COUNTYFIPS,COUNTY,STATE,community_type,pct_bachelors_degree,pct_graduate_degree,pct_hs_graduate,pct_less_than_hs,pct_associate_degree,pct_any_posths_education
9435,County_9435,Florida,Rural,26.52,1.95,73.67,26.33,8.9,35.22
28821,County_28821,Nevada,Rural,28.8,9.61,74.16,25.84,10.99,
40065,County_40065,South Carolina,Rural,2.97,5.43,70.99,29.01,9.6,20.22
8063,County_8063,Delaware,Rural,22.75,9.82,80.08,19.92,7.96,44.45
44099,County_44099,Utah,Urban,13.62,8.66,75.44,24.56,8.48,32.42
1817,County_1817,Alabama,Rural,18.24,6.35,81.0,19.0,8.25,31.19
27953,County_27953,Nebraska,Rural,18.71,6.15,83.78,,8.16,36.74
47515,County_47515,Washington,Rural,9.22,7.71,68.24,31.76,7.46,25.98
52761,County_52761,Other,Suburban/Small City,,4.02,80.31,19.69,5.5,30.31
41147,County_41147,South Dakota,Rural,14.42,1.75,78.12,21.88,4.8,21.56
6115,County_6115,Colorado,Urban,10.23,5.23,70.15,29.85,6.91,24.68
51319,County_51319,Other,Urban,3.31,3.06,69.65,30.35,4.65,17.0
5093,County_5093,California,Rural,12.64,1.75,69.42,30.58,2.07,22.73
12233,County_12233,Idaho,Rural,23.76,8.4,78.25,21.75,6.59,42.38
31055,County_31055,New Mexico,Rural,22.31,8.2,84.01,15.99,6.28,36.61
56605,County_56605,Other,Suburban/Small City,17.71,8.33,80.36,19.64,11.01,38.29
2991,County_2991,Alaska,Rural,12.98,6.13,73.41,26.59,4.47,31.01
29629,County_29629,New Hampshire,Rural,8.25,5.31,68.65,31.35,5.92,24.13
27933,County_27933,Nebraska,Urban,15.7,8.23,74.87,25.13,7.54,33.85
10583,County_10583,Georgia,Urban,18.72,10.95,91.73,8.27,6.71,40.38
22705,County_22705,Michigan,Rural,17.08,6.76,75.85,24.15,3.16,29.01
47661,County_47661,Washington,Suburban/Small City,20.1,6.85,82.9,17.1,4.29,33.76
15457,County_15457,Iowa,Rural,6.1,3.65,71.52,28.48,3.27,14.47
53493,County_53493,Other,Urban,15.79,8.62,76.33,23.67,5.02,30.54
10115,County_10115,Georgia,Urban,10.51,4.06,75.62,24.38,6.08,20.0
37755,County_37755,Oregon,Urban,21.2,9.12,85.1,14.9,10.37,44.65
19235,County_19235,Maine,Urban,19.73,5.75,73.23,26.77,5.09,33.11
53081,County_53081,Other,Rural,13.82,3.83,77.29,22.71,9.27,31.69
16113,County_16113,Kansas,Rural,,5.51,67.91,,6.54,23.46
29797,County_29797,New Hampshire,Rural,9.5,2.61,68.24,31.76,7.7,18.67
44773,County_44773,Utah,Urban,6.17,3.35,61.12,38.88,3.74,17.0
16417,County_16417,Kansas,Rural,12.86,7.98,73.92,26.08,7.62,26.12
15627,County_15627,Iowa,Rural,15.63,4.89,74.45,25.55,8.06,33.68
31323,County_31323,New Mexico,Rural,19.74,6.88,85.37,14.63,2.33,28.02
49145,County_49145,Wisconsin,Urban,15.58,2.19,76.95,23.05,1.59,21.61
4511,County_4511,Arkansas,Rural,19.86,7.02,90.11,9.89,7.78,34.46
8201,County_8201,Delaware,Urban,12.63,3.78,81.62,18.38,3.78,24.39
32679,County_32679,New York,Urban,9.11,5.42,70.18,29.82,1.71,20.29
4049,County_4049,Arkansas,Suburban/Small City,5.57,2.27,64.35,35.65,8.0,17.93
6127,County_6127,Colorado,Urban,12.44,7.27,71.55,28.45,5.5,28.68
39823,County_39823,Rhode Island,Urban,18.91,9.27,74.13,25.87,5.2,35.1
27213,County_27213,Nebraska,Rural,19.03,9.93,77.6,22.4,7.11,39.6
24937,County_24937,Mississippi,Urban,17.84,5.5,73.55,26.45,4.59,
45193,County_45193,Vermont,Rural,16.35,5.59,70.19,29.81,6.91,28.6
2457,County_2457,Alaska,Rural,9.59,1.45,65.78,34.22,5.32,19.78
44263,County_44263,Utah,Urban,9.32,7.29,80.53,19.47,7.92,27.72
7597,County_7597,Connecticut,Rural,9.98,6.13,70.1,29.9,9.94,26.38
25711,County_25711,Missouri,Rural,20.5,5.41,77.38,22.62,6.6,31.58
44561,County_44561,Utah,Urban,14.93,3.46,76.6,23.4,8.68,33.53
8811,County_8811,Delaware,Urban,16.33,6.74,79.29,20.71,9.36,36.25
18653,County_18653,Louisiana,Urban,17.7,4.73,76.55,23.45,7.82,32.12
32431,County_32431,New York,Rural,16.41,4.8,72.84,27.16,5.59,25.43
50431,County_50431,Wyoming,Urban,16.78,8.96,78.79,21.21,7.43,39.09
32477,County_32477,New York,Urban,17.71,9.76,78.75,21.25,10.3,43.02
19813,County_19813,Maine,Rural,9.26,6.16,70.32,29.68,5.81,21.72
35437,County_35437,Ohio,Urban,13.41,6.91,72.68,27.32,6.02,29.82
50661,County_50661,Wyoming,Rural,11.22,1.35,70.36,29.64,6.15,20.59
36969,County_36969,Oklahoma,Rural,17.29,4.73,71.15,28.85,6.09,31.17
56335,County_56335,Other,Urban,,11.72,82.21,17.79,10.1,50.41
31787,County_31787,New Mexico,Rural,12.16,4.16,77.2,22.8,10.29,25.83
13851,County_13851,Illinois,Suburban/Small City,24.2,6.69,70.93,29.07,8.27,38.7
41515,County_41515,South Dakota,Rural,21.47,6.99,76.28,23.72,6.61,37.94
31899,County_31899,New Mexico,Rural,22.86,5.64,76.25,23.75,5.96,34.01
46211,County_46211,Virginia,Urban,19.97,,79.06,20.94,6.41,33.74
47165,County_47165,Washington,Urban,12.55,8.29,84.59,15.41,10.53,33.66
40341,County_40341,South Carolina,Rural,12.95,4.9,71.4,28.6,4.96,24.47
10049,County_10049,Georgia,Rural,13.51,7.22,58.16,41.84,4.99,
20751,County_20751,Maryland,Rural,12.13,1.9,72.99,27.01,9.12,25.89
41269,County_41269,South Dakota,Urban,21.86,8.34,74.85,25.15,9.2,40.52
4235,County_4235,Arkansas,Urban,13.8,4.96,70.23,29.77,4.76,26.23
24581,County_24581,Mississippi,Suburban/Small City,23.11,7.66,78.39,21.61,9.49,45.59
6549,County_6549,Colorado,Urban,29.48,12.54,83.61,16.39,8.2,53.94
43041,County_43041,Texas,Rural,13.3,11.57,89.45,10.55,6.35,32.42
54831,County_54831,Other,Rural,10.83,2.41,64.76,35.24,5.3,15.69
33657,County_33657,North Carolina,Rural,9.39,,74.81,25.19,4.7,24.93
4873,County_4873,Arkansas,Urban,19.64,5.78,73.2,26.8,9.41,36.34
26811,County_26811,Montana,Rural,7.34,6.41,65.93,34.07,6.22,23.73
44401,County_44401,Utah,Rural,13.52,5.18,73.66,26.34,3.2,20.71
2631,County_2631,Alaska,Rural,21.66,10.15,82.19,17.81,,39.84
19667,County_19667,Maine,Rural,6.13,6.27,64.28,35.72,2.36,15.86
14657,County_14657,Indiana,Rural,15.91,7.21,67.79,32.21,7.3,28.75
36755,County_36755,Oklahoma,Urban,15.41,9.06,72.68,27.32,5.53,30.74
33141,County_33141,North Carolina,Rural,16.14,6.96,70.97,29.03,3.95,27.6
28969,County_28969,Nevada,Rural,6.49,5.34,73.23,26.77,6.64,20.53
45273,County_45273,Vermont,Urban,18.47,7.02,86.07,13.93,5.22,32.55
34833,County_34833,North Dakota,Urban,28.22,8.58,68.92,31.08,8.67,48.66
30813,County_30813,New Jersey,Rural,17.27,9.27,74.03,25.97,4.32,
7487,County_7487,Connecticut,Suburban/Small City,16.79,7.69,81.58,18.42,,
26485,County_26485,Montana,Rural,7.35,5.74,74.8,25.2,5.96,21.26
39747,County_39747,Rhode Island,Urban,0.0,2.95,63.06,36.94,7.37,11.38
33813,County_33813,North Carolina,Urban,7.29,6.45,65.6,34.4,6.55,23.73
22949,County_22949,Michigan,Suburban/Small City,20.49,9.87,88.01,11.99,,45.7
10947,County_10947,Georgia,Urban,21.75,9.1,80.51,19.49,8.08,35.77
31051,County_31051,New Mexico,Rural,9.08,4.29,65.66,34.34,2.93,14.62
17607,County_17607,Kentucky,Urban,21.26,12.06,82.94,17.06,,42.7
10643,County_10643,Georgia,Urban,20.24,7.4,75.07,24.93,4.8,33.12
5417,County_5417,California,Rural,16.18,6.62,69.88,30.12,4.82,29.98
4899,County_4899,Arkansas,Rural,18.11,4.65,80.29,19.71,6.85,30.19
44115,County_44115,Utah,Rural,6.83,3.11,60.72,39.28,6.99,22.45
53831,County_53831,Other,Urban,8.91,3.9,69.31,30.69,2.1,18.24
5063,County_5063,California,Suburban/Small City,14.46,7.2,77.37,22.63,10.16,32.61
33127,County_33127,North Carolina,Urban,7.23,2.57,72.51,27.49,5.09,16.52
22301,County_22301,Michigan,Rural,13.69,2.84,74.32,25.68,8.12,27.34
37961,County_37961,Oregon,Rural,24.91,8.49,79.0,21.0,6.19,42.43
31939,County_31939,New Mexico,Rural,10.12,4.69,71.7,28.3,5.61,20.6
16489,County_16489,Kansas,Urban,21.17,3.91,70.26,29.74,4.72,32.73
43567,County_43567,Texas,Rural,15.55,4.41,75.74,24.26,4.75,29.95
51229,County_51229,Other,Rural,16.18,5.1,74.16,25.84,4.37,30.28
51073,County_51073,Other,Rural,12.02,4.87,69.01,30.99,8.3,27.72
17455,County_17455,Kentucky,Rural,13.23,4.4,69.61,30.39,8.59,29.06
16965,County_16965,Kansas,Rural,31.28,11.29,85.77,14.23,5.01,51.76
22861,County_22861,Michigan,Urban,12.46,7.94,67.58,32.42,5.77,28.89
10155,County_10155,Georgia,Rural,16.44,3.07,74.07,25.93,6.63,27.85
3251,County_3251,Arizona,Urban,4.35,8.06,75.64,24.36,6.12,19.0
1699,County_1699,Alabama,Urban,12.88,7.3,72.28,27.72,5.99,26.5
27917,County_27917,Nebraska,Rural,,5.61,69.77,30.23,2.27,18.3
27919,County_27919,Nebraska,Suburban/Small City,19.07,1.2,74.53,25.47,2.44,22.86
1795,County_1795,Alabama,Rural,8.55,5.92,70.21,29.79,3.15,19.71
4677,County_4677,Arkansas,Rural,17.65,7.89,68.9,31.1,5.09,
55119,County_55119,Other,Urban,13.65,6.14,76.71,23.29,4.89,27.7
6841,County_6841,Colorado,Urban,11.89,3.42,74.45,25.55,5.96,22.79
30147,County_30147,New Jersey,Urban,16.31,,79.51,20.49,10.46,36.75
41169,County_41169,South Dakota,Rural,8.75,2.21,80.75,19.25,4.98,13.33
48827,County_48827,West Virginia,Rural,1.71,3.2,72.05,27.95,5.6,11.63
42191,County_42191,Tennessee,Rural,12.44,2.01,71.12,28.88,8.28,23.68
12579,County_12579,Idaho,Rural,17.06,6.49,68.98,31.02,5.11,34.16
28869,County_28869,Nevada,Urban,9.31,0.76,65.43,34.57,6.92,16.15
12671,County_12671,Idaho,Urban,7.61,1.58,82.68,17.32,6.56,16.23
14901,County_14901,Indiana,Rural,10.33,6.45,74.98,25.02,3.87,23.24
49397,County_49397,Wisconsin,Rural,8.14,5.15,73.92,26.08,8.73,21.79
26443,County_26443,Montana,Rural,2.49,4.75,65.18,34.82,7.62,19.21
12089,County_12089,Idaho,Rural,24.26,8.2,79.89,20.11,7.68,45.81
28315,County_28315,Nevada,Urban,8.84,2.65,70.11,29.89,7.77,23.26
11429,County_11429,Hawaii,Urban,19.2,5.18,76.06,23.94,6.01,33.59
4027,County_4027,Arkansas,Urban,17.3,8.59,68.35,31.65,6.04,32.18
2655,County_2655,Alaska,Rural,,3.83,72.41,27.59,5.4,21.45
56181,County_56181,Other,Rural,9.22,4.66,68.23,,2.4,20.36
18103,County_18103,Louisiana,Rural,10.33,0.0,53.5,46.5,6.78,18.46
47193,County_47193,Washington,Suburban/Small City,19.87,7.32,77.64,22.36,7.2,38.76
11505,County_11505,Hawaii,Rural,14.1,1.61,66.46,33.54,6.62,22.94
29027,County_29027,New Hampshire,Rural,5.4,1.68,74.59,25.41,7.83,18.32
43311,County_43311,Texas,Rural,20.64,8.39,75.16,24.84,7.51,38.76
56031,County_56031,Other,Rural,19.14,3.33,77.27,22.73,5.81,30.9
54879,County_54879,Other,Rural,19.45,9.96,76.93,23.07,6.48,35.91
35363,County_35363,Ohio,Urban,20.04,6.62,,22.87,4.51,34.49
22637,County_22637,Michigan,Suburban/Small City,12.95,4.68,73.27,26.73,5.56,27.73
26909,County_26909,Montana,Rural,24.91,9.55,75.56,24.44,5.71,39.04
20269,County_20269,Maryland,Urban,11.0,4.59,74.93,25.07,6.45,25.17
11335,County_11335,Hawaii,Rural,14.77,6.13,74.55,25.45,8.87,32.45
15681,County_15681,Iowa,Urban,7.43,3.31,72.43,27.57,7.8,21.56
42165,County_42165,Tennessee,Rural,22.16,4.82,75.74,24.26,5.97,35.64
48335,County_48335,West Virginia,Suburban/Small City,16.97,4.6,72.48,27.52,7.31,30.32
3143,County_3143,Arizona,Rural,22.81,8.07,76.44,23.56,8.77,41.55
41139,County_41139,South Dakota,Rural,14.63,10.31,65.01,34.99,8.75,34.16
36987,County_36987,Oklahoma,Rural,7.6,2.4,79.44,20.56,7.08,20.44
43135,County_43135,Texas,Urban,25.58,7.27,82.75,17.25,3.62,36.05
40011,County_40011,South Carolina,Rural,16.62,6.42,76.27,23.73,12.06,37.83
14785,County_14785,Indiana,Urban,9.89,0.0,67.01,32.99,4.36,17.33
15711,County_15711,Iowa,Urban,11.19,0.0,72.85,27.15,5.22,20.07
51529,County_51529,Other,Rural,19.41,4.86,74.31,25.69,7.23,34.89
3547,County_3547,Arizona,Urban,,7.06,71.83,28.17,8.22,29.09
15151,County_15151,Iowa,Rural,17.69,3.83,69.71,30.29,4.76,25.25
55429,County_55429,Other,Rural,13.97,10.73,75.39,24.61,8.55,35.1
39145,County_39145,Rhode Island,Urban,11.37,8.0,69.98,30.02,7.3,29.19
3943,County_3943,Arizona,Rural,20.34,4.48,71.57,28.43,7.13,36.46
19149,County_19149,Maine,Rural,20.15,2.57,81.74,18.26,5.31,30.66
55119,County_55119,Other,Rural,7.1,3.83,68.87,31.13,6.56,19.2
54963,County_54963,Other,Suburban/Small City,20.58,6.74,90.34,9.66,6.41,35.25
36969,County_36969,Oklahoma,Urban,6.67,4.83,69.76,30.24,3.69,18.25
31141,County_31141,New Mexico,Urban,21.17,9.44,80.0,20.0,8.12,40.24
23647,County_23647,Minnesota,Rural,17.36,2.84,82.91,17.09,2.32,22.64
16515,County_16515,Kansas,Urban,14.3,,70.77,29.23,,16.03
56191,County_56191,Other,Rural,9.5,5.18,70.99,29.01,3.9,19.02
56349,County_56349,Other,Rural,19.06,6.5,78.73,21.27,5.98,34.02
14689,County_14689,Indiana,Rural,18.0,7.14,72.93,27.07,8.66,34.16
38827,County_38827,Pennsylvania,Suburban/Small City,13.05,1.09,75.73,24.27,7.6,24.71
39591,County_39591,Rhode Island,Urban,26.51,10.01,80.59,19.41,9.77,46.85
37471,County_37471,Oregon,Urban,10.71,6.65,66.12,33.88,6.47,28.45
43909,County_43909,Texas,Urban,8.73,4.64,66.33,33.67,4.79,19.7
53263,County_53263,Other,Rural,18.9,11.26,79.36,20.64,5.4,32.84
35183,County_35183,Ohio,Suburban/Small City,22.65,5.51,72.61,27.39,10.9,43.54
52019,County_52019,Other,Urban,28.55,10.5,77.31,22.69,10.03,50.38
29929,County_29929,New Hampshire,Rural,17.44,,76.86,23.14,7.87,33.24
38659,County_38659,Pennsylvania,Suburban/Small City,8.21,4.21,68.08,31.92,2.98,16.61
40873,County_40873,South Carolina,Suburban/Small City,0.0,6.27,70.99,29.01,6.02,13.58
23391,County_23391,Minnesota,Rural,14.29,1.89,71.24,28.76,3.41,22.8
38441,County_38441,Pennsylvania,Urban,10.15,8.21,77.91,22.09,6.47,26.17
37579,County_37579,Oregon,Urban,20.98,6.61,84.59,15.41,9.2,37.45
43275,County_43275,Texas,Rural,14.04,0.0,71.76,28.24,4.59,
40119,County_40119,South Carolina,Urban,15.05,7.97,75.6,24.4,6.85,32.28
22351,County_22351,Michigan,Rural,18.34,2.01,67.31,32.69,7.38,28.13
22911,County_22911,Michigan,Rural,15.43,8.73,83.08,16.92,6.18,29.43
1843,County_1843,Alabama,Rural,18.19,8.49,81.23,18.77,7.0,33.0
40623,County_40623,South Carolina,Rural,17.81,9.44,82.85,17.15,10.49,40.35
11597,County_11597,Hawaii,Rural,,4.46,74.5,25.5,9.56,35.27
24745,County_24745,Mississippi,Rural,,8.51,80.69,19.31,7.88,39.4
2555,County_2555,Alaska,Rural,19.98,9.78,84.0,16.0,8.94,38.21
12041,County_12041,Idaho,Rural,6.55,7.71,66.68,33.32,,20.76
29673,County_29673,New Hampshire,Urban,13.79,4.35,64.69,35.31,5.98,27.12
54899,County_54899,Other,Urban,14.52,6.2,69.69,30.31,5.41,25.85
45325,County_45325,Vermont,Rural,19.77,3.06,72.41,27.59,8.63,30.98
31121,County_31121,New Mexico,Rural,16.23,2.14,77.6,22.4,6.11,25.38
16947,County_16947,Kansas,Urban,20.03,4.62,81.78,18.22,4.45,32.52
15975,County_15975,Iowa,Urban,23.72,7.83,90.39,9.61,7.68,
55911,County_55911,Other,Rural,11.02,4.26,66.49,33.51,7.68,21.96
21601,County_21601,Massachusetts,Rural,14.09,5.31,79.79,20.21,5.03,
33579,County_33579,North Carolina,Rural,14.36,11.14,80.87,19.13,5.96,32.67
15039,County_15039,Iowa,Suburban/Small City,14.52,6.64,75.07,24.93,2.4,24.74
28015,County_28015,Nevada,Rural,15.11,4.18,71.78,28.22,3.95,25.8
39643,County_39643,Rhode Island,Suburban/Small City,11.64,6.04,63.98,36.02,4.38,24.14
36817,County_36817,Oklahoma,Rural,15.81,9.09,72.44,27.56,6.19,37.1
13489,County_13489,Illinois,Urban,20.75,6.33,78.56,21.44,6.26,38.3
46343,County_46343,Virginia,Rural,21.17,4.97,67.54,32.46,4.49,28.87
53577,County_53577,Other,Urban,17.91,2.74,77.85,22.15,1.0,22.5
33913,County_33913,North Carolina,Rural,18.58,7.01,65.0,35.0,5.71,
30059,County_30059,New Jersey,Rural,,4.12,91.44,8.56,5.73,26.79
24283,County_24283,Mississippi,Rural,21.12,7.79,84.26,15.74,1.74,29.75
53073,County_53073,Other,Urban,15.82,5.2,86.53,13.47,5.68,30.4
35383,County_35383,Ohio,Urban,19.39,6.05,73.53,26.47,0.93,26.82
35899,County_35899,Ohio,Rural,29.48,6.4,73.98,26.02,9.06,45.86
14181,County_14181,Indiana,Rural,13.72,5.27,74.87,25.13,7.31,28.29
24403,County_24403,Mississippi,Urban,14.3,7.84,77.0,23.0,6.62,
45775,County_45775,Vermont,Urban,11.62,2.8,69.92,30.08,5.78,24.88
34853,County_34853,North Dakota,Urban,13.82,5.86,79.34,20.66,10.05,31.35
39169,County_39169,Rhode Island,Rural,14.33,1.66,69.13,30.87,4.18,21.55
12153,County_12153,Idaho,Rural,26.91,8.98,78.45,21.55,10.69,45.96
44963,County_44963,Utah,Urban,9.48,5.59,78.45,21.55,8.48,19.54
30015,County_30015,New Jersey,Urban,13.48,2.76,78.55,21.45,7.06,25.49
15441,County_15441,Iowa,Suburban/Small City,19.86,9.25,69.2,30.8,8.32,41.04
35697,County_35697,Ohio,Rural,14.96,2.29,69.43,30.57,,27.9
21041,County_21041,Massachusetts,Rural,13.03,,80.69,19.31,7.75,31.79
20997,County_20997,Maryland,Urban,17.08,6.61,68.07,31.93,8.51,36.51
23727,County_23727,Minnesota,Rural,7.64,4.91,68.82,31.18,4.92,20.45
1131,County_1131,Alabama,Rural,18.22,5.55,82.62,17.38,3.05,28.59
15291,County_15291,Iowa,Rural,13.47,5.13,64.66,35.34,7.8,29.8
1121,County_1121,Alabama,Suburban/Small City,14.6,5.51,74.96,25.04,7.66,30.01
16419,County_16419,Kansas,Urban,11.39,5.75,78.38,21.62,8.14,23.96
9137,County_9137,Florida,Rural,18.5,4.71,74.72,25.28,,31.24
47513,County_47513,Washington,Rural,9.66,4.67,70.51,29.49,7.73,
34943,County_34943,North Dakota,Rural,11.98,0.46,66.79,33.21,5.75,22.69
7063,County_7063,Connecticut,Urban,17.08,5.48,75.38,24.62,7.39,29.71
2543,County_2543,Alaska,Rural,17.9,5.89,78.37,21.63,8.36,36.75
37875,County_37875,Oregon,Rural,9.5,4.47,70.93,29.07,8.5,28.21
22517,County_22517,Michigan,Rural,17.06,6.23,75.46,24.54,7.55,31.01
17989,County_17989,Kentucky,Rural,10.89,10.55,80.78,19.22,9.87,33.1
51105,County_51105,Other,Rural,26.62,10.41,83.09,16.91,7.25,48.86
55799,County_55799,Other,Rural,19.1,8.05,75.09,,9.45,36.6
55567,County_55567,Other,Rural,30.29,8.53,77.8,,9.37,51.54
1865,County_1865,Alabama,Urban,21.9,8.36,81.35,18.65,4.41,30.99
44407,County_44407,Utah,Rural,6.62,1.7,75.7,24.3,6.51,19.95
43115,County_43115,Texas,Suburban/Small City,4.26,3.97,69.76,30.24,,16.49
17057,County_17057,Kentucky,Urban,20.0,5.32,79.96,20.04,7.17,32.39
7873,County_7873,Connecticut,Urban,16.71,3.13,72.6,27.4,4.28,26.34
10921,County_10921,Georgia,Rural,21.66,9.78,73.35,26.65,4.96,37.73
50697,County_50697,Wyoming,Urban,14.24,6.08,77.39,22.61,6.6,28.46
18015,County_18015,Louisiana,Rural,6.27,7.54,65.37,34.63,5.63,22.69
4583,County_4583,Arkansas,Urban,13.08,0.17,63.73,36.27,7.51,20.96
5729,County_5729,California,Rural,19.25,3.63,66.44,33.56,9.36,35.06
41363,County_41363,South Dakota,Rural,20.94,6.53,83.39,16.61,4.38,35.28
18279,County_18279,Louisiana,Rural,,4.41,71.58,28.42,9.51,24.2
29389,County_29389,New Hampshire,Rural,8.35,8.7,66.7,,5.29,25.58
39737,County_39737,Rhode Island,Rural,19.76,6.06,82.8,17.2,9.46,38.66
27021,County_27021,Nebraska,Rural,10.29,10.83,72.29,27.71,6.81,28.77
39175,County_39175,Rhode Island,Rural,,10.35,74.75,25.25,7.26,39.22
46547,County_46547,Virginia,Rural,11.22,2.39,62.58,37.42,5.21,22.98
24901,County_24901,Mississippi,Rural,11.1,4.44,66.79,33.21,6.56,23.88
26067,County_26067,Montana,Urban,16.2,5.04,66.97,33.03,6.81,31.05
6119,County_6119,Colorado,Rural,10.74,1.05,67.54,32.46,5.98,20.94
56561,County_56561,Other,Rural,16.27,8.8,69.5,30.5,5.6,32.38
45301,County_45301,Vermont,Rural,16.1,6.25,74.52,25.48,8.63,33.24
42373,County_42373,Tennessee,Rural,6.54,6.79,70.16,29.84,7.18,18.8
31237,County_31237,New Mexico,Urban,16.14,6.67,66.02,33.98,6.23,27.86
54791,County_54791,Other,Rural,7.26,5.12,74.18,25.82,2.78,
39169,County_39169,Rhode Island,Urban,18.73,7.87,78.37,21.63,7.09,37.98
33989,County_33989,North Carolina,Rural,20.16,3.58,76.51,23.49,2.31,31.1
27889,County_27889,Nebraska,Urban,14.81,5.99,78.62,21.38,,29.89
17591,County_17591,Kentucky,Rural,13.96,8.09,73.03,26.97,9.48,34.07
28805,County_28805,Nevada,Rural,11.7,8.88,87.39,12.61,8.81,32.54
26547,County_26547,Montana,Urban,8.78,2.36,77.49,22.51,6.1,21.59
50509,County_50509,Wyoming,Rural,24.64,8.99,79.41,20.59,10.6,50.51
17925,County_17925,Kentucky,Urban,21.75,7.47,70.77,29.23,4.17,32.61
31143,County_31143,New Mexico,Urban,3.87,2.52,73.28,,6.4,14.86
22465,County_22465,Michigan,Rural,20.12,9.28,84.87,15.13,7.58,40.84
46315,County_46315,Virginia,Urban,14.44,5.98,83.65,16.35,5.34,26.56
53895,County_53895,Other,Rural,14.24,1.41,64.42,35.58,,25.41
46045,County_46045,Virginia,Rural,17.16,7.49,72.04,27.96,,26.52
28101,County_28101,Nevada,Rural,9.7,2.86,70.05,29.95,7.97,
50817,County_50817,Wyoming,Urban,9.8,6.43,72.85,27.15,6.04,24.84
36995,County_36995,Oklahoma,Rural,19.79,10.79,87.29,12.71,5.24,37.43
49429,County_49429,Wisconsin,Rural,16.39,10.09,79.04,20.96,9.06,35.78
51279,County_51279,Other,Rural,7.81,2.52,,34.99,8.85,19.44
21575,County_21575,Massachusetts,Urban,16.31,5.31,78.83,21.17,8.78,30.01
42957,County_42957,Tennessee,Rural,20.81,7.67,75.13,24.87,8.74,37.21
9619,County_9619,Florida,Rural,23.18,10.64,83.67,16.33,5.78,41.65
2139,County_2139,Alaska,Urban,17.91,8.19,69.82,30.18,3.13,29.88
1719,County_1719,Alabama,Urban,14.63,6.02,74.76,25.24,3.45,24.8
36373,County_36373,Oklahoma,Rural,18.96,7.31,70.46,29.54,6.53,35.55
42897,County_42897,Tennessee,Urban,17.8,7.92,,13.83,5.65,33.56
55695,County_55695,Other,Rural,5.72,2.9,67.87,32.13,2.59,13.39
46769,County_46769,Virginia,Rural,10.39,,67.08,32.92,4.03,23.31
15639,County_15639,Iowa,Rural,,3.95,78.33,21.67,4.72,23.59
4975,County_4975,Arkansas,Rural,10.58,4.62,72.42,27.58,7.2,19.22
13137,County_13137,Illinois,Urban,,8.02,88.56,11.44,5.33,34.96
40525,County_40525,South Carolina,Urban,,3.06,77.72,22.28,5.98,15.98
41323,County_41323,South Dakota,Rural,24.06,7.56,87.19,12.81,5.17,40.16
50191,County_50191,Wyoming,Urban,20.3,8.94,81.35,18.65,7.98,38.07
3557,County_3557,Arizona,Rural,13.42,6.2,73.24,26.76,8.57,
21963,County_21963,Massachusetts,Rural,11.58,0.0,63.24,36.76,5.38,16.31
12421,County_12421,Idaho,Rural,9.27,8.24,78.05,21.95,5.78,28.48
15171,County_15171,Iowa,Rural,12.76,8.86,78.22,21.78,3.31,27.42
19773,County_19773,Maine,Suburban/Small City,14.68,4.29,65.69,34.31,4.02,27.92
46105,County_46105,Virginia,Rural,23.76,9.49,75.53,24.47,6.75,43.46
1145,County_1145,Alabama,Suburban/Small City,,5.25,69.15,30.85,7.68,21.94
47197,County_47197,Washington,Urban,11.98,6.82,77.21,22.79,3.72,28.27
53055,County_53055,Other,Urban,15.88,6.93,74.56,25.44,5.62,30.33
41759,County_41759,South Dakota,Urban,13.03,5.17,69.92,30.08,4.36,22.01
35149,County_35149,Ohio,Rural,17.47,2.63,78.33,21.67,3.95,23.93
53793,County_53793,Other,Rural,11.23,6.5,80.6,19.4,7.14,23.38
43405,County_43405,Texas,Rural,8.3,4.55,78.05,21.95,8.03,21.42
29193,County_29193,New Hampshire,Rural,17.9,8.69,84.05,15.95,8.3,35.44
14447,County_14447,Indiana,Rural,20.64,8.2,78.34,21.66,6.08,34.28
42299,County_42299,Tennessee,Rural,7.51,5.82,75.0,25.0,2.9,18.74
13801,County_13801,Illinois,Rural,24.94,8.97,77.63,22.37,7.72,46.69
27265,County_27265,Nebraska,Rural,18.75,8.22,89.15,10.85,13.49,41.41
42241,County_42241,Tennessee,Rural,22.17,11.15,82.93,17.07,5.67,39.8
28209,County_28209,Nevada,Suburban/Small City,6.51,6.87,64.49,35.51,9.85,27.54
36561,County_36561,Oklahoma,Rural,5.81,4.58,78.83,21.17,6.04,19.74
45853,County_45853,Vermont,Rural,13.53,5.96,75.04,24.96,4.19,25.91
15233,County_15233,Iowa,Urban,10.46,3.19,68.65,31.35,4.39,21.07
16363,County_16363,Kansas,Suburban/Small City,25.94,8.75,81.06,18.94,9.51,47.95
