COUNTYFIPS,COUNTY,STATE,community_type,median_household_income,acs_median_hh_income,per_capita_income,gini_index
40341,County_40341,South Carolina,Rural,47736.0,46928.0,16637.0,0.46
10049,County_10049,Georgia,Rural,24732.0,23166.0,14139.0,0.492
20751,County_20751,Maryland,Rural,35158.0,34390.0,16212.0,0.449
41269,County_41269,South Dakota,Urban,50750.0,51281.0,24753.0,0.44
4235,County_4235,Arkansas,Urban,40211.0,38190.0,15579.0,0.491
24581,County_24581,Mississippi,Suburban/Small City,,74521.0,35640.0,0.417
6549,County_6549,Colorado,Urban,77991.0,78635.0,36277.0,0.419
43041,County_43041,Texas,Rural,61473.0,61895.0,30183.0,0.471
54831,County_54831,Other,Rural,39141.0,40904.0,17046.0,0.471
33657,County_33657,North Carolina,Rural,58045.0,57816.0,22717.0,0.482
4873,County_4873,Arkansas,Urban,57362.0,57867.0,22284.0,0.484
26811,County_26811,Montana,Rural,41176.0,39652.0,16816.0,0.471
44401,County_44401,Utah,Rural,49929.0,50994.0,23109.0,
2631,County_2631,Alaska,Rural,57730.0,56836.0,27987.0,0.427
19667,County_19667,Maine,Rural,44729.0,44324.0,15875.0,0.459
14657,County_14657,Indiana,Rural,56225.0,55318.0,20440.0,0.495
36755,County_36755,Oklahoma,Urban,54771.0,55506.0,28050.0,0.462
33141,County_33141,North Carolina,Rural,53926.0,54709.0,28543.0,0.449
28969,County_28969,Nevada,Rural,48511.0,48786.0,24953.0,0.437
45273,County_45273,Vermont,Urban,46190.0,46535.0,22832.0,0.468
34833,County_34833,North Dakota,Urban,62250.0,63355.0,26414.0,0.477
30813,County_30813,New Jersey,Rural,56397.0,58840.0,28478.0,0.43
7487,County_7487,Connecticut,Suburban/Small City,68648.0,71225.0,33764.0,0.436
26485,County_26485,Montana,Rural,24732.0,26314.0,14388.0,0.474
39747,County_39747,Rhode Island,Urban,30259.0,28088.0,14444.0,0.507
33813,County_33813,North Carolina,Urban,44645.0,45189.0,13755.0,0.498
22949,County_22949,Michigan,Suburban/Small City,79017.0,77754.0,27684.0,0.412
10947,County_10947,Georgia,Urban,68512.0,67932.0,28905.0,0.447
31051,County_31051,New Mexico,Rural,33506.0,35136.0,14273.0,0.476
17607,County_17607,Kentucky,Urban,69931.0,71118.0,33218.0,0.394
10643,County_10643,Georgia,Urban,46824.0,47703.0,,0.491
5417,County_5417,California,Rural,54577.0,54538.0,22118.0,0.459
4899,County_4899,Arkansas,Rural,52727.0,52501.0,25583.0,0.479
44115,County_44115,Utah,Rural,38670.0,39045.0,15737.0,0.463
53831,County_53831,Other,Urban,32174.0,34786.0,13153.0,0.504
5063,County_5063,California,Suburban/Small City,63101.0,62173.0,22133.0,0.485
33127,County_33127,North Carolina,Urban,30772.0,30980.0,15035.0,0.474
22301,County_22301,Michigan,Rural,42552.0,44311.0,13955.0,0.449
37961,County_37961,Oregon,Rural,66750.0,66300.0,31539.0,0.428
31939,County_31939,New Mexico,Rural,48167.0,47137.0,25217.0,0.49
16489,County_16489,Kansas,Urban,68084.0,67888.0,,0.443
43567,County_43567,Texas,Rural,66244.0,66410.0,32854.0,0.462
51229,County_51229,Other,Rural,50525.0,52870.0,20053.0,0.478
51073,County_51073,Other,Rural,46419.0,47388.0,19830.0,0.482
17455,County_17455,Kentucky,Rural,53726.0,54460.0,21465.0,0.473
16965,County_16965,Kansas,Rural,72759.0,74016.0,30074.0,0.451
22861,County_22861,Michigan,Urban,58779.0,59495.0,17944.0,0.468
10155,County_10155,Georgia,Rural,54548.0,52968.0,20919.0,0.488
3251,County_3251,Arizona,Urban,55567.0,53885.0,29418.0,0.46
1699,County_1699,Alabama,Urban,44454.0,45336.0,13947.0,0.479
27917,County_27917,Nebraska,Rural,44122.0,41298.0,21539.0,0.436
27919,County_27919,Nebraska,Suburban/Small City,33749.0,33130.0,12207.0,0.507
1795,County_1795,Alabama,Rural,44055.0,42423.0,25157.0,0.47
4677,County_4677,Arkansas,Rural,51538.0,51421.0,14000.0,0.434
55119,County_55119,Other,Urban,51818.0,49634.0,31267.0,0.466
6841,County_6841,Colorado,Urban,54100.0,55134.0,23043.0,0.507
30147,County_30147,New Jersey,Urban,72777.0,73392.0,30651.0,0.451
41169,County_41169,South Dakota,Rural,48352.0,45146.0,,0.492
48827,County_48827,West Virginia,Rural,32653.0,31032.0,16227.0,0.519
42191,County_42191,Tennessee,Rural,49202.0,51735.0,26177.0,0.46
12579,County_12579,Idaho,Rural,51005.0,53972.0,22336.0,0.432
28869,County_28869,Nevada,Urban,33738.0,36569.0,18424.0,0.462
12671,County_12671,Idaho,Urban,47667.0,47820.0,23034.0,0.475
14901,County_14901,Indiana,Rural,35947.0,38149.0,19156.0,0.511
49397,County_49397,Wisconsin,Rural,53912.0,52523.0,20657.0,0.483
26443,County_26443,Montana,Rural,42217.0,44507.0,15621.0,0.491
12089,County_12089,Idaho,Rural,,60442.0,34892.0,0.464
28315,County_28315,Nevada,Urban,54454.0,54261.0,22320.0,0.459
11429,County_11429,Hawaii,Urban,61033.0,60291.0,,
4027,County_4027,Arkansas,Urban,52669.0,50796.0,17157.0,0.457
2655,County_2655,Alaska,Rural,54120.0,56379.0,17395.0,0.461
56181,County_56181,Other,Rural,30440.0,30157.0,14406.0,0.481
18103,County_18103,Louisiana,Rural,32383.0,32438.0,10337.0,0.488
47193,County_47193,Washington,Suburban/Small City,68025.0,68101.0,26625.0,0.394
11505,County_11505,Hawaii,Rural,42485.0,42050.0,15160.0,0.455
29027,County_29027,New Hampshire,Rural,44346.0,45325.0,19724.0,0.452
43311,County_43311,Texas,Rural,57253.0,56703.0,25280.0,0.448
56031,County_56031,Other,Rural,46344.0,,20949.0,0.453
54879,County_54879,Other,Rural,58016.0,59237.0,23522.0,0.456
35363,County_35363,Ohio,Urban,54412.0,56046.0,21483.0,0.444
22637,County_22637,Michigan,Suburban/Small City,43447.0,45163.0,20654.0,0.458
26909,County_26909,Montana,Rural,71872.0,72498.0,24515.0,0.448
20269,County_20269,Maryland,Urban,43962.0,43464.0,16499.0,0.491
11335,County_11335,Hawaii,Rural,59302.0,56181.0,16706.0,0.449
15681,County_15681,Iowa,Urban,33423.0,35228.0,14238.0,0.491
42165,County_42165,Tennessee,Rural,52377.0,50398.0,23532.0,0.471
48335,County_48335,West Virginia,Suburban/Small City,38036.0,38319.0,19659.0,0.46
3143,County_3143,Arizona,Rural,62748.0,64183.0,30814.0,0.457
41139,County_41139,South Dakota,Rural,45295.0,,23906.0,0.421
36987,County_36987,Oklahoma,Rural,47014.0,47432.0,20965.0,
43135,County_43135,Texas,Urban,69895.0,70228.0,28344.0,0.435
40011,County_40011,South Carolina,Rural,57714.0,58081.0,31442.0,0.436
14785,County_14785,Indiana,Urban,36216.0,36690.0,17988.0,
15711,County_15711,Iowa,Urban,35429.0,37492.0,11647.0,0.449
51529,County_51529,Other,Rural,63178.0,65175.0,21449.0,0.451
3547,County_3547,Arizona,Urban,49992.0,49852.0,19554.0,0.463
15151,County_15151,Iowa,Rural,43312.0,43942.0,18667.0,0.469
55429,County_55429,Other,Rural,59755.0,60728.0,31017.0,0.458
39145,County_39145,Rhode Island,Urban,,51306.0,23600.0,0.492
3943,County_3943,Arizona,Rural,52843.0,51599.0,24831.0,0.449
19149,County_19149,Maine,Rural,49561.0,49618.0,22513.0,0.472
55119,County_55119,Other,Rural,51820.0,51717.0,17933.0,0.456
54963,County_54963,Other,Suburban/Small City,68342.0,67404.0,26216.0,0.438
36969,County_36969,Oklahoma,Urban,31156.0,30724.0,14545.0,0.453
31141,County_31141,New Mexico,Urban,72542.0,72849.0,29320.0,0.451
23647,County_23647,Minnesota,Rural,60893.0,63467.0,26338.0,0.448
16515,County_16515,Kansas,Urban,43812.0,44261.0,22570.0,0.487
56191,County_56191,Other,Rural,43109.0,41980.0,22049.0,0.498
56349,County_56349,Other,Rural,68838.0,69920.0,31101.0,0.421
14689,County_14689,Indiana,Rural,51234.0,52287.0,20884.0,0.475
38827,County_38827,Pennsylvania,Suburban/Small City,44130.0,46748.0,19939.0,0.452
39591,County_39591,Rhode Island,Urban,62375.0,64115.0,30659.0,0.437
37471,County_37471,Oregon,Urban,41696.0,42609.0,17447.0,0.483
43909,County_43909,Texas,Urban,49993.0,51096.0,21471.0,0.432
53263,County_53263,Other,Rural,76257.0,76435.0,33044.0,0.456
35183,County_35183,Ohio,Suburban/Small City,61059.0,62926.0,30029.0,0.42
52019,County_52019,Other,Urban,63154.0,63526.0,28189.0,0.469
29929,County_29929,New Hampshire,Rural,59017.0,59738.0,23910.0,0.44
38659,County_38659,Pennsylvania,Suburban/Small City,44168.0,44395.0,18221.0,
40873,County_40873,South Carolina,Suburban/Small City,49582.0,46735.0,20240.0,0.468
23391,County_23391,Minnesota,Rural,49261.0,51372.0,11858.0,0.477
38441,County_38441,Pennsylvania,Urban,72348.0,68282.0,28489.0,0.455
37579,County_37579,Oregon,Urban,71131.0,72303.0,23350.0,0.439
43275,County_43275,Texas,Rural,36492.0,33285.0,15977.0,0.486
40119,County_40119,South Carolina,Urban,,66215.0,26798.0,0.427
22351,County_22351,Michigan,Rural,,33707.0,16712.0,0.521
22911,County_22911,Michigan,Rural,52356.0,51442.0,24310.0,0.466
1843,County_1843,Alabama,Rural,65727.0,64530.0,24510.0,0.461
40623,County_40623,South Carolina,Rural,63291.0,60136.0,26910.0,0.446
11597,County_11597,Hawaii,Rural,68112.0,,22340.0,0.463
24745,County_24745,Mississippi,Rural,75167.0,73154.0,27110.0,0.389
2555,County_2555,Alaska,Rural,74679.0,73315.0,30549.0,0.421
12041,County_12041,Idaho,Rural,46763.0,46326.0,18629.0,0.453
29673,County_29673,New Hampshire,Urban,46801.0,45858.0,17961.0,0.501
54899,County_54899,Other,Urban,43536.0,42049.0,18863.0,
45325,County_45325,Vermont,Rural,42927.0,44309.0,19986.0,0.475
31121,County_31121,New Mexico,Rural,59398.0,59590.0,24973.0,0.469
16947,County_16947,Kansas,Urban,78733.0,77545.0,32259.0,0.406
15975,County_15975,Iowa,Urban,71180.0,72269.0,29570.0,0.436
55911,County_55911,Other,Rural,27047.0,24591.0,13589.0,0.493
21601,County_21601,Massachusetts,Rural,58529.0,57105.0,16870.0,0.462
33579,County_33579,North Carolina,Rural,,70310.0,31036.0,0.432
15039,County_15039,Iowa,Suburban/Small City,50229.0,53410.0,21284.0,
28015,County_28015,Nevada,Rural,50179.0,49881.0,23566.0,0.456
39643,County_39643,Rhode Island,Suburban/Small City,37571.0,37885.0,16145.0,0.472
36817,County_36817,Oklahoma,Rural,53775.0,52282.0,21074.0,0.503
13489,County_13489,Illinois,Urban,77208.0,75663.0,29474.0,0.441
46343,County_46343,Virginia,Rural,55915.0,56421.0,20727.0,0.451
53577,County_53577,Other,Urban,45930.0,45423.0,20249.0,0.473
33913,County_33913,North Carolina,Rural,56489.0,55494.0,23846.0,0.473
30059,County_30059,New Jersey,Rural,70453.0,70256.0,20632.0,0.437
24283,County_24283,Mississippi,Rural,41526.0,40929.0,19056.0,0.448
53073,County_53073,Other,Urban,52453.0,50263.0,20640.0,0.5
35383,County_35383,Ohio,Urban,55575.0,55954.0,22176.0,0.478
35899,County_35899,Ohio,Rural,,71832.0,21769.0,0.45
14181,County_14181,Indiana,Rural,56348.0,54622.0,25256.0,0.489
24403,County_24403,Mississippi,Urban,58557.0,56497.0,25302.0,0.442
45775,County_45775,Vermont,Urban,42314.0,41519.0,13771.0,0.485
34853,County_34853,North Dakota,Urban,49953.0,47152.0,25576.0,0.427
39169,County_39169,Rhode Island,Rural,35467.0,,11894.0,
12153,County_12153,Idaho,Rural,68593.0,68016.0,34529.0,0.444
44963,County_44963,Utah,Urban,67342.0,,24876.0,0.442
30015,County_30015,New Jersey,Urban,56603.0,55766.0,24309.0,0.459
15441,County_15441,Iowa,Suburban/Small City,65602.0,64798.0,26280.0,0.441
35697,County_35697,Ohio,Rural,43429.0,46336.0,15840.0,0.496
21041,County_21041,Massachusetts,Rural,51698.0,51703.0,22854.0,0.47
20997,County_20997,Maryland,Urban,56007.0,56123.0,26842.0,0.485
23727,County_23727,Minnesota,Rural,39623.0,38490.0,10826.0,0.505
1131,County_1131,Alabama,Rural,42671.0,42982.0,24713.0,0.465
15291,County_15291,Iowa,Rural,51578.0,51752.0,18013.0,0.453
1121,County_1121,Alabama,Suburban/Small City,53120.0,55389.0,25773.0,0.425
16419,County_16419,Kansas,Urban,64284.0,63972.0,26087.0,0.46
9137,County_9137,Florida,Rural,52753.0,55027.0,25719.0,0.435
47513,County_47513,Washington,Rural,35931.0,37154.0,21476.0,0.5
34943,County_34943,North Dakota,Rural,42413.0,41102.0,13678.0,0.47
7063,County_7063,Connecticut,Urban,43294.0,43234.0,23178.0,0.513
2543,County_2543,Alaska,Rural,54999.0,54968.0,30364.0,0.454
37875,County_37875,Oregon,Rural,38021.0,36362.0,15101.0,0.483
22517,County_22517,Michigan,Rural,60387.0,60819.0,28548.0,0.457
17989,County_17989,Kentucky,Rural,48031.0,47088.0,22320.0,0.458
51105,County_51105,Other,Rural,68532.0,65070.0,32296.0,0.398
55799,County_55799,Other,Rural,69941.0,68998.0,28422.0,0.43
55567,County_55567,Other,Rural,76158.0,74654.0,35484.0,0.457
1865,County_1865,Alabama,Urban,50322.0,48314.0,20696.0,0.474
44407,County_44407,Utah,Rural,44894.0,44793.0,18539.0,0.499
43115,County_43115,Texas,Suburban/Small City,35102.0,35574.0,18125.0,0.491
17057,County_17057,Kentucky,Urban,57481.0,57386.0,23991.0,0.432
7873,County_7873,Connecticut,Urban,44099.0,43753.0,15154.0,0.458
10921,County_10921,Georgia,Rural,76331.0,75730.0,30923.0,0.434
50697,County_50697,Wyoming,Urban,60558.0,59799.0,22469.0,0.44
18015,County_18015,Louisiana,Rural,39891.0,,15047.0,0.483
4583,County_4583,Arkansas,Urban,44388.0,42198.0,19484.0,0.466
5729,County_5729,California,Rural,50910.0,51457.0,23275.0,0.454
41363,County_41363,South Dakota,Rural,57320.0,59080.0,20058.0,0.48
18279,County_18279,Louisiana,Rural,46520.0,44887.0,16014.0,0.471
29389,County_29389,New Hampshire,Rural,41702.0,44514.0,17166.0,0.498
39737,County_39737,Rhode Island,Rural,68985.0,,27992.0,0.42
27021,County_27021,Nebraska,Rural,45554.0,45305.0,22026.0,0.469
39175,County_39175,Rhode Island,Rural,73166.0,74385.0,31553.0,0.424
46547,County_46547,Virginia,Rural,32353.0,31334.0,20441.0,0.475
24901,County_24901,Mississippi,Rural,42193.0,44790.0,11778.0,0.478
26067,County_26067,Montana,Urban,62220.0,63143.0,25414.0,0.442
6119,County_6119,Colorado,Rural,42522.0,43449.0,22059.0,0.451
56561,County_56561,Other,Rural,45245.0,42601.0,22125.0,0.419
45301,County_45301,Vermont,Rural,,47174.0,18785.0,0.506
42373,County_42373,Tennessee,Rural,51857.0,51379.0,23559.0,0.458
31237,County_31237,New Mexico,Urban,32493.0,31649.0,15200.0,0.47
54791,County_54791,Other,Rural,57562.0,58938.0,20255.0,0.479
39169,County_39169,Rhode Island,Urban,57117.0,57181.0,27633.0,0.456
33989,County_33989,North Carolina,Rural,44248.0,42083.0,22108.0,0.47
27889,County_27889,Nebraska,Urban,42910.0,42253.0,16739.0,0.479
17591,County_17591,Kentucky,Rural,,60426.0,29680.0,0.448
28805,County_28805,Nevada,Rural,59491.0,58940.0,20672.0,0.452
26547,County_26547,Montana,Urban,48049.0,47933.0,19245.0,0.452
50509,County_50509,Wyoming,Rural,71681.0,70391.0,28060.0,0.388
17925,County_17925,Kentucky,Urban,52251.0,53388.0,25949.0,0.462
31143,County_31143,New Mexico,Urban,39614.0,38056.0,15496.0,0.465
22465,County_22465,Michigan,Rural,59537.0,60281.0,28591.0,0.487
46315,County_46315,Virginia,Urban,68903.0,67854.0,32877.0,0.43
53895,County_53895,Other,Rural,30863.0,29381.0,16634.0,
46045,County_46045,Virginia,Rural,64354.0,63552.0,25308.0,0.424
28101,County_28101,Nevada,Rural,37885.0,35926.0,13288.0,0.463
50817,County_50817,Wyoming,Urban,48022.0,48505.0,15772.0,0.504
36995,County_36995,Oklahoma,Rural,63102.0,62263.0,29988.0,0.459
49429,County_49429,Wisconsin,Rural,73417.0,70917.0,35621.0,0.458
51279,County_51279,Other,Rural,40413.0,40782.0,16179.0,0.461
21575,County_21575,Massachusetts,Urban,57437.0,56159.0,27544.0,0.458
42957,County_42957,Tennessee,Rural,75915.0,75349.0,31945.0,0.433
9619,County_9619,Florida,Rural,64089.0,64339.0,29720.0,0.456
2139,County_2139,Alaska,Urban,51678.0,50877.0,18630.0,0.433
1719,County_1719,Alabama,Urban,48384.0,50279.0,21148.0,0.506
36373,County_36373,Oklahoma,Rural,58657.0,58423.0,26350.0,0.484
42897,County_42897,Tennessee,Urban,57447.0,54805.0,23136.0,0.438
55695,County_55695,Other,Rural,37847.0,36405.0,14497.0,0.512
46769,County_46769,Virginia,Rural,52895.0,53268.0,19292.0,0.511
15639,County_15639,Iowa,Rural,33440.0,32419.0,16274.0,0.482
4975,County_4975,Arkansas,Rural,55103.0,55440.0,20513.0,0.465
13137,County_13137,Illinois,Urban,74813.0,76493.0,,0.408
40525,County_40525,South Carolina,Urban,45505.0,45758.0,14207.0,0.493
41323,County_41323,South Dakota,Rural,63645.0,62919.0,36257.0,0.425
50191,County_50191,Wyoming,Urban,75246.0,71503.0,32414.0,0.464
3557,County_3557,Arizona,Rural,54255.0,52443.0,24941.0,0.447
21963,County_21963,Massachusetts,Rural,28222.0,27295.0,15192.0,0.499
12421,County_12421,Idaho,Rural,46293.0,45544.0,20245.0,0.441
15171,County_15171,Iowa,Rural,45734.0,46538.0,19970.0,0.453
19773,County_19773,Maine,Suburban/Small City,41190.0,41587.0,15298.0,0.495
46105,County_46105,Virginia,Rural,73194.0,72511.0,30277.0,0.457
1145,County_1145,Alabama,Suburban/Small City,47747.0,48498.0,20088.0,0.449
47197,County_47197,Washington,Urban,43907.0,44605.0,19334.0,0.447
53055,County_53055,Other,Urban,35399.0,35648.0,20674.0,0.453
41759,County_41759,South Dakota,Urban,42978.0,43378.0,17589.0,0.48
35149,County_35149,Ohio,Rural,50557.0,50681.0,24931.0,0.441
53793,County_53793,Other,Rural,66746.0,67855.0,29084.0,0.403
43405,County_43405,Texas,Rural,44487.0,43420.0,17847.0,0.514
29193,County_29193,New Hampshire,Rural,61625.0,58978.0,33919.0,0.417
14447,County_14447,Indiana,Rural,66095.0,62976.0,29197.0,0.474
42299,County_42299,Tennessee,Rural,,53594.0,,0.445
13801,County_13801,Illinois,Rural,76231.0,77603.0,27934.0,0.444
27265,County_27265,Nebraska,Rural,71383.0,73786.0,32103.0,0.416
42241,County_42241,Tennessee,Rural,77517.0,78635.0,32363.0,0.409
28209,County_28209,Nevada,Suburban/Small City,47897.0,47949.0,19579.0,0.436
36561,County_36561,Oklahoma,Rural,45401.0,48079.0,25038.0,0.459
45853,County_45853,Vermont,Rural,43992.0,45110.0,28340.0,0.481
15233,County_15233,Iowa,Urban,43462.0,44570.0,21417.0,0.49
16363,County_16363,Kansas,Suburban/Small City,76348.0,76759.0,33706.0,0.467
25941,County_25941,Missouri,Urban,48584.0,48653.0,25033.0,0.485
21507,County_21507,Massachusetts,Suburban/Small City,34112.0,34927.0,12908.0,0.513
1835,County_1835,Alabama,Suburban/Small City,71512.0,73622.0,36733.0,0.443
38865,County_38865,Pennsylvania,Urban,56662.0,58839.0,29551.0,0.447
38437,County_38437,Pennsylvania,Rural,27156.0,28611.0,10830.0,0.525
5659,County_5659,California,Urban,38348.0,38659.0,20688.0,0.488
1703,County_1703,Alabama,Rural,62745.0,61595.0,21148.0,0.445
24321,County_24321,Mississippi,Urban,41180.0,40534.0,20357.0,0.486
30891,County_30891,New Jersey,Rural,54403.0,54167.0,19963.0,0.465
13537,County_13537,Illinois,Rural,57839.0,56393.0,30006.0,0.469
45027,County_45027,Vermont,Rural,58378.0,60524.0,31539.0,0.436
52519,County_52519,Other,Rural,41737.0,39870.0,15503.0,0.431
15869,County_15869,Iowa,Urban,43097.0,41589.0,26207.0,0.431
17773,County_17773,Kentucky,Urban,48973.0,48609.0,25609.0,0.445
17805,County_17805,Kentucky,Rural,27218.0,25390.0,16624.0,0.516
7179,County_7179,Connecticut,Rural,36952.0,36399.0,7569.0,0.459
40027,County_40027,South Carolina,Urban,56579.0,55017.0,,0.473
54997,County_54997,Other,Rural,52523.0,52166.0,15201.0,0.452
49239,County_49239,Wisconsin,Urban,45116.0,45257.0,20852.0,0.499
28119,County_28119,Nevada,Rural,37020.0,37162.0,10023.0,0.495
51203,County_51203,Other,Urban,39057.0,39532.0,17039.0,0.488
24381,County_24381,Mississippi,Urban,60525.0,61347.0,24258.0,0.431
42489,County_42489,Tennessee,Urban,27470.0,28231.0,15072.0,0.494
9529,County_9529,Florida,Rural,57959.0,58330.0,26243.0,0.403
23395,County_23395,Minnesota,Urban,74874.0,75665.0,30405.0,0.431
1111,County_1111,Alabama,Urban,41023.0,39832.0,21368.0,0.468
41461,County_41461,South Dakota,Suburban/Small City,59916.0,56773.0,28592.0,0.441
24997,County_24997,Mississippi,Rural,32575.0,31596.0,10625.0,0.517
22501,County_22501,Michigan,Rural,59591.0,59122.0,32152.0,0.481
55043,County_55043,Other,Rural,49162.0,49253.0,23993.0,0.475
24475,County_24475,Mississippi,Rural,52745.0,52029.0,21811.0,0.478
5673,County_5673,California,Rural,69863.0,68902.0,22899.0,0.449
29989,County_29989,New Hampshire,Rural,44665.0,44690.0,18819.0,0.469
5363,County_5363,California,Suburban/Small City,54337.0,56213.0,11890.0,0.439
35135,County_35135,Ohio,Urban,45503.0,46509.0,18794.0,0.466
10067,County_10067,Georgia,Urban,61296.0,59822.0,25767.0,0.437
3251,County_3251,Arizona,Suburban/Small City,51396.0,51355.0,15914.0,0.467
39727,County_39727,Rhode Island,Urban,59463.0,61836.0,27409.0,0.452
5835,County_5835,California,Rural,52126.0,50277.0,21921.0,0.463
28127,County_28127,Nevada,Suburban/Small City,60916.0,60924.0,26902.0,0.48
8401,County_8401,Delaware,Rural,38435.0,40011.0,16111.0,0.463
47725,County_47725,Washington,Urban,59560.0,58514.0,27018.0,0.472
45739,County_45739,Vermont,Urban,64884.0,65738.0,30506.0,0.45
16769,County_16769,Kansas,Urban,60998.0,60245.0,20663.0,0.435
21205,County_21205,Massachusetts,Urban,,45707.0,18665.0,0.46
16631,County_16631,Kansas,Rural,52520.0,53279.0,27583.0,0.424
47885,County_47885,Washington,Suburban/Small City,75926.0,76557.0,35406.0,0.42
41863,County_41863,South Dakota,Urban,39812.0,39657.0,18866.0,0.47
37455,County_37455,Oregon,Rural,68460.0,66590.0,24289.0,0.438
16425,County_16425,Kansas,Rural,51173.0,51017.0,23643.0,0.475
4423,County_4423,Arkansas,Urban,58490.0,60076.0,24295.0,0.453
