COUNTYFIPS,COUNTY,STATE,community_type,insurance_coverage_pct,uninsured_pct,uninsured_below64_pct,sahie_uninsured_pct,pct_private_insurance,pct_medicaid,pct_medicare_only
26595,County_26595,Montana,Rural,68.73,31.27,37.67,,31.7,48.56,6.65
17151,County_17151,Kentucky,Rural,72.13,27.87,33.31,26.47,36.85,48.35,4.92
21929,County_21929,Massachusetts,Rural,74.48,25.52,30.43,25.61,30.41,40.68,7.23
6153,County_6153,Colorado,Suburban/Small City,78.18,21.82,26.22,22.26,37.02,29.8,
25437,County_25437,Missouri,Suburban/Small City,78.42,21.58,26.1,20.94,34.11,39.3,7.82
46121,County_46121,Virginia,Rural,75.85,24.15,29.13,24.1,35.94,31.84,4.93
2523,County_2523,Alaska,Suburban/Small City,76.42,23.58,28.69,24.69,30.57,38.93,5.99
7419,County_7419,Connecticut,Urban,71.99,28.01,33.17,28.42,32.05,40.56,5.32
9691,County_9691,Florida,Rural,,,32.91,27.58,42.93,42.14,4.56
46337,County_46337,Virginia,Rural,77.86,22.14,26.59,22.64,36.95,35.45,4.29
29493,County_29493,New Hampshire,Rural,73.7,26.3,31.9,26.55,,36.03,5.83
7297,County_7297,Connecticut,Rural,79.39,20.61,25.77,19.67,39.76,39.74,9.41
55847,County_55847,Other,Rural,79.91,20.09,23.89,20.87,48.79,35.38,3.99
31707,County_31707,New Mexico,Rural,71.9,28.1,33.67,27.04,26.57,41.25,4.27
42623,County_42623,Tennessee,Rural,77.95,,26.47,21.92,52.36,36.7,7.43
41501,County_41501,South Dakota,Urban,76.16,23.84,29.08,24.16,42.51,45.09,6.24
39129,County_39129,Rhode Island,Urban,74.09,25.91,31.57,26.48,37.54,49.88,6.08
8051,County_8051,Delaware,Rural,67.52,32.48,39.19,31.81,40.04,,7.4
11991,County_11991,Hawaii,Urban,93.62,6.38,6.95,7.17,54.32,20.26,7.21
8689,County_8689,Delaware,Rural,84.11,15.89,19.26,15.73,41.52,34.31,3.62
24277,County_24277,Mississippi,Rural,78.94,21.06,24.91,21.88,35.4,29.71,6.61
10377,County_10377,Georgia,Rural,73.63,26.37,30.67,26.52,37.87,28.68,6.75
33915,County_33915,North Carolina,Urban,82.47,17.53,20.98,17.79,41.17,34.29,3.96
49225,County_49225,Wisconsin,Rural,83.5,16.5,20.22,16.78,38.24,31.68,4.55
15099,County_15099,Iowa,Urban,85.24,14.76,,15.71,48.6,14.92,5.57
5431,County_5431,California,Urban,71.35,28.65,34.64,28.42,36.44,35.7,4.46
26463,County_26463,Montana,Rural,66.9,33.1,39.44,33.54,30.58,41.52,3.69
45535,County_45535,Vermont,Urban,84.38,15.62,18.75,16.04,50.83,19.2,6.3
41365,County_41365,South Dakota,Rural,84.96,15.04,17.31,14.63,47.79,31.13,7.86
11491,County_11491,Hawaii,Rural,80.14,19.86,23.6,19.76,34.47,28.78,5.17
14647,County_14647,Indiana,Rural,86.83,13.17,16.49,12.91,,25.01,6.54
26353,County_26353,Montana,Urban,68.51,31.49,37.99,32.32,36.58,46.07,5.55
41227,County_41227,South Dakota,Rural,84.58,15.42,18.17,15.68,44.43,25.26,8.4
11375,County_11375,Hawaii,Rural,81.1,18.9,22.56,19.42,24.52,32.3,7.47
8447,County_8447,Delaware,Suburban/Small City,87.86,12.14,14.63,12.57,44.57,20.73,7.46
41583,County_41583,South Dakota,Urban,83.36,16.64,20.2,17.62,45.92,31.45,5.22
1175,County_1175,Alabama,Rural,80.5,19.5,23.53,20.09,45.54,31.9,5.27
52951,County_52951,Other,Rural,92.2,7.8,9.74,7.75,50.94,26.32,9.85
14435,County_14435,Indiana,Rural,69.37,30.63,36.37,31.02,37.0,41.27,4.9
29587,County_29587,New Hampshire,Urban,75.23,24.77,29.91,23.61,41.16,40.38,4.48
29957,County_29957,New Hampshire,Urban,77.71,22.29,25.92,23.02,41.37,32.68,5.86
47633,County_47633,Washington,Urban,79.59,20.41,24.28,21.14,45.28,27.86,5.62
1281,County_1281,Alabama,Urban,,25.05,30.08,25.38,28.83,38.78,6.69
4711,County_4711,Arkansas,Rural,87.03,12.97,15.44,13.16,45.63,28.65,4.93
35305,County_35305,Ohio,Rural,88.43,11.57,14.22,11.62,49.6,25.97,6.3
18099,County_18099,Louisiana,Rural,83.62,,20.34,,40.45,26.76,5.33
30613,County_30613,New Jersey,Suburban/Small City,90.14,9.86,11.57,10.14,43.81,22.1,7.15
40447,County_40447,South Carolina,Rural,61.73,38.27,46.18,37.95,22.54,49.85,4.88
20037,County_20037,Maryland,Urban,65.84,34.16,40.37,34.48,,51.8,7.26
4715,County_4715,Arkansas,Suburban/Small City,74.8,25.2,30.62,25.65,37.52,,4.14
18239,County_18239,Louisiana,Rural,73.12,,31.99,26.99,39.25,41.53,6.07
27059,County_27059,Nebraska,Suburban/Small City,72.72,27.28,32.86,26.96,32.02,46.58,4.37
4921,County_4921,Arkansas,Rural,75.02,24.98,29.97,24.71,35.49,36.63,5.43
24703,County_24703,Mississippi,Rural,70.43,29.57,35.68,29.24,44.01,43.21,6.91
52025,County_52025,Other,Rural,70.43,29.57,35.23,,36.0,37.66,4.04
25167,County_25167,Missouri,Urban,83.65,16.35,20.32,16.03,49.37,25.19,7.1
37415,County_37415,Oregon,Urban,80.96,19.04,22.78,19.93,41.56,29.49,3.72
24469,County_24469,Mississippi,Urban,67.88,32.12,38.13,33.06,33.51,46.21,6.99
6893,County_6893,Colorado,Urban,89.07,10.93,12.85,10.21,39.54,28.51,6.81
30175,County_30175,New Jersey,Urban,82.99,17.01,20.53,16.52,42.15,28.54,6.92
41705,County_41705,South Dakota,Rural,77.03,22.97,28.12,23.23,42.67,33.39,7.43
44595,County_44595,Utah,Rural,71.7,28.3,33.8,28.35,44.75,43.12,7.68
52161,County_52161,Other,Rural,70.71,29.29,35.49,29.28,41.12,41.13,5.04
40977,County_40977,South Carolina,Rural,84.87,15.13,18.46,15.48,38.73,24.41,7.92
2025,County_2025,Alaska,Suburban/Small City,85.33,14.67,,15.1,45.25,24.27,6.7
46007,County_46007,Virginia,Rural,89.87,10.13,12.35,10.15,47.7,21.27,4.06
21693,County_21693,Massachusetts,Urban,70.71,29.29,35.38,30.09,34.88,41.01,7.57
48735,County_48735,West Virginia,Urban,75.53,24.47,28.97,24.23,39.77,29.84,6.62
24915,County_24915,Mississippi,Urban,78.88,21.12,26.06,21.92,40.97,29.18,4.66
51911,County_51911,Other,Rural,72.4,27.6,33.35,26.92,36.78,43.99,6.63
47651,County_47651,Washington,Rural,71.27,28.73,,28.61,36.0,49.8,7.53
53507,County_53507,Other,Rural,70.6,29.4,35.07,29.41,38.12,38.97,6.24
55257,County_55257,Other,Rural,79.47,20.53,24.85,20.92,40.85,28.02,6.63
22589,County_22589,Michigan,Rural,62.89,37.11,44.51,36.41,28.81,47.35,4.33
56901,County_56901,Other,Rural,66.63,33.37,40.66,33.14,32.1,43.61,6.28
56585,County_56585,Other,Rural,72.9,27.1,33.41,27.09,29.88,38.21,7.23
28081,County_28081,Nevada,Suburban/Small City,66.85,33.15,39.34,33.03,27.72,52.92,5.94
42317,County_42317,Tennessee,Rural,92.64,7.36,8.49,7.32,42.44,21.88,6.4
41777,County_41777,South Dakota,Suburban/Small City,84.64,15.36,17.81,14.42,,29.44,6.57
44011,County_44011,Utah,Rural,79.57,20.43,24.63,21.05,38.31,32.02,5.2
41615,County_41615,South Dakota,Rural,81.51,18.49,22.15,18.46,39.74,,3.59
2505,County_2505,Alaska,Rural,85.8,14.2,17.84,14.68,,20.65,6.26
43401,County_43401,Texas,Suburban/Small City,67.81,32.19,38.57,32.65,36.65,43.25,3.66
49641,County_49641,Wisconsin,Rural,87.92,12.08,13.72,12.69,41.96,24.46,7.57
16289,County_16289,Kansas,Rural,67.58,32.42,39.85,32.42,35.1,44.73,7.06
55767,County_55767,Other,Suburban/Small City,81.67,18.33,21.43,18.62,41.38,27.37,3.58
15157,County_15157,Iowa,Rural,79.2,20.8,24.99,21.07,36.18,35.18,5.5
39793,County_39793,Rhode Island,Urban,81.51,18.49,22.59,17.82,40.52,34.09,5.66
43263,County_43263,Texas,Urban,89.09,10.91,13.62,10.17,51.64,31.28,6.99
33765,County_33765,North Carolina,Suburban/Small City,84.69,15.31,18.92,16.55,42.51,19.51,7.25
16885,County_16885,Kansas,Suburban/Small City,92.55,7.45,9.45,7.29,43.41,15.18,7.9
52747,County_52747,Other,Rural,78.49,21.51,24.5,21.64,43.95,32.19,7.21
5253,County_5253,California,Rural,89.76,10.24,12.7,10.86,46.91,20.26,4.62
48197,County_48197,West Virginia,Urban,76.84,23.16,28.38,22.94,38.04,40.57,4.3
5793,County_5793,California,Rural,73.25,26.75,32.61,27.39,35.53,38.94,8.5
47455,County_47455,Washington,Rural,67.74,32.26,38.41,31.95,,47.39,5.38
41161,County_41161,South Dakota,Urban,68.66,31.34,36.58,31.99,36.62,41.11,8.18
35585,County_35585,Ohio,Rural,82.27,17.73,21.19,17.52,42.34,33.13,4.34
30007,County_30007,New Jersey,Rural,75.42,24.58,30.06,25.56,38.39,40.69,5.3
18943,County_18943,Louisiana,Rural,72.47,27.53,32.91,29.09,39.73,37.05,4.17
13913,County_13913,Illinois,Suburban/Small City,65.15,,41.4,34.84,32.33,48.59,5.72
56855,County_56855,Other,Rural,82.12,17.88,22.03,18.0,38.42,30.3,7.47
2087,County_2087,Alaska,Urban,80.63,,23.41,20.05,43.53,33.48,5.69
45197,County_45197,Vermont,Rural,98.1,1.9,2.64,1.8,55.71,17.61,6.7
48747,County_48747,West Virginia,Rural,85.01,14.99,,15.65,,33.03,8.1
53657,County_53657,Other,Rural,66.99,33.01,39.52,33.37,27.02,52.47,5.85
1721,County_1721,Alabama,Rural,74.34,25.66,31.18,26.39,35.54,34.96,7.29
50831,County_50831,Wyoming,Rural,80.99,19.01,22.66,19.44,48.11,30.96,5.86
19941,County_19941,Maine,Urban,93.74,6.26,6.94,6.33,56.52,12.06,5.08
26233,County_26233,Montana,Rural,81.11,18.89,22.37,18.64,36.31,36.85,5.39
21073,County_21073,Massachusetts,Urban,84.03,15.97,19.65,16.71,49.29,29.84,7.23
40833,County_40833,South Carolina,Rural,72.52,27.48,32.94,27.37,30.88,37.08,5.98
55789,County_55789,Other,Urban,72.87,27.13,33.55,26.97,27.77,44.14,5.45
48233,County_48233,West Virginia,Urban,73.62,26.38,31.83,26.79,36.4,45.42,3.88
3601,County_3601,Arizona,Urban,79.28,20.72,25.26,20.73,39.9,40.13,7.5
37859,County_37859,Oregon,Urban,94.86,5.14,5.52,4.79,43.96,22.41,6.27
15313,County_15313,Iowa,Rural,90.13,9.87,11.82,9.68,47.11,32.69,7.26
26917,County_26917,Montana,Urban,81.68,,22.56,18.37,35.36,29.26,7.3
20757,County_20757,Maryland,Rural,71.5,28.5,34.6,27.98,32.23,41.93,5.48
48385,County_48385,West Virginia,Rural,73.59,,32.15,26.86,32.96,,8.05
37919,County_37919,Oregon,Urban,77.41,22.59,27.99,22.78,31.77,37.64,7.27
42791,County_42791,Tennessee,Urban,87.04,12.96,15.88,13.49,47.37,25.75,3.98
40617,County_40617,South Carolina,Rural,69.69,30.31,36.13,31.11,38.6,44.55,6.24
51663,County_51663,Other,Rural,86.53,13.47,16.37,14.47,42.78,23.42,7.2
7705,County_7705,Connecticut,Urban,69.9,30.1,36.29,29.88,33.17,43.77,4.32
28879,County_28879,Nevada,Rural,74.82,25.18,30.1,25.0,39.94,44.61,5.95
37327,County_37327,Oregon,Rural,95.55,4.45,5.3,5.24,51.45,20.03,7.0
3325,County_3325,Arizona,Rural,90.43,9.57,11.71,10.55,38.98,25.07,8.05
36975,County_36975,Oklahoma,Rural,95.42,4.58,5.11,5.0,52.75,15.63,8.3
53263,County_53263,Other,Rural,88.2,11.8,14.7,12.04,55.25,24.66,6.42
50293,County_50293,Wyoming,Urban,81.22,18.78,22.86,18.61,42.86,23.17,6.31
5743,County_5743,California,Suburban/Small City,81.87,18.13,22.35,18.91,42.48,29.42,7.1
5071,County_5071,California,Rural,78.42,21.58,25.49,22.09,30.45,30.33,8.72
23719,County_23719,Minnesota,Suburban/Small City,82.08,17.92,21.06,17.03,42.88,23.41,5.41
1215,County_1215,Alabama,Suburban/Small City,78.66,21.34,24.73,21.19,23.8,30.91,8.79
29375,County_29375,New Hampshire,Rural,92.48,7.52,,8.34,47.35,16.95,5.91
45519,County_45519,Vermont,Rural,,26.5,,26.05,34.33,41.96,8.56
46581,County_46581,Virginia,Rural,69.29,30.71,37.39,31.91,26.77,48.37,4.25
49169,County_49169,Wisconsin,Rural,78.63,21.37,26.12,21.48,42.29,25.62,6.65
26645,County_26645,Montana,Rural,80.68,19.32,22.7,18.93,40.58,34.81,6.91
33821,County_33821,North Carolina,Rural,68.93,,37.08,31.15,19.02,48.34,4.6
38207,County_38207,Pennsylvania,Rural,72.22,27.78,,27.45,40.54,38.18,7.67
54773,County_54773,Other,Rural,78.66,21.34,25.28,21.38,40.42,42.03,7.28
14613,County_14613,Indiana,Urban,77.8,22.2,26.75,22.57,33.56,36.04,5.62
10859,County_10859,Georgia,Rural,84.25,15.75,18.38,16.23,40.26,18.92,6.45
6515,County_6515,Colorado,Urban,89.97,10.03,12.03,9.97,47.94,23.61,7.15
48991,County_48991,West Virginia,Urban,75.12,24.88,28.84,24.85,36.54,32.17,6.45
29659,County_29659,New Hampshire,Rural,76.27,23.73,28.83,24.29,38.93,38.57,5.78
29745,County_29745,New Hampshire,Rural,75.1,24.9,29.66,26.46,32.74,29.57,6.8
24811,County_24811,Mississippi,Urban,83.36,16.64,19.51,16.53,44.33,32.51,4.94
32703,County_32703,New York,Rural,84.91,15.09,19.35,14.78,45.29,21.83,7.94
38337,County_38337,Pennsylvania,Urban,68.82,31.18,37.42,31.4,19.34,49.74,7.6
32653,County_32653,New York,Rural,78.67,21.33,26.0,21.5,38.63,29.44,4.37
56825,County_56825,Other,Rural,73.7,26.3,31.47,26.89,33.36,35.51,4.24
26001,County_26001,Montana,Rural,80.73,19.27,23.54,19.15,37.87,31.61,5.78
51065,County_51065,Other,Urban,86.11,13.89,16.74,13.69,51.0,23.32,6.05
46979,County_46979,Virginia,Rural,77.06,22.94,27.46,23.45,37.47,34.85,8.0
47107,County_47107,Washington,Rural,83.73,16.27,20.08,16.57,40.52,20.58,5.23
9565,County_9565,Florida,Rural,78.73,21.27,25.78,21.36,39.27,35.2,4.22
22219,County_22219,Michigan,Rural,67.39,32.61,39.67,32.77,32.79,50.16,6.52
14733,County_14733,Indiana,Urban,78.78,21.22,25.2,20.81,48.11,26.0,4.48
9585,County_9585,Florida,Urban,,19.31,23.03,19.65,40.64,24.51,6.72
41429,County_41429,South Dakota,Urban,67.34,32.66,39.72,32.68,35.45,43.51,7.68
17711,County_17711,Kentucky,Rural,88.66,11.34,13.16,11.31,56.16,23.2,
46469,County_46469,Virginia,Rural,77.46,22.54,27.13,22.92,38.26,35.73,4.28
42921,County_42921,Tennessee,Suburban/Small City,77.78,22.22,27.46,22.47,47.45,28.03,6.14
5917,County_5917,California,Rural,78.77,21.23,,21.7,41.6,35.96,7.72
40539,County_40539,South Carolina,Rural,77.11,22.89,27.21,22.96,32.63,37.98,6.8
37645,County_37645,Oregon,Suburban/Small City,79.97,,23.73,20.3,41.95,43.42,4.46
40525,County_40525,South Carolina,Rural,64.42,35.58,41.93,36.01,,46.64,4.47
45341,County_45341,Vermont,Rural,63.21,36.79,43.74,36.45,27.35,49.34,7.8
28079,County_28079,Nevada,Rural,91.91,8.09,9.27,8.26,50.25,11.67,7.78
26277,County_26277,Montana,Rural,66.82,33.18,40.03,32.83,28.27,48.51,6.75
11117,County_11117,Hawaii,Rural,79.03,20.97,25.26,21.42,27.39,36.41,6.31
17073,County_17073,Kentucky,Rural,79.94,20.06,24.11,19.73,41.05,33.2,7.78
42227,County_42227,Tennessee,Urban,69.75,30.25,36.25,30.25,29.06,36.35,7.26
2443,County_2443,Alaska,Rural,88.75,11.25,14.06,11.4,39.85,13.75,6.18
22399,County_22399,Michigan,Urban,92.18,7.82,9.4,8.09,51.84,16.36,7.21
14007,County_14007,Indiana,Rural,90.8,9.2,11.04,9.59,51.75,23.41,3.8
49217,County_49217,Wisconsin,Urban,80.33,19.67,23.73,19.69,44.05,26.21,3.91
45937,County_45937,Vermont,Rural,80.44,19.56,23.41,20.0,33.71,33.69,5.62
18515,County_18515,Louisiana,Urban,76.67,23.33,28.01,24.23,30.33,44.77,
28891,County_28891,Nevada,Urban,,33.05,38.9,33.05,26.12,43.92,7.66
14785,County_14785,Indiana,Suburban/Small City,88.0,12.0,14.71,11.76,46.17,20.91,6.11
15665,County_15665,Iowa,Rural,82.69,17.31,19.89,,46.54,29.84,2.83
33447,County_33447,North Carolina,Urban,77.27,22.73,26.81,22.5,42.41,44.84,4.17
38635,County_38635,Pennsylvania,Rural,74.69,25.31,30.09,25.98,32.3,48.67,4.92
38803,County_38803,Pennsylvania,Urban,69.11,30.89,36.73,31.06,31.65,41.81,5.35
40557,County_40557,South Carolina,Rural,91.49,8.51,10.57,8.04,51.03,21.16,4.23
17159,County_17159,Kentucky,Rural,72.49,27.51,32.59,27.33,36.31,44.61,4.57
34889,County_34889,North Dakota,Rural,65.66,34.34,41.13,34.13,29.27,45.33,4.96
8871,County_8871,Delaware,Rural,76.24,23.76,28.02,23.77,35.16,35.05,5.74
27349,County_27349,Nebraska,Suburban/Small City,94.9,5.1,6.03,5.37,51.92,18.09,6.18
52907,County_52907,Other,Urban,82.97,17.03,19.53,17.71,45.17,20.64,8.62
52523,County_52523,Other,Rural,68.85,31.15,36.5,31.05,34.9,48.21,3.91
5333,County_5333,California,Rural,65.53,34.47,41.07,34.47,24.08,46.33,3.2
22355,County_22355,Michigan,Rural,82.38,17.62,21.27,17.03,46.25,29.46,7.29
52847,County_52847,Other,Rural,66.67,33.33,39.88,33.19,36.12,44.2,5.13
19619,County_19619,Maine,Urban,82.19,17.81,21.54,17.94,45.65,32.44,6.66
52977,County_52977,Other,Urban,62.87,37.13,44.51,36.79,31.14,51.75,7.05
25819,County_25819,Missouri,Rural,69.81,30.19,35.37,30.05,20.06,,5.53
26525,County_26525,Montana,Rural,85.98,14.02,16.56,13.48,45.96,30.82,9.22
13805,County_13805,Illinois,Rural,78.15,21.85,26.78,22.66,42.09,24.93,3.59
1187,County_1187,Alabama,Rural,83.49,16.51,20.74,16.55,38.18,35.59,5.31
11949,County_11949,Hawaii,Rural,70.85,29.15,36.03,29.67,31.32,40.92,5.4
50827,County_50827,Wyoming,Rural,70.76,,34.24,28.25,29.14,45.5,5.76
7821,County_7821,Connecticut,Rural,90.81,9.19,10.52,9.74,44.08,16.25,10.21
56493,County_56493,Other,Urban,75.33,24.67,28.65,24.82,39.82,42.16,4.49
6479,County_6479,Colorado,Urban,89.51,10.49,12.11,10.97,43.71,15.98,4.93
20805,County_20805,Maryland,Rural,78.26,21.74,26.4,21.83,33.73,31.26,5.3
32785,County_32785,New York,Urban,69.0,,,31.44,23.99,51.7,5.81
48541,County_48541,West Virginia,Rural,83.37,16.63,20.63,,45.71,34.95,6.5
30333,County_30333,New Jersey,Rural,72.2,27.8,34.09,29.18,34.89,41.82,8.62
14249,County_14249,Indiana,Rural,72.53,27.47,33.39,27.46,,41.46,6.61
5997,County_5997,California,Rural,77.8,22.2,26.03,22.4,43.43,34.93,8.07
56053,County_56053,Other,Urban,73.43,26.57,32.36,28.14,32.8,49.19,4.34
11687,County_11687,Hawaii,Urban,67.16,32.84,39.85,33.4,21.7,46.39,3.31
44629,County_44629,Utah,Rural,78.39,21.61,25.77,21.86,42.63,35.65,8.93
19907,County_19907,Maine,Rural,85.55,14.45,17.08,14.61,46.99,20.88,7.41
35735,County_35735,Ohio,Rural,82.13,17.87,20.74,18.14,38.28,28.74,4.76
35135,County_35135,Ohio,Suburban/Small City,71.02,28.98,34.66,28.35,37.48,47.07,8.27
40193,County_40193,South Carolina,Rural,72.6,27.4,33.54,27.04,40.98,50.67,2.5
20841,County_20841,Maryland,Rural,78.23,21.77,26.95,22.72,35.5,40.16,7.92
44715,County_44715,Utah,Rural,81.11,18.89,22.82,18.84,43.1,29.22,6.51
30083,County_30083,New Jersey,Urban,84.06,15.94,17.93,17.05,46.99,,4.86
28359,County_28359,Nevada,Suburban/Small City,70.48,29.52,36.29,29.03,30.72,45.05,4.31
50765,County_50765,Wyoming,Rural,68.03,31.97,38.41,31.93,32.95,43.36,5.24
46071,County_46071,Virginia,Rural,63.63,36.37,43.91,36.13,24.74,52.06,5.03
6019,County_6019,Colorado,Rural,81.17,18.83,22.24,19.07,39.65,37.67,3.01
40393,County_40393,South Carolina,Rural,91.45,8.55,10.43,10.04,59.99,18.6,7.25
43589,County_43589,Texas,Rural,67.72,32.28,38.61,32.44,31.92,51.76,5.37
48121,County_48121,West Virginia,Rural,,21.42,26.25,21.73,33.38,38.17,6.07
52263,County_52263,Other,Rural,69.58,30.42,36.0,30.94,36.1,35.73,8.55
56755,County_56755,Other,Rural,88.7,11.3,13.29,10.87,37.83,29.4,4.15
51983,County_51983,Other,Urban,87.66,12.34,15.7,11.93,49.62,17.32,7.43
36807,County_36807,Oklahoma,Rural,73.74,26.26,31.3,26.23,37.56,33.47,5.56
23421,County_23421,Minnesota,Rural,78.02,21.98,26.35,22.62,34.02,36.09,4.63
38731,County_38731,Pennsylvania,Rural,66.76,33.24,40.35,33.31,30.56,53.56,3.98
35463,County_35463,Ohio,Rural,72.39,27.61,32.94,27.83,33.16,37.8,5.79
19469,County_19469,Maine,Suburban/Small City,78.6,21.4,25.54,21.62,42.51,38.65,4.89
35409,County_35409,Ohio,Urban,76.54,23.46,27.19,23.92,42.15,28.73,6.03
26545,County_26545,Montana,Rural,85.25,14.75,17.4,14.78,44.42,24.46,5.09
19869,County_19869,Maine,Rural,74.88,25.12,29.71,25.13,32.53,48.66,2.24
8467,County_8467,Delaware,Rural,92.82,7.18,9.31,6.72,46.73,11.51,6.57
43421,County_43421,Texas,Rural,79.09,20.91,25.27,21.04,43.78,26.92,8.39
51331,County_51331,Other,Urban,68.4,31.6,37.21,31.94,33.27,34.5,6.47
36919,County_36919,Oklahoma,Urban,,32.88,39.1,33.27,31.38,44.24,5.92
14295,County_14295,Indiana,Rural,65.48,34.52,41.74,34.5,26.5,50.3,5.05
12475,County_12475,Idaho,Rural,,33.72,40.59,33.89,28.17,54.89,8.07
13987,County_13987,Illinois,Urban,69.21,30.79,37.0,31.1,30.83,45.35,5.64
23427,County_23427,Minnesota,Rural,76.12,23.88,27.88,23.66,39.27,38.85,6.94
43777,County_43777,Texas,Rural,71.82,28.18,34.26,28.27,31.14,41.56,2.91
22249,County_22249,Michigan,Suburban/Small City,76.38,23.62,29.13,23.7,33.86,33.4,6.65
10591,County_10591,Georgia,Urban,71.35,28.65,33.93,29.03,35.51,45.48,5.96
40799,County_40799,South Carolina,Rural,79.17,20.83,26.07,21.34,,38.68,5.33
7967,County_7967,Connecticut,Rural,68.54,31.46,37.52,31.86,30.09,39.77,
25235,County_25235,Missouri,Rural,66.26,33.74,40.08,34.24,32.33,42.48,10.04
41867,County_41867,South Dakota,Urban,75.49,24.51,29.19,24.38,32.83,41.08,7.31
8319,County_8319,Delaware,Rural,85.19,14.81,17.58,15.32,43.65,27.0,7.46
23749,County_23749,Minnesota,Urban,83.87,16.13,19.21,16.51,52.17,29.84,8.15
54769,County_54769,Other,Rural,90.68,9.32,10.67,9.52,55.74,23.84,6.58
20475,County_20475,Maryland,Urban,71.95,28.05,33.93,27.96,39.12,49.17,6.17
24885,County_24885,Mississippi,Rural,,22.48,26.97,23.48,40.8,34.58,5.04
3879,County_3879,Arizona,Rural,77.11,22.89,27.35,22.71,44.3,35.88,5.11
21853,County_21853,Massachusetts,Suburban/Small City,86.96,13.04,16.06,13.27,46.96,28.45,6.33
13879,County_13879,Illinois,Urban,90.62,9.38,10.98,9.19,46.85,24.53,6.9
40759,County_40759,South Carolina,Rural,85.19,14.81,17.32,14.67,46.27,24.9,6.22
23517,County_23517,Minnesota,Rural,84.97,,18.0,15.45,43.86,28.01,8.56
1979,County_1979,Alabama,Rural,88.55,11.45,13.86,12.16,44.88,25.88,9.51
56163,County_56163,Other,Suburban/Small City,75.89,24.11,28.38,24.29,43.55,,4.49
33407,County_33407,North Carolina,Rural,90.97,9.03,10.83,9.54,51.46,21.8,10.66
41877,County_41877,South Dakota,Urban,80.96,19.04,22.09,19.84,41.09,29.05,5.42
32623,County_32623,New York,Urban,80.66,19.34,22.9,19.33,38.85,30.5,6.78
34743,County_34743,North Dakota,Rural,75.77,24.23,28.85,23.3,36.49,,4.52
5809,County_5809,California,Urban,74.49,25.51,30.89,26.82,44.14,31.84,4.38
17323,County_17323,Kentucky,Urban,79.69,20.31,24.26,20.93,47.82,31.56,4.64
25501,County_25501,Missouri,Urban,79.35,20.65,24.88,20.66,37.82,,2.0
10835,County_10835,Georgia,Urban,83.41,16.59,19.81,16.91,39.75,31.22,6.59
50497,County_50497,Wyoming,Rural,85.15,14.85,17.89,14.67,40.63,33.05,5.74
9447,County_9447,Florida,Suburban/Small City,77.38,22.62,27.13,23.08,,31.8,6.12
20125,County_20125,Maryland,Urban,87.54,12.46,15.12,11.96,55.54,16.4,6.9
47563,County_47563,Washington,Urban,77.68,22.32,27.11,22.49,42.34,40.67,5.22
48205,County_48205,West Virginia,Urban,88.83,11.17,13.11,11.47,51.2,20.11,5.66
56143,County_56143,Other,Rural,78.47,21.53,26.62,21.89,40.42,38.68,8.61
31751,County_31751,New Mexico,Urban,65.23,34.77,42.18,34.84,28.25,42.25,5.71
47265,County_47265,Washington,Rural,73.26,26.74,32.22,26.87,34.79,42.57,5.57
36909,County_36909,Oklahoma,Rural,72.87,,33.11,28.15,28.87,,
40227,County_40227,South Carolina,Rural,78.25,21.75,25.38,22.07,,34.94,5.26
8583,County_8583,Delaware,Rural,83.85,16.15,20.17,14.81,51.01,36.14,6.01
38065,County_38065,Pennsylvania,Rural,68.05,31.95,38.89,32.29,43.92,46.28,4.59
7337,County_7337,Connecticut,Suburban/Small City,85.19,14.81,18.59,14.39,51.04,22.6,7.41
37395,County_37395,Oregon,Rural,75.29,24.71,28.93,24.39,31.85,42.08,4.44
17013,County_17013,Kentucky,Urban,74.55,25.45,30.52,26.11,34.78,39.24,3.19
16575,County_16575,Kansas,Rural,76.79,23.21,27.89,24.31,49.3,30.95,3.36
55303,County_55303,Other,Rural,75.67,24.33,29.12,24.06,33.13,42.3,6.4
44851,County_44851,Utah,Urban,90.27,9.73,11.65,10.9,47.06,20.24,5.7
