COUNTYFIPS,COUNTY,STATE,community_type,disability_rate_pct,child_disability_rate_pct,nonvet_disability_18_64_pct,vet_disability_18_64_pct
50765,County_50765,Wyoming,Rural,27.99,13.97,20.97,40.03
46071,County_46071,Virginia,Rural,36.49,,31.35,42.32
6019,County_6019,Colorado,Rural,20.68,9.64,17.3,31.43
40393,County_40393,South Carolina,Rural,11.7,3.65,8.94,26.39
43589,County_43589,Texas,Rural,31.14,15.97,27.61,36.85
48121,County_48121,West Virginia,Rural,23.77,14.99,19.46,36.72
52263,County_52263,Other,Rural,24.3,10.25,20.33,35.23
56755,County_56755,Other,Rural,15.08,4.34,16.38,24.44
51983,County_51983,Other,Urban,11.46,5.0,10.46,21.24
36807,County_36807,Oklahoma,Rural,26.16,12.86,20.73,31.17
23421,County_23421,Minnesota,Rural,24.94,14.6,21.68,37.41
38731,County_38731,Pennsylvania,Rural,32.98,15.96,28.8,28.68
35463,County_35463,Ohio,Rural,22.83,11.48,18.22,34.94
19469,County_19469,Maine,Suburban/Small City,22.58,15.71,18.02,30.91
35409,County_35409,Ohio,Urban,18.35,8.22,16.6,32.07
26545,County_26545,Montana,Rural,18.08,9.0,12.24,22.85
19869,County_19869,Maine,Rural,30.09,14.02,23.46,26.25
8467,County_8467,Delaware,Rural,12.05,3.65,10.73,21.71
43421,County_43421,Texas,Rural,16.96,8.76,12.33,29.15
51331,County_51331,Other,Urban,29.3,13.68,25.66,30.85
36919,County_36919,Oklahoma,Urban,32.42,17.06,,38.53
14295,County_14295,Indiana,Rural,35.05,16.09,27.92,38.81
12475,County_12475,Idaho,Rural,32.05,16.61,25.8,41.36
13987,County_13987,Illinois,Urban,30.32,15.34,28.52,39.06
23427,County_23427,Minnesota,Rural,22.07,11.61,17.84,27.35
43777,County_43777,Texas,Rural,,16.45,23.18,44.47
22249,County_22249,Michigan,Suburban/Small City,23.23,11.86,20.43,35.91
10591,County_10591,Georgia,Urban,26.06,11.98,19.62,36.69
40799,County_40799,South Carolina,Rural,21.92,10.93,18.23,32.75
7967,County_7967,Connecticut,Rural,27.19,13.98,25.09,35.64
25235,County_25235,Missouri,Rural,30.24,13.42,,43.12
41867,County_41867,South Dakota,Urban,27.42,13.52,21.4,33.89
8319,County_8319,Delaware,Rural,18.39,10.54,15.48,31.73
23749,County_23749,Minnesota,Urban,16.75,8.4,12.31,34.92
54769,County_54769,Other,Rural,11.54,6.37,13.07,22.48
20475,County_20475,Maryland,Urban,28.57,15.62,28.39,29.98
24885,County_24885,Mississippi,Rural,26.47,13.54,,34.72
3879,County_3879,Arizona,Rural,23.88,,20.71,45.32
21853,County_21853,Massachusetts,Suburban/Small City,14.55,5.74,9.53,27.71
13879,County_13879,Illinois,Urban,11.45,5.08,6.08,23.78
40759,County_40759,South Carolina,Rural,23.16,11.65,18.48,26.75
23517,County_23517,Minnesota,Rural,16.12,6.05,13.34,
1979,County_1979,Alabama,Rural,16.21,8.31,13.68,23.9
56163,County_56163,Other,Suburban/Small City,25.47,13.29,20.96,33.95
33407,County_33407,North Carolina,Rural,9.78,4.17,7.88,24.0
41877,County_41877,South Dakota,Urban,22.96,11.93,22.04,30.65
32623,County_32623,New York,Urban,18.58,9.69,17.21,28.06
34743,County_34743,North Dakota,Rural,23.77,13.48,18.93,30.44
5809,County_5809,California,Urban,23.44,12.18,15.43,23.99
17323,County_17323,Kentucky,Urban,20.89,11.11,16.83,23.3
25501,County_25501,Missouri,Urban,22.03,8.81,20.62,27.01
10835,County_10835,Georgia,Urban,16.19,8.46,9.26,
50497,County_50497,Wyoming,Rural,20.86,12.54,18.99,36.5
9447,County_9447,Florida,Suburban/Small City,24.71,11.19,22.28,35.94
20125,County_20125,Maryland,Urban,13.55,4.71,9.34,32.28
47563,County_47563,Washington,Urban,25.4,10.2,22.53,32.41
48205,County_48205,West Virginia,Urban,11.53,8.51,10.68,24.74
56143,County_56143,Other,Rural,19.94,11.47,14.07,30.87
31751,County_31751,New Mexico,Urban,27.31,13.05,25.37,34.29
47265,County_47265,Washington,Rural,24.91,15.23,18.65,
36909,County_36909,Oklahoma,Rural,28.33,12.58,22.87,29.92
40227,County_40227,South Carolina,Rural,19.92,9.11,17.22,29.51
8583,County_8583,Delaware,Rural,,10.42,16.72,24.49
38065,County_38065,Pennsylvania,Rural,28.68,15.68,25.13,39.81
7337,County_7337,Connecticut,Suburban/Small City,11.56,4.03,8.54,20.75
37395,County_37395,Oregon,Rural,27.51,13.41,21.58,38.03
17013,County_17013,Kentucky,Urban,21.38,,21.4,38.3
16575,County_16575,Kansas,Rural,20.29,11.91,16.62,31.76
55303,County_55303,Other,Rural,25.74,12.19,22.12,26.17
44851,County_44851,Utah,Urban,12.12,7.18,12.23,13.0
7581,County_7581,Connecticut,Urban,21.09,10.18,18.25,35.57
30553,County_30553,New Jersey,Urban,20.33,9.91,14.84,20.79
37665,County_37665,Oregon,Urban,11.6,5.67,10.27,33.42
10801,County_10801,Georgia,Urban,26.96,13.48,22.05,31.96
35135,County_35135,Ohio,Suburban/Small City,27.5,13.12,27.44,48.67
16893,County_16893,Kansas,Rural,15.28,6.04,13.99,31.03
31677,County_31677,New Mexico,Rural,23.81,13.08,22.46,26.53
14075,County_14075,Indiana,Urban,,9.38,21.44,32.71
37387,County_37387,Oregon,Rural,18.11,10.29,13.99,29.39
36517,County_36517,Oklahoma,Urban,29.64,13.41,24.87,36.18
12277,County_12277,Idaho,Rural,9.43,2.63,7.67,21.71
50843,County_50843,Wyoming,Suburban/Small City,19.13,10.75,18.43,25.84
9135,County_9135,Florida,Rural,22.78,13.34,18.44,29.81
8207,County_8207,Delaware,Urban,4.04,,,28.84
39049,County_39049,Rhode Island,Urban,14.81,5.87,14.68,28.01
41261,County_41261,South Dakota,Urban,21.15,10.38,16.56,30.26
13139,County_13139,Illinois,Urban,12.67,7.48,11.86,
20047,County_20047,Maryland,Rural,26.06,12.63,24.39,38.16
27137,County_27137,Nebraska,Rural,31.94,16.93,25.98,35.86
47309,County_47309,Washington,Urban,29.45,12.16,21.5,28.4
49099,County_49099,Wisconsin,Urban,,9.99,13.91,33.42
43795,County_43795,Texas,Rural,12.45,4.72,10.31,31.61
39211,County_39211,Rhode Island,Urban,15.41,7.49,14.74,28.59
54929,County_54929,Other,Rural,30.25,13.83,22.75,33.22
47339,County_47339,Washington,Urban,23.33,11.0,19.46,29.93
36579,County_36579,Oklahoma,Rural,29.98,,25.56,34.82
23013,County_23013,Minnesota,Urban,22.13,9.48,14.69,34.67
17645,County_17645,Kentucky,Urban,21.13,9.79,22.28,37.1
29905,County_29905,New Hampshire,Urban,35.62,17.02,29.0,35.97
49195,County_49195,Wisconsin,Urban,32.39,19.5,26.52,32.04
15475,County_15475,Iowa,Urban,17.84,7.26,14.71,24.81
41303,County_41303,South Dakota,Urban,22.78,11.78,18.23,31.03
48069,County_48069,West Virginia,Rural,23.04,12.98,19.18,32.54
3505,County_3505,Arizona,Rural,25.45,10.36,21.17,25.02
5239,County_5239,California,Rural,30.36,16.24,27.38,45.57
47863,County_47863,Washington,Urban,21.3,11.11,17.02,28.92
27785,County_27785,Nebraska,Urban,14.69,7.94,13.99,29.52
52453,County_52453,Other,Rural,21.55,10.3,18.93,25.78
46507,County_46507,Virginia,Urban,17.97,8.21,,22.11
19711,County_19711,Maine,Rural,20.16,9.69,15.43,26.05
37137,County_37137,Oregon,Suburban/Small City,14.51,3.62,11.13,22.18
34685,County_34685,North Dakota,Rural,22.99,12.75,22.62,31.12
4435,County_4435,Arkansas,Rural,17.17,7.16,15.99,30.06
31319,County_31319,New Mexico,Urban,26.74,11.24,22.75,38.33
52547,County_52547,Other,Rural,11.29,6.3,9.69,26.15
41329,County_41329,South Dakota,Rural,17.65,5.75,12.73,31.16
26821,County_26821,Montana,Urban,21.75,13.37,20.2,38.49
50687,County_50687,Wyoming,Rural,25.22,11.44,22.25,
48047,County_48047,West Virginia,Rural,32.09,14.77,26.84,
55911,County_55911,Other,Urban,21.3,10.96,17.02,24.2
6145,County_6145,Colorado,Rural,25.28,14.15,19.71,45.37
38629,County_38629,Pennsylvania,Rural,7.98,3.39,,24.89
49157,County_49157,Wisconsin,Rural,35.8,18.13,26.05,35.33
47037,County_47037,Washington,Rural,23.93,12.9,21.44,23.2
28765,County_28765,Nevada,Rural,33.31,16.98,29.91,
1445,County_1445,Alabama,Rural,22.37,9.35,,28.57
9709,County_9709,Florida,Rural,23.13,12.75,19.23,28.75
20253,County_20253,Maryland,Rural,17.86,5.98,15.5,24.64
42353,County_42353,Tennessee,Urban,,14.14,23.48,36.69
29909,County_29909,New Hampshire,Rural,33.7,16.9,25.32,37.62
17195,County_17195,Kentucky,Rural,10.97,4.9,11.34,23.94
20443,County_20443,Maryland,Rural,20.26,10.11,18.49,35.95
5351,County_5351,California,Rural,,10.52,17.46,
34825,County_34825,North Dakota,Rural,30.05,14.85,24.65,42.6
36553,County_36553,Oklahoma,Suburban/Small City,28.54,13.19,21.17,
30291,County_30291,New Jersey,Rural,23.55,10.7,21.38,34.26
48551,County_48551,West Virginia,Rural,21.35,12.24,19.0,
30217,County_30217,New Jersey,Rural,31.23,15.61,26.86,44.48
5405,County_5405,California,Rural,33.29,17.08,30.61,50.73
2081,County_2081,Alaska,Rural,25.09,12.77,21.31,37.07
10463,County_10463,Georgia,Urban,17.52,,14.95,26.46
29523,County_29523,New Hampshire,Urban,27.03,13.13,23.42,32.54
2883,County_2883,Alaska,Urban,32.25,13.83,30.11,34.54
32801,County_32801,New York,Urban,13.42,7.43,9.37,29.68
10417,County_10417,Georgia,Urban,13.77,9.58,12.86,29.92
18415,County_18415,Louisiana,Rural,11.38,6.7,9.41,32.72
6565,County_6565,Colorado,Rural,19.32,12.76,14.33,39.39
32745,County_32745,New York,Suburban/Small City,23.17,11.05,17.66,40.37
10347,County_10347,Georgia,Urban,23.85,11.09,20.42,32.48
12245,County_12245,Idaho,Suburban/Small City,32.56,15.21,27.92,43.95
36981,County_36981,Oklahoma,Rural,21.95,12.03,21.16,29.3
24051,County_24051,Mississippi,Rural,27.07,13.3,22.99,29.05
8201,County_8201,Delaware,Suburban/Small City,12.09,5.07,10.89,25.74
11983,County_11983,Hawaii,Rural,17.69,9.45,14.46,30.7
5081,County_5081,California,Urban,19.33,7.74,16.75,28.34
16663,County_16663,Kansas,Urban,16.8,10.23,14.64,35.68
29109,County_29109,New Hampshire,Urban,19.49,12.59,12.64,32.74
13329,County_13329,Illinois,Urban,24.53,10.73,22.36,33.09
19149,County_19149,Maine,Urban,31.45,17.21,,36.17
21951,County_21951,Massachusetts,Rural,26.44,11.35,20.38,30.03
23587,County_23587,Minnesota,Rural,25.69,9.4,21.64,28.98
41581,County_41581,South Dakota,Rural,19.41,9.35,13.5,34.4
11691,County_11691,Hawaii,Urban,21.42,12.06,,39.4
6523,County_6523,Colorado,Suburban/Small City,22.84,12.5,16.08,26.58
19119,County_19119,Maine,Urban,17.11,8.04,12.65,23.35
1829,County_1829,Alabama,Rural,25.8,11.67,22.16,28.87
38385,County_38385,Pennsylvania,Rural,17.36,9.66,12.58,28.47
7431,County_7431,Connecticut,Rural,11.58,8.57,8.58,25.99
5921,County_5921,California,Urban,26.46,13.52,19.8,38.94
18867,County_18867,Louisiana,Urban,22.75,9.26,20.4,34.35
41565,County_41565,South Dakota,Rural,20.88,9.92,17.36,37.55
42663,County_42663,Tennessee,Rural,19.7,9.26,16.53,24.83
51267,County_51267,Other,Urban,24.09,13.59,17.27,44.71
31033,County_31033,New Mexico,Rural,32.11,15.46,22.86,28.7
29611,County_29611,New Hampshire,Rural,11.97,6.87,7.25,22.65
7097,County_7097,Connecticut,Urban,24.83,,16.3,41.15
40087,County_40087,South Carolina,Rural,22.92,7.62,19.15,35.76
12459,County_12459,Idaho,Rural,19.19,9.66,16.51,38.68
30803,County_30803,New Jersey,Rural,25.17,13.94,19.78,34.03
20101,County_20101,Maryland,Rural,26.97,13.89,24.09,34.63
13825,County_13825,Illinois,Urban,,12.26,24.17,32.38
44367,County_44367,Utah,Rural,22.07,8.93,18.1,33.5
16429,County_16429,Kansas,Rural,27.44,16.41,23.34,37.27
15599,County_15599,Iowa,Urban,31.18,16.09,28.91,50.79
30175,County_30175,New Jersey,Urban,23.7,12.62,22.33,33.46
9861,County_9861,Florida,Suburban/Small City,19.24,8.71,16.81,
40887,County_40887,South Carolina,Suburban/Small City,9.8,5.46,6.86,23.83
29979,County_29979,New Hampshire,Rural,28.03,14.65,,34.0
15897,County_15897,Iowa,Rural,27.98,12.3,23.6,52.34
5065,County_5065,California,Rural,15.32,7.77,12.32,27.2
37059,County_37059,Oregon,Urban,22.32,11.5,21.1,
13127,County_13127,Illinois,Rural,17.69,9.16,14.12,23.89
18239,County_18239,Louisiana,Rural,33.53,16.01,32.24,40.17
28845,County_28845,Nevada,Urban,,12.92,20.31,32.17
28305,County_28305,Nevada,Rural,30.82,14.12,27.23,38.72
23549,County_23549,Minnesota,Urban,14.88,7.62,13.42,25.43
48751,County_48751,West Virginia,Rural,25.8,14.16,22.97,30.59
37607,County_37607,Oregon,Rural,24.64,12.33,20.93,34.09
52481,County_52481,Other,Rural,26.26,12.05,24.13,41.08
2505,County_2505,Alaska,Rural,15.34,7.4,10.23,26.77
21037,County_21037,Massachusetts,Rural,21.14,12.37,19.98,35.39
37909,County_37909,Oregon,Urban,22.57,11.28,22.77,31.93
18139,County_18139,Louisiana,Rural,20.69,9.05,19.01,32.08
37701,County_37701,Oregon,Rural,22.72,8.6,18.92,29.55
34301,County_34301,North Dakota,Urban,23.06,9.76,17.64,38.19
43481,County_43481,Texas,Rural,34.16,18.88,29.38,35.97
3555,County_3555,Arizona,Rural,26.43,13.82,,28.42
21637,County_21637,Massachusetts,Rural,28.9,16.54,24.11,40.34
43301,County_43301,Texas,Rural,19.7,10.93,16.63,28.89
22001,County_22001,Michigan,Rural,26.89,13.47,23.22,44.83
54449,County_54449,Other,Rural,15.72,9.61,9.33,31.19
25785,County_25785,Missouri,Suburban/Small City,17.34,11.14,11.29,17.62
49775,County_49775,Wisconsin,Urban,24.01,9.34,22.38,21.34
40487,County_40487,South Carolina,Rural,21.58,10.65,15.01,35.03
55731,County_55731,Other,Urban,22.67,9.87,21.24,
8071,County_8071,Delaware,Rural,24.28,10.32,22.15,25.51
37845,County_37845,Oregon,Urban,17.81,10.15,15.27,38.54
45763,County_45763,Vermont,Urban,19.74,9.28,13.87,35.57
44585,County_44585,Utah,Urban,23.64,12.77,21.28,29.05
36441,County_36441,Oklahoma,Urban,31.74,15.23,28.39,30.52
54881,County_54881,Other,Rural,15.16,8.43,16.35,33.7
24373,County_24373,Mississippi,Rural,31.62,16.47,,39.01
26489,County_26489,Montana,Rural,16.62,10.23,16.26,21.07
32069,County_32069,New York,Urban,25.02,12.81,19.79,27.6
14379,County_14379,Indiana,Rural,28.32,14.83,21.6,34.67
56867,County_56867,Other,Rural,17.99,8.47,14.44,31.93
19539,County_19539,Maine,Urban,30.33,10.51,25.85,28.94
17577,County_17577,Kentucky,Rural,28.62,14.15,22.43,35.34
48921,County_48921,West Virginia,Rural,17.37,6.09,13.04,37.03
17761,County_17761,Kentucky,Rural,17.74,10.36,15.32,22.01
50257,County_50257,Wyoming,Urban,25.97,11.17,20.07,33.06
34445,County_34445,North Dakota,Urban,22.0,12.22,18.8,32.31
20199,County_20199,Maryland,Rural,29.15,14.24,24.34,31.22
24979,County_24979,Mississippi,Rural,16.42,9.11,14.6,36.66
55949,County_55949,Other,Rural,19.21,9.72,16.48,34.81
6175,County_6175,Colorado,Rural,17.98,7.05,15.73,29.67
3131,County_3131,Arizona,Urban,21.76,10.96,20.33,26.4
37719,County_37719,Oregon,Suburban/Small City,14.74,8.74,9.18,29.27
4847,County_4847,Arkansas,Suburban/Small City,18.32,8.87,13.59,22.91
23109,County_23109,Minnesota,Rural,24.71,13.45,23.67,37.51
31809,County_31809,New Mexico,Urban,8.61,4.69,6.65,28.89
12405,County_12405,Idaho,Rural,21.19,11.3,17.51,24.06
25499,County_25499,Missouri,Suburban/Small City,25.69,,24.83,31.22
19159,County_19159,Maine,Urban,,8.35,15.63,31.64
39267,County_39267,Rhode Island,Urban,20.21,9.13,17.76,19.2
32811,County_32811,New York,Rural,31.22,13.0,29.1,33.8
41525,County_41525,South Dakota,Rural,30.06,11.46,27.59,37.7
6851,County_6851,Colorado,Rural,22.4,13.32,20.58,34.25
49099,County_49099,Wisconsin,Rural,23.26,11.09,23.0,35.09
14453,County_14453,Indiana,Urban,27.19,12.65,21.94,39.48
22673,County_22673,Michigan,Rural,14.43,7.15,11.31,26.28
52721,County_52721,Other,Urban,,14.53,24.59,28.53
47875,County_47875,Washington,Rural,20.99,10.65,15.68,27.33
44779,County_44779,Utah,Urban,28.88,13.56,20.42,40.88
44097,County_44097,Utah,Urban,15.89,9.35,13.62,26.78
24509,County_24509,Mississippi,Rural,10.69,4.46,12.43,18.35
46995,County_46995,Virginia,Rural,19.47,11.07,17.16,33.16
46611,County_46611,Virginia,Rural,23.16,11.17,20.76,34.86
15227,County_15227,Iowa,Rural,28.5,16.46,23.76,41.1
41053,County_41053,South Dakota,Rural,6.08,4.86,3.82,28.07
54657,County_54657,Other,Rural,26.14,14.7,21.59,35.7
13319,County_13319,Illinois,Urban,21.4,11.96,20.47,36.21
43249,County_43249,Texas,Rural,14.82,10.62,15.05,24.43
5965,County_5965,California,Urban,26.97,12.87,22.56,36.7
1207,County_1207,Alabama,Rural,,14.17,25.06,41.54
56953,County_56953,Other,Rural,23.73,12.47,16.63,42.85
2263,County_2263,Alaska,Rural,19.54,11.08,17.88,28.1
36411,County_36411,Oklahoma,Rural,20.65,7.8,17.5,32.65
8715,County_8715,Delaware,Urban,22.23,11.02,16.77,35.86
41637,County_41637,South Dakota,Suburban/Small City,13.79,11.13,11.02,27.41
11065,County_11065,Hawaii,Suburban/Small City,24.16,12.77,21.75,
20971,County_20971,Maryland,Rural,29.91,14.11,26.69,42.58
15923,County_15923,Iowa,Urban,32.75,12.53,30.42,42.93
18767,County_18767,Louisiana,Suburban/Small City,23.25,11.04,20.97,40.44
24717,County_24717,Mississippi,Urban,22.91,10.15,18.51,35.22
27885,County_27885,Nebraska,Urban,13.74,8.02,12.91,26.43
2057,County_2057,Alaska,Rural,27.5,11.83,22.93,38.28
25345,County_25345,Missouri,Rural,11.04,5.87,11.04,19.8
44717,County_44717,Utah,Urban,22.29,9.96,23.94,30.43
49871,County_49871,Wisconsin,Rural,27.46,14.1,21.31,40.94
45069,County_45069,Vermont,Urban,15.96,7.49,16.79,23.92
49033,County_49033,Wisconsin,Suburban/Small City,28.2,14.77,22.28,25.24
15521,County_15521,Iowa,Rural,36.85,18.64,30.89,37.54
51747,County_51747,Other,Urban,20.71,8.4,19.38,27.01
19133,County_19133,Maine,Suburban/Small City,22.59,12.03,19.29,27.97
28183,County_28183,Nevada,Rural,26.73,14.7,18.3,49.1
34257,County_34257,North Dakota,Urban,27.01,13.17,18.39,39.08
2289,County_2289,Alaska,Rural,25.78,12.06,,46.01
10221,County_10221,Georgia,Rural,12.2,7.36,9.45,18.43
54781,County_54781,Other,Suburban/Small City,22.87,11.87,18.86,31.66
17827,County_17827,Kentucky,Urban,25.43,13.22,20.46,38.5
11721,County_11721,Hawaii,Urban,14.08,6.72,10.42,24.5
40929,County_40929,South Carolina,Urban,24.56,11.14,20.31,35.79
39123,County_39123,Rhode Island,Rural,21.78,9.82,17.73,24.58
21225,County_21225,Massachusetts,Rural,27.81,12.91,20.23,40.71
36241,County_36241,Oklahoma,Rural,32.64,14.29,31.09,44.57
50579,County_50579,Wyoming,Rural,29.0,17.19,,42.06
18469,County_18469,Louisiana,Urban,30.76,17.81,24.13,42.94
5371,County_5371,California,Rural,21.88,8.32,18.0,32.35
36215,County_36215,Oklahoma,Urban,13.29,6.83,8.54,23.32
44045,County_44045,Utah,Rural,17.82,11.51,16.15,25.35
4603,County_4603,Arkansas,Rural,17.16,9.92,14.76,28.51
54579,County_54579,Other,Rural,26.81,13.72,18.88,35.05
1337,County_1337,Alabama,Urban,16.3,8.41,10.28,
51289,County_51289,Other,Rural,26.47,12.95,20.58,31.72
13827,County_13827,Illinois,Suburban/Small City,20.09,10.63,15.61,31.68
22015,County_22015,Michigan,Suburban/Small City,14.72,9.77,13.07,29.45
34827,County_34827,North Dakota,Rural,19.93,10.53,19.03,33.99
7933,County_7933,Connecticut,Urban,23.1,14.41,19.3,33.37
10219,County_10219,Georgia,Rural,22.85,8.8,20.26,33.09
29613,County_29613,New Hampshire,Rural,16.48,9.3,14.44,
26453,County_26453,Montana,Urban,21.55,10.12,19.56,33.16
13807,County_13807,Illinois,Rural,22.48,11.18,16.76,24.27
39871,County_39871,Rhode Island,Urban,29.01,15.9,23.57,41.25
47661,County_47661,Washington,Urban,19.9,6.87,15.96,31.3
9435,County_9435,Florida,Rural,21.18,9.73,16.44,35.35
28821,County_28821,Nevada,Rural,15.88,7.33,14.54,26.96
40065,County_40065,South Carolina,Rural,28.94,14.85,25.92,38.04
8063,County_8063,Delaware,Rural,9.69,2.5,9.58,30.27
44099,County_44099,Utah,Urban,17.31,7.15,10.61,24.22
1817,County_1817,Alabama,Rural,17.91,6.55,,29.5
27953,County_27953,Nebraska,Rural,13.65,7.44,12.01,31.61
47515,County_47515,Washington,Rural,24.07,9.94,20.03,35.26
52761,County_52761,Other,Suburban/Small City,23.64,12.96,,39.18
41147,County_41147,South Dakota,Rural,22.17,7.8,19.8,35.78
6115,County_6115,Colorado,Urban,26.61,15.12,22.29,37.99
51319,County_51319,Other,Urban,30.96,14.13,23.89,39.2
5093,County_5093,California,Rural,24.16,13.1,,36.57
12233,County_12233,Idaho,Rural,19.06,8.52,17.89,16.57
31055,County_31055,New Mexico,Rural,10.38,4.79,9.78,14.72
56605,County_56605,Other,Suburban/Small City,14.97,6.53,13.68,29.32
2991,County_2991,Alaska,Rural,28.9,14.32,24.55,30.35
29629,County_29629,New Hampshire,Rural,25.3,10.77,19.85,27.39
27933,County_27933,Nebraska,Urban,15.9,10.78,15.23,27.35
10583,County_10583,Georgia,Urban,,7.18,17.11,29.19
22705,County_22705,Michigan,Rural,19.97,10.28,20.42,34.15
47661,County_47661,Washington,Suburban/Small City,17.87,9.97,16.29,29.99
15457,County_15457,Iowa,Rural,29.83,13.89,24.21,36.69
53493,County_53493,Other,Urban,20.34,10.98,18.81,27.53
10115,County_10115,Georgia,Urban,25.87,9.53,23.12,38.08
37755,County_37755,Oregon,Urban,10.11,6.41,,20.93
19235,County_19235,Maine,Urban,12.16,6.16,9.86,22.78
53081,County_53081,Other,Rural,22.91,15.43,17.88,30.96
16113,County_16113,Kansas,Rural,29.45,12.73,23.63,35.38
29797,County_29797,New Hampshire,Rural,31.41,15.25,29.66,30.78
44773,County_44773,Utah,Urban,29.74,15.2,25.3,34.5
16417,County_16417,Kansas,Rural,22.9,13.77,22.26,31.74
15627,County_15627,Iowa,Rural,18.88,11.59,16.02,27.17
31323,County_31323,New Mexico,Rural,15.46,9.26,12.08,27.78
49145,County_49145,Wisconsin,Urban,24.67,10.97,25.2,34.27
4511,County_4511,Arkansas,Rural,16.36,9.19,,23.22
8201,County_8201,Delaware,Urban,20.22,12.01,17.16,35.85
32679,County_32679,New York,Urban,34.97,18.15,27.38,35.85
4049,County_4049,Arkansas,Suburban/Small City,31.85,15.37,27.45,36.82
6127,County_6127,Colorado,Urban,29.52,13.38,23.17,32.86
39823,County_39823,Rhode Island,Urban,13.58,6.71,11.17,27.42
27213,County_27213,Nebraska,Rural,13.08,5.58,7.05,30.0
24937,County_24937,Mississippi,Urban,21.62,11.56,18.11,27.44
45193,County_45193,Vermont,Rural,26.06,,25.26,41.73
2457,County_2457,Alaska,Rural,31.84,14.33,27.48,37.74
44263,County_44263,Utah,Urban,19.46,9.97,,32.21
