COUNTYFIPS,COUNTY,STATE,community_type,renter_cost_burden_30pct,renter_cost_burden_50pct,owner_cost_burden_30pct,owner_cost_burden_50pct,median_rent,median_home_value,pct_vacant_housing,pct_owner_occupied,pct_mobile_homes
18143,County_18143,Louisiana,Rural,54.71,30.54,14.97,9.02,703.0,108680.0,28.54,40.92,26.07
16831,County_16831,Kansas,Suburban/Small City,52.51,34.47,18.04,9.4,836.5,124908.0,13.84,76.08,13.42
14597,County_14597,Indiana,Rural,47.51,24.49,16.27,5.16,779.7,100185.0,19.17,71.77,9.25
16945,County_16945,Kansas,Rural,52.6,22.7,17.99,6.77,674.0,88884.0,22.27,61.94,8.83
43369,County_43369,Texas,Urban,55.25,27.09,19.29,2.53,788.9,90069.0,12.55,61.01,15.09
41337,County_41337,South Dakota,Rural,55.33,24.38,18.91,4.22,660.6,43230.0,16.58,64.87,21.06
27677,County_27677,Nebraska,Urban,61.82,34.85,,5.86,434.7,30000.0,16.98,56.99,15.27
37339,County_37339,Oregon,Rural,42.82,,15.03,4.61,554.5,109074.0,11.5,62.17,14.19
8539,County_8539,Delaware,Rural,56.56,24.6,12.9,5.18,688.8,75491.0,21.22,72.19,15.85
52559,County_52559,Other,Urban,52.09,23.47,16.64,4.13,881.8,81196.0,11.53,62.63,15.16
28647,County_28647,Nevada,Urban,51.19,21.0,23.64,6.1,890.7,,12.95,57.86,16.67
26595,County_26595,Montana,Rural,57.55,32.2,13.95,7.46,950.5,40141.0,22.72,48.92,21.85
17151,County_17151,Kentucky,Rural,47.54,29.08,13.08,4.74,868.6,66488.0,22.14,54.63,16.39
21929,County_21929,Massachusetts,Rural,62.39,31.15,19.0,4.23,525.4,30000.0,15.57,52.47,17.76
6153,County_6153,Colorado,Suburban/Small City,58.97,26.36,12.87,4.68,678.5,152676.0,16.14,62.17,15.42
25437,County_25437,Missouri,Suburban/Small City,51.86,28.62,22.89,,700.7,89784.0,15.43,77.8,16.71
46121,County_46121,Virginia,Rural,52.38,33.21,19.35,5.56,871.7,152858.0,21.18,64.11,16.93
2523,County_2523,Alaska,Suburban/Small City,54.87,27.55,15.69,7.78,741.3,93730.0,16.12,60.33,13.26
7419,County_7419,Connecticut,Urban,44.85,36.79,15.5,6.7,394.2,44566.0,19.42,,22.81
9691,County_9691,Florida,Rural,52.62,38.88,17.68,5.92,535.2,74239.0,20.9,57.68,28.24
46337,County_46337,Virginia,Rural,40.56,24.18,19.06,8.31,693.1,84538.0,20.43,67.75,16.15
29493,County_29493,New Hampshire,Rural,50.12,20.28,19.84,6.68,977.2,114453.0,23.33,62.3,
7297,County_7297,Connecticut,Rural,53.43,29.56,18.73,5.98,723.7,131794.0,11.31,53.05,20.06
55847,County_55847,Other,Rural,43.76,25.72,20.18,8.28,662.6,85556.0,,64.05,14.17
31707,County_31707,New Mexico,Rural,42.99,35.5,12.21,6.29,635.1,83475.0,13.19,53.73,16.45
42623,County_42623,Tennessee,Rural,52.26,31.47,16.89,1.37,759.7,94828.0,15.33,61.96,
41501,County_41501,South Dakota,Urban,56.65,33.12,20.11,6.27,968.6,141073.0,14.69,43.62,15.61
39129,County_39129,Rhode Island,Urban,62.66,25.28,10.36,8.95,677.5,149198.0,21.0,55.7,16.17
8051,County_8051,Delaware,Rural,54.69,27.81,19.4,6.78,914.7,35816.0,11.2,70.87,22.21
11991,County_11991,Hawaii,Urban,42.68,20.02,22.65,7.15,1078.9,179825.0,11.52,,16.73
8689,County_8689,Delaware,Rural,47.92,27.56,19.88,3.71,675.0,147696.0,22.45,62.95,14.65
24277,County_24277,Mississippi,Rural,50.82,32.94,15.73,6.14,770.2,110895.0,18.6,57.19,16.75
10377,County_10377,Georgia,Rural,61.17,29.8,16.39,5.63,786.3,43610.0,18.49,48.02,19.79
33915,County_33915,North Carolina,Urban,50.75,28.16,16.46,4.03,706.4,160388.0,13.89,60.16,17.22
49225,County_49225,Wisconsin,Rural,55.16,20.33,17.9,7.57,1104.3,148510.0,11.61,80.73,16.76
15099,County_15099,Iowa,Urban,42.88,25.14,19.65,8.28,760.2,99536.0,18.89,62.83,14.89
5431,County_5431,California,Urban,46.11,34.35,15.88,5.63,1002.5,57707.0,17.47,51.15,12.36
26463,County_26463,Montana,Rural,67.68,30.92,17.19,3.22,916.3,69089.0,26.19,59.56,17.47
45535,County_45535,Vermont,Urban,45.42,,13.29,7.47,927.2,95713.0,12.38,61.7,10.47
41365,County_41365,South Dakota,Rural,45.56,27.28,14.6,10.2,1076.6,180927.0,18.34,59.2,16.7
11491,County_11491,Hawaii,Rural,46.67,19.47,16.32,5.18,620.8,132734.0,15.62,65.57,9.11
14647,County_14647,Indiana,Rural,51.06,28.71,19.63,,867.7,115186.0,10.24,61.1,4.4
26353,County_26353,Montana,Urban,50.2,38.67,16.74,7.11,517.0,71460.0,28.64,64.67,11.51
41227,County_41227,South Dakota,Rural,46.4,27.11,14.67,7.86,1149.3,107016.0,23.46,62.78,16.7
11375,County_11375,Hawaii,Rural,54.22,25.67,18.9,6.63,1107.4,87953.0,18.79,55.86,12.42
8447,County_8447,Delaware,Suburban/Small City,38.63,19.84,21.09,8.8,1043.9,188469.0,14.0,71.5,11.36
41583,County_41583,South Dakota,Urban,42.89,35.01,16.62,6.14,1111.9,98337.0,14.7,56.13,8.33
1175,County_1175,Alabama,Rural,51.88,29.98,17.66,6.69,763.5,145969.0,16.16,53.67,8.52
52951,County_52951,Other,Rural,39.94,21.46,19.06,9.0,898.4,159000.0,4.04,68.9,8.62
14435,County_14435,Indiana,Rural,49.07,38.78,13.6,6.79,383.4,121948.0,20.75,55.1,14.95
29587,County_29587,New Hampshire,Urban,58.44,27.42,16.92,5.46,759.1,75506.0,15.95,52.52,14.61
29957,County_29957,New Hampshire,Urban,49.13,25.18,20.16,8.87,730.5,123957.0,18.65,62.88,14.51
47633,County_47633,Washington,Urban,49.92,28.89,18.33,3.45,739.2,100668.0,10.99,62.13,21.61
1281,County_1281,Alabama,Urban,59.8,25.72,19.41,4.3,738.1,110873.0,17.68,,14.9
4711,County_4711,Arkansas,Rural,54.97,20.83,19.89,5.75,495.0,130618.0,17.72,50.05,16.09
35305,County_35305,Ohio,Rural,46.42,24.51,20.35,7.84,1001.1,203902.0,18.35,69.78,10.5
18099,County_18099,Louisiana,Rural,44.54,30.07,23.78,7.41,974.6,153247.0,19.32,61.47,10.02
30613,County_30613,New Jersey,Suburban/Small City,,28.0,18.11,8.16,,187316.0,13.01,66.37,9.48
40447,County_40447,South Carolina,Rural,56.52,31.67,14.11,5.76,406.7,53686.0,25.22,50.85,26.15
20037,County_20037,Maryland,Urban,,31.22,18.99,5.73,607.9,150956.0,25.13,51.56,25.43
4715,County_4715,Arkansas,Suburban/Small City,52.9,27.76,13.82,7.87,1123.6,102472.0,19.42,,15.53
18239,County_18239,Louisiana,Rural,48.37,27.29,19.78,6.19,656.9,75368.0,20.44,66.92,31.62
27059,County_27059,Nebraska,Suburban/Small City,60.69,30.26,17.12,6.33,499.9,54989.0,18.99,57.19,11.76
4921,County_4921,Arkansas,Rural,53.08,26.16,17.09,4.83,560.2,98609.0,22.04,49.41,13.23
24703,County_24703,Mississippi,Rural,54.76,23.86,20.72,8.14,596.3,55246.0,20.61,58.11,17.8
52025,County_52025,Other,Rural,51.05,21.47,15.72,5.68,503.3,44499.0,22.82,53.51,5.74
25167,County_25167,Missouri,Urban,53.49,27.64,13.15,5.95,803.1,97237.0,17.39,53.27,10.06
37415,County_37415,Oregon,Urban,49.11,26.04,20.55,7.53,818.0,114753.0,16.39,70.63,17.54
24469,County_24469,Mississippi,Urban,60.52,37.46,12.97,2.79,,32119.0,21.85,57.62,21.62
6893,County_6893,Colorado,Urban,42.53,21.53,17.69,6.83,1052.5,185607.0,7.01,74.39,15.42
30175,County_30175,New Jersey,Urban,50.85,30.03,14.54,7.44,784.5,30000.0,16.44,73.27,17.41
41705,County_41705,South Dakota,Rural,41.2,29.64,17.84,3.66,930.1,111786.0,14.05,57.65,18.5
44595,County_44595,Utah,Rural,61.33,31.0,18.04,8.83,683.7,111950.0,19.17,68.26,20.93
52161,County_52161,Other,Rural,47.02,26.47,22.22,10.87,734.4,72480.0,24.41,46.3,11.14
40977,County_40977,South Carolina,Rural,50.2,29.81,18.67,8.92,995.8,134979.0,,65.87,20.21
2025,County_2025,Alaska,Suburban/Small City,55.6,,24.1,5.8,1157.5,126476.0,17.16,67.15,13.69
46007,County_46007,Virginia,Rural,44.07,21.69,14.37,8.08,943.3,127662.0,8.22,64.51,15.01
21693,County_21693,Massachusetts,Urban,55.29,27.1,18.25,6.83,830.3,119753.0,19.95,53.32,13.46
48735,County_48735,West Virginia,Urban,44.96,27.49,22.06,7.86,919.7,128866.0,13.69,55.79,19.92
24915,County_24915,Mississippi,Urban,57.45,25.18,20.86,,886.8,101207.0,14.57,48.06,12.2
51911,County_51911,Other,Rural,56.89,29.87,16.03,,,85992.0,13.97,45.21,21.43
47651,County_47651,Washington,Rural,59.07,31.09,14.58,5.93,468.4,62104.0,18.17,47.58,20.34
53507,County_53507,Other,Rural,49.8,29.89,21.6,8.61,642.0,150523.0,22.51,57.56,18.94
55257,County_55257,Other,Rural,50.42,37.31,13.19,6.75,1058.5,103496.0,14.05,68.73,19.24
22589,County_22589,Michigan,Rural,54.9,21.98,16.88,,545.9,73656.0,13.58,51.94,18.11
56901,County_56901,Other,Rural,54.35,30.31,18.89,7.2,937.8,87104.0,17.33,60.68,19.72
56585,County_56585,Other,Rural,44.62,27.67,18.15,3.8,683.7,131009.0,,54.93,15.02
28081,County_28081,Nevada,Suburban/Small City,63.54,38.18,23.36,6.47,404.6,88467.0,16.25,59.2,22.13
42317,County_42317,Tennessee,Rural,37.74,22.45,21.81,0.89,612.0,,14.93,60.05,12.15
41777,County_41777,South Dakota,Suburban/Small City,48.83,29.3,20.51,7.96,1113.8,,19.98,66.05,15.4
44011,County_44011,Utah,Rural,,27.38,17.31,5.0,931.1,93843.0,23.75,69.76,25.12
41615,County_41615,South Dakota,Rural,44.7,,18.73,6.95,1083.6,111409.0,17.55,57.74,16.75
2505,County_2505,Alaska,Rural,43.0,23.06,24.38,8.87,709.3,118918.0,11.09,57.89,0.57
43401,County_43401,Texas,Suburban/Small City,57.69,27.22,,7.89,533.0,99199.0,,53.81,21.47
49641,County_49641,Wisconsin,Rural,47.61,24.35,21.45,7.62,1015.0,164725.0,13.08,81.21,14.6
16289,County_16289,Kansas,Rural,55.11,30.58,15.25,7.55,452.7,77571.0,15.98,46.18,18.69
55767,County_55767,Other,Suburban/Small City,51.89,24.59,16.65,4.19,530.5,124433.0,18.47,70.56,13.81
15157,County_15157,Iowa,Rural,52.1,24.29,,5.21,679.2,125340.0,,67.67,14.97
39793,County_39793,Rhode Island,Urban,54.24,30.06,20.21,7.61,674.4,122349.0,9.49,56.4,12.2
43263,County_43263,Texas,Urban,45.53,21.57,21.78,8.22,871.7,149644.0,16.25,60.54,13.85
33765,County_33765,North Carolina,Suburban/Small City,50.54,25.9,19.89,7.3,926.2,102775.0,16.53,58.05,15.29
16885,County_16885,Kansas,Suburban/Small City,53.02,18.69,15.32,11.43,1204.6,183303.0,12.79,65.88,10.4
52747,County_52747,Other,Rural,58.15,27.06,18.23,,900.3,87081.0,11.8,62.57,20.81
5253,County_5253,California,Rural,48.16,17.13,17.79,6.22,871.5,158189.0,16.14,,10.93
48197,County_48197,West Virginia,Urban,46.88,32.86,14.93,4.27,825.8,101525.0,20.56,60.75,15.84
5793,County_5793,California,Rural,58.6,29.48,20.71,10.57,682.1,92231.0,21.24,71.82,20.73
47455,County_47455,Washington,Rural,63.42,,20.39,6.02,361.4,61509.0,13.71,47.35,19.68
41161,County_41161,South Dakota,Urban,54.21,30.45,19.5,4.1,861.8,100650.0,18.88,51.15,19.5
35585,County_35585,Ohio,Rural,54.87,23.56,19.8,8.06,545.2,93699.0,17.06,,11.14
30007,County_30007,New Jersey,Rural,61.9,35.52,20.34,3.32,418.5,,14.53,46.92,21.2
18943,County_18943,Louisiana,Rural,53.67,35.08,19.32,5.47,718.6,66680.0,22.22,58.5,18.56
13913,County_13913,Illinois,Suburban/Small City,56.33,34.69,13.02,5.09,483.2,78554.0,27.02,36.25,21.32
56855,County_56855,Other,Rural,52.38,29.85,13.84,7.38,734.4,90668.0,,61.6,12.54
2087,County_2087,Alaska,Urban,46.89,30.73,19.17,9.76,615.9,136472.0,12.24,63.9,9.97
45197,County_45197,Vermont,Rural,44.82,15.19,20.7,6.17,1006.0,191742.0,12.76,60.8,12.27
48747,County_48747,West Virginia,Rural,46.48,32.0,17.61,6.82,923.3,146585.0,23.73,51.04,12.09
53657,County_53657,Other,Rural,54.64,27.53,11.86,2.73,,42711.0,14.25,54.78,13.45
1721,County_1721,Alabama,Rural,56.1,37.48,14.68,6.02,783.7,146533.0,18.56,59.25,25.96
50831,County_50831,Wyoming,Rural,43.69,21.86,13.44,3.72,719.7,129528.0,28.01,69.6,15.35
19941,County_19941,Maine,Urban,43.98,,21.24,4.76,1048.9,173431.0,7.3,79.08,6.83
26233,County_26233,Montana,Rural,56.58,18.98,15.83,,916.3,129189.0,24.04,59.48,10.83
21073,County_21073,Massachusetts,Urban,45.87,25.15,17.27,5.23,851.6,150551.0,13.82,59.45,12.13
40833,County_40833,South Carolina,Rural,52.35,27.53,14.83,6.72,,84837.0,27.06,59.73,21.37
55789,County_55789,Other,Urban,58.5,,14.05,3.64,624.9,66047.0,,57.63,18.97
48233,County_48233,West Virginia,Urban,62.96,35.2,18.93,7.07,751.8,74581.0,18.92,50.62,16.45
3601,County_3601,Arizona,Urban,49.2,25.53,17.23,9.44,645.9,61423.0,22.26,52.21,
37859,County_37859,Oregon,Urban,38.21,20.38,24.31,10.19,947.8,179189.0,14.56,75.42,11.11
15313,County_15313,Iowa,Rural,,22.25,22.14,8.06,1206.6,171347.0,14.89,59.03,5.95
26917,County_26917,Montana,Urban,52.47,26.16,14.73,7.43,841.8,130834.0,13.45,57.79,20.3
20757,County_20757,Maryland,Rural,52.74,28.53,17.76,4.06,,,19.12,55.21,10.77
48385,County_48385,West Virginia,Rural,56.89,23.59,17.16,4.94,501.7,133345.0,17.99,47.06,16.78
37919,County_37919,Oregon,Urban,49.17,22.5,13.91,5.81,576.7,73800.0,25.36,52.91,17.85
42791,County_42791,Tennessee,Urban,,17.02,17.03,4.27,1027.6,137614.0,10.91,73.56,8.38
40617,County_40617,South Carolina,Rural,63.02,36.62,18.07,6.93,671.5,105269.0,22.69,54.25,19.06
51663,County_51663,Other,Rural,41.25,26.37,17.04,7.63,1101.1,149505.0,19.72,67.66,
7705,County_7705,Connecticut,Urban,58.68,34.04,10.46,4.98,398.0,90361.0,20.16,60.66,16.09
28879,County_28879,Nevada,Rural,55.66,34.21,19.28,5.51,791.5,93437.0,15.21,67.72,15.46
37327,County_37327,Oregon,Rural,50.53,26.1,13.42,5.74,1028.7,177805.0,8.69,57.84,11.67
3325,County_3325,Arizona,Rural,48.55,30.61,,7.28,1140.6,90225.0,17.17,67.02,12.85
36975,County_36975,Oklahoma,Rural,46.21,29.79,16.36,,1208.2,151180.0,4.19,70.02,
53263,County_53263,Other,Rural,56.14,23.66,19.3,1.18,1230.4,215655.0,15.15,50.05,1.01
50293,County_50293,Wyoming,Urban,52.59,28.42,17.45,8.04,1117.4,171811.0,19.43,54.91,12.29
5743,County_5743,California,Suburban/Small City,47.76,,21.8,5.49,644.1,153239.0,13.17,67.27,17.89
5071,County_5071,California,Rural,,31.41,15.51,7.55,940.6,155726.0,16.02,60.24,18.92
23719,County_23719,Minnesota,Suburban/Small City,46.98,26.02,22.29,8.05,716.6,146231.0,15.74,66.77,18.8
1215,County_1215,Alabama,Suburban/Small City,51.99,25.04,21.81,6.91,874.3,73103.0,15.85,55.32,17.93
29375,County_29375,New Hampshire,Rural,40.06,23.25,20.98,6.07,1187.2,199279.0,5.24,62.4,5.81
45519,County_45519,Vermont,Rural,46.69,28.16,12.66,,506.0,63342.0,17.48,59.94,14.94
46581,County_46581,Virginia,Rural,55.01,34.12,16.04,1.91,710.3,68333.0,26.43,52.23,22.79
49169,County_49169,Wisconsin,Rural,49.17,33.39,,7.68,812.2,86188.0,25.8,49.68,17.23
26645,County_26645,Montana,Rural,46.12,26.99,23.71,5.37,980.3,230486.0,12.13,50.39,17.88
33821,County_33821,North Carolina,Rural,56.89,37.08,15.64,0.14,488.7,77524.0,28.17,64.08,23.71
38207,County_38207,Pennsylvania,Rural,52.7,23.54,17.33,2.24,576.1,118940.0,26.25,56.25,23.86
54773,County_54773,Other,Rural,52.58,29.05,14.33,6.26,689.0,71459.0,9.14,60.26,15.69
14613,County_14613,Indiana,Urban,58.92,28.71,19.09,3.66,892.5,114287.0,21.94,59.7,9.88
10859,County_10859,Georgia,Rural,48.53,22.98,17.73,4.67,771.4,123021.0,12.86,60.09,13.44
6515,County_6515,Colorado,Urban,44.39,21.69,19.72,5.28,994.1,141424.0,17.09,62.8,4.8
48991,County_48991,West Virginia,Urban,57.66,32.04,17.69,6.69,541.2,83788.0,20.34,64.69,17.61
29659,County_29659,New Hampshire,Rural,51.6,27.23,18.52,6.31,847.3,76597.0,22.03,68.2,12.73
29745,County_29745,New Hampshire,Rural,55.7,31.08,10.9,4.41,685.7,154108.0,14.32,51.72,19.13
24811,County_24811,Mississippi,Urban,44.48,23.65,21.02,5.41,868.0,128972.0,20.11,57.19,6.92
32703,County_32703,New York,Rural,51.15,25.77,16.45,4.35,962.1,115805.0,17.73,65.24,11.97
38337,County_38337,Pennsylvania,Urban,59.18,31.65,19.83,3.53,488.4,57728.0,,42.73,22.41
32653,County_32653,New York,Rural,48.52,,11.88,7.75,1105.9,140559.0,23.64,60.88,13.14
56825,County_56825,Other,Rural,50.21,30.56,17.24,3.64,566.5,100059.0,18.66,59.03,22.34
26001,County_26001,Montana,Rural,52.31,31.89,14.03,6.68,665.4,86068.0,17.31,58.58,12.11
51065,County_51065,Other,Urban,48.05,32.66,13.24,8.52,1007.9,190339.0,7.85,76.0,7.87
46979,County_46979,Virginia,Rural,49.39,23.1,17.58,5.3,823.4,166014.0,17.55,53.46,11.9
47107,County_47107,Washington,Rural,46.74,22.59,16.21,4.68,911.0,140182.0,16.76,69.04,11.26
9565,County_9565,Florida,Rural,52.76,26.7,16.23,9.98,862.9,138636.0,16.74,61.58,16.47
22219,County_22219,Michigan,Rural,55.11,28.9,18.95,5.91,442.6,86387.0,12.35,50.16,19.93
14733,County_14733,Indiana,Urban,52.52,25.47,20.06,6.54,1346.2,131458.0,16.04,63.47,17.67
9585,County_9585,Florida,Urban,52.28,30.24,20.09,2.56,891.1,120151.0,17.07,63.08,19.77
41429,County_41429,South Dakota,Urban,54.58,36.85,15.13,3.87,721.6,86795.0,24.5,55.28,22.56
17711,County_17711,Kentucky,Rural,49.85,25.53,18.71,7.57,1151.6,85832.0,9.45,70.05,6.72
46469,County_46469,Virginia,Rural,55.7,34.31,15.29,6.39,817.1,83746.0,14.69,53.66,14.5
42921,County_42921,Tennessee,Suburban/Small City,43.38,30.06,15.65,5.8,722.9,119180.0,20.21,51.53,13.11
5917,County_5917,California,Rural,48.76,28.03,11.01,6.41,1047.0,126965.0,18.33,52.43,15.77
40539,County_40539,South Carolina,Rural,60.88,38.03,13.68,4.56,686.0,131193.0,20.22,48.65,20.21
37645,County_37645,Oregon,Suburban/Small City,62.26,32.16,15.07,9.6,638.1,161256.0,18.75,59.45,16.88
40525,County_40525,South Carolina,Rural,60.35,39.17,13.88,8.16,881.4,59209.0,19.02,46.17,17.79
45341,County_45341,Vermont,Rural,59.8,36.33,17.7,6.4,479.0,38483.0,22.51,52.29,19.55
28079,County_28079,Nevada,Rural,51.94,17.57,16.49,7.42,999.2,204994.0,11.78,66.47,8.55
26277,County_26277,Montana,Rural,59.4,31.58,15.28,7.61,668.5,48409.0,22.69,59.72,22.09
11117,County_11117,Hawaii,Rural,49.24,26.38,15.12,5.34,791.3,112423.0,21.35,55.09,16.7
17073,County_17073,Kentucky,Rural,51.47,21.18,19.36,7.77,974.3,135164.0,15.46,58.92,7.66
42227,County_42227,Tennessee,Urban,46.35,32.58,19.34,3.29,603.7,115308.0,18.72,59.72,18.8
2443,County_2443,Alaska,Rural,42.45,20.86,22.12,9.6,837.7,144123.0,13.08,59.52,11.56
22399,County_22399,Michigan,Urban,44.71,19.23,15.85,5.66,882.1,194149.0,13.47,57.54,7.34
14007,County_14007,Indiana,Rural,50.68,25.81,14.65,8.05,742.2,181405.0,11.91,72.07,3.88
49217,County_49217,Wisconsin,Urban,60.94,,11.27,4.61,600.4,137505.0,18.92,61.11,13.67
45937,County_45937,Vermont,Rural,58.62,28.26,19.3,8.28,678.7,117344.0,19.18,57.29,17.28
18515,County_18515,Louisiana,Urban,61.02,32.42,18.07,10.9,522.7,63841.0,23.67,57.72,18.42
28891,County_28891,Nevada,Urban,55.3,23.98,16.58,5.29,860.7,55079.0,,52.62,18.33
14785,County_14785,Indiana,Suburban/Small City,54.06,24.64,16.95,7.5,1262.5,137991.0,13.09,75.99,7.51
15665,County_15665,Iowa,Rural,55.0,26.37,23.77,5.09,854.4,90010.0,10.31,63.07,9.94
33447,County_33447,North Carolina,Urban,51.42,26.09,14.04,4.99,790.3,111092.0,15.0,55.7,12.7
38635,County_38635,Pennsylvania,Rural,53.71,32.14,21.19,2.37,910.9,73116.0,19.89,54.3,22.5
38803,County_38803,Pennsylvania,Urban,52.75,30.57,16.48,6.74,875.9,80131.0,24.45,58.86,
40557,County_40557,South Carolina,Rural,55.52,23.79,18.17,8.12,1048.8,192076.0,13.0,58.5,13.49
17159,County_17159,Kentucky,Rural,52.73,33.0,17.74,7.49,817.8,,21.04,42.56,14.24
34889,County_34889,North Dakota,Rural,59.11,37.23,10.35,8.73,489.7,57038.0,23.3,63.59,10.64
8871,County_8871,Delaware,Rural,54.99,34.63,16.12,5.61,520.9,,18.58,65.14,7.18
27349,County_27349,Nebraska,Suburban/Small City,46.11,25.03,16.03,5.94,1075.0,145933.0,11.91,69.1,9.27
52907,County_52907,Other,Urban,43.98,23.88,26.55,7.72,991.2,153495.0,15.53,65.11,16.64
52523,County_52523,Other,Rural,55.53,31.92,18.17,6.56,833.7,30000.0,20.14,52.29,12.59
5333,County_5333,California,Rural,62.38,29.09,19.6,3.31,611.5,111074.0,23.1,50.37,18.89
22355,County_22355,Michigan,Rural,51.9,31.08,18.74,8.64,456.5,91543.0,15.45,59.87,1.45
52847,County_52847,Other,Rural,52.89,37.84,17.67,4.75,568.9,62812.0,,56.43,21.76
19619,County_19619,Maine,Urban,50.72,28.43,18.97,4.31,867.6,125304.0,22.08,68.69,20.65
52977,County_52977,Other,Urban,62.81,31.34,14.82,6.64,616.2,53053.0,25.53,37.36,25.71
25819,County_25819,Missouri,Rural,42.69,32.09,20.48,9.79,692.8,89629.0,20.55,56.52,16.96
26525,County_26525,Montana,Rural,44.16,,15.17,8.04,824.1,126379.0,13.92,63.24,11.07
13805,County_13805,Illinois,Rural,49.02,24.98,19.56,11.96,863.8,189193.0,25.17,60.66,9.1
1187,County_1187,Alabama,Rural,56.26,22.92,19.28,4.07,757.9,102349.0,,69.0,17.86
11949,County_11949,Hawaii,Rural,43.25,27.17,19.17,6.06,535.3,109037.0,22.91,53.63,17.21
50827,County_50827,Wyoming,Rural,52.19,,15.53,4.76,490.8,69852.0,19.95,62.25,14.07
7821,County_7821,Connecticut,Rural,42.97,21.86,21.52,2.98,1007.9,116889.0,,65.62,11.29
56493,County_56493,Other,Urban,56.37,23.52,,7.63,,73894.0,22.32,60.72,18.28
6479,County_6479,Colorado,Urban,39.11,22.77,17.25,7.55,1057.0,163534.0,18.61,63.32,5.63
20805,County_20805,Maryland,Rural,48.01,31.89,,4.27,600.2,103404.0,21.13,60.42,20.25
32785,County_32785,New York,Urban,51.25,29.99,18.69,8.08,662.0,76485.0,22.78,44.13,
48541,County_48541,West Virginia,Rural,43.58,24.15,18.2,4.89,984.7,118283.0,15.1,54.6,9.54
30333,County_30333,New Jersey,Rural,58.78,25.22,18.17,6.03,855.9,93546.0,12.41,63.51,22.96
14249,County_14249,Indiana,Rural,63.96,29.22,20.24,6.16,793.4,92096.0,13.72,54.55,21.8
5997,County_5997,California,Rural,54.74,,18.74,9.13,541.2,102655.0,21.19,52.21,17.8
56053,County_56053,Other,Urban,60.05,31.24,17.11,2.24,721.2,152081.0,21.34,49.56,22.68
11687,County_11687,Hawaii,Urban,48.95,37.9,14.97,4.46,577.1,57310.0,20.44,52.95,15.17
44629,County_44629,Utah,Rural,49.43,26.2,14.76,1.74,630.6,133151.0,19.06,64.01,
19907,County_19907,Maine,Rural,56.04,22.2,18.44,6.98,821.4,112711.0,16.96,,22.27
35735,County_35735,Ohio,Rural,55.19,21.31,17.45,6.38,1000.0,156548.0,16.62,63.3,21.2
35135,County_35135,Ohio,Suburban/Small City,48.82,33.83,13.44,1.83,367.2,132127.0,14.36,52.08,26.38
40193,County_40193,South Carolina,Rural,49.81,32.64,17.48,3.47,643.8,82906.0,18.96,54.7,15.07
20841,County_20841,Maryland,Rural,51.47,27.22,16.04,7.26,796.0,132647.0,19.61,54.55,23.04
44715,County_44715,Utah,Rural,45.73,25.02,18.92,7.96,889.9,109384.0,13.13,64.51,14.22
30083,County_30083,New Jersey,Urban,46.3,21.34,15.44,8.55,960.2,151105.0,12.15,87.41,8.86
28359,County_28359,Nevada,Suburban/Small City,48.44,35.12,14.16,10.66,828.2,100701.0,26.57,49.67,17.82
50765,County_50765,Wyoming,Rural,58.07,27.93,17.57,3.13,482.3,31719.0,15.85,49.6,20.21
46071,County_46071,Virginia,Rural,60.03,29.97,15.35,6.17,481.5,41140.0,15.51,55.51,
6019,County_6019,Colorado,Rural,55.41,29.62,14.18,4.49,1006.0,93995.0,13.65,53.27,15.49
40393,County_40393,South Carolina,Rural,42.83,29.71,19.85,7.33,1244.2,128847.0,19.2,77.49,9.08
43589,County_43589,Texas,Rural,62.52,33.74,19.47,7.91,610.3,40091.0,22.89,57.28,14.98
48121,County_48121,West Virginia,Rural,45.14,20.98,12.34,7.65,967.3,148973.0,21.87,56.02,
52263,County_52263,Other,Rural,41.25,28.2,12.69,0.79,422.7,51325.0,17.09,59.41,22.36
56755,County_56755,Other,Rural,51.69,19.18,20.91,,1070.8,192422.0,18.16,52.5,14.35
51983,County_51983,Other,Urban,46.49,25.74,22.44,8.06,1013.9,121891.0,12.02,60.53,9.63
36807,County_36807,Oklahoma,Rural,51.63,31.42,13.66,5.57,886.4,104265.0,21.11,67.25,22.76
23421,County_23421,Minnesota,Rural,54.76,28.96,21.02,8.61,452.7,93181.0,14.01,60.65,17.98
38731,County_38731,Pennsylvania,Rural,53.24,41.13,15.43,10.55,668.0,30000.0,18.81,49.03,25.49
35463,County_35463,Ohio,Rural,47.94,26.13,16.71,3.9,685.7,126848.0,20.61,58.87,20.6
