COUNTYFIPS,COUNTY,STATE,rucc_2013_code,community_type,nchs_urban_rural_code
5921,County_5921,California,2.0,Urban,2.0
18867,County_18867,Louisiana,3.0,Urban,3.0
41565,County_41565,South Dakota,6.0,Rural,5.0
42663,County_42663,Tennessee,7.0,Rural,5.0
51267,County_51267,Other,2.0,Urban,2.0
31033,County_31033,New Mexico,8.0,Rural,6.0
29611,County_29611,New Hampshire,8.0,Rural,6.0
7097,County_7097,Connecticut,3.0,Urban,3.0
40087,County_40087,South Carolina,8.0,Rural,6.0
12459,County_12459,Idaho,6.0,Rural,5.0
30803,County_30803,New Jersey,7.0,Rural,5.0
20101,County_20101,Maryland,9.0,Rural,6.0
13825,County_13825,Illinois,2.0,Urban,2.0
44367,County_44367,Utah,6.0,Rural,5.0
16429,County_16429,Kansas,9.0,Rural,6.0
15599,County_15599,Iowa,3.0,Urban,3.0
30175,County_30175,New Jersey,1.0,Urban,1.0
9861,County_9861,Florida,5.0,Suburban/Small City,4.0
40887,County_40887,South Carolina,5.0,Suburban/Small City,4.0
29979,County_29979,New Hampshire,7.0,Rural,5.0
15897,County_15897,Iowa,7.0,Rural,5.0
5065,County_5065,California,6.0,Rural,5.0
37059,County_37059,Oregon,2.0,Urban,2.0
13127,County_13127,Illinois,6.0,Rural,5.0
18239,County_18239,Louisiana,6.0,Rural,5.0
28845,County_28845,Nevada,2.0,Urban,2.0
28305,County_28305,Nevada,8.0,Rural,6.0
23549,County_23549,Minnesota,1.0,Urban,1.0
48751,County_48751,West Virginia,6.0,Rural,5.0
37607,County_37607,Oregon,9.0,Rural,6.0
52481,County_52481,Other,6.0,Rural,5.0
2505,County_2505,Alaska,9.0,Rural,6.0
21037,County_21037,Massachusetts,9.0,Rural,6.0
37909,County_37909,Oregon,2.0,Urban,2.0
18139,County_18139,Louisiana,9.0,Rural,6.0
37701,County_37701,Oregon,9.0,Rural,6.0
34301,County_34301,North Dakota,2.0,Urban,2.0
43481,County_43481,Texas,9.0,Rural,6.0
3555,County_3555,Arizona,8.0,Rural,6.0
21637,County_21637,Massachusetts,8.0,Rural,6.0
43301,County_43301,Texas,8.0,Rural,6.0
22001,County_22001,Michigan,8.0,Rural,6.0
54449,County_54449,Other,7.0,Rural,5.0
25785,County_25785,Missouri,4.0,Suburban/Small City,4.0
49775,County_49775,Wisconsin,3.0,Urban,3.0
40487,County_40487,South Carolina,8.0,Rural,6.0
55731,County_55731,Other,1.0,Urban,1.0
8071,County_8071,Delaware,8.0,Rural,6.0
37845,County_37845,Oregon,3.0,Urban,3.0
45763,County_45763,Vermont,2.0,Urban,2.0
44585,County_44585,Utah,3.0,Urban,3.0
36441,County_36441,Oklahoma,3.0,Urban,3.0
54881,County_54881,Other,8.0,Rural,6.0
24373,County_24373,Mississippi,8.0,Rural,6.0
26489,County_26489,Montana,9.0,Rural,6.0
32069,County_32069,New York,2.0,Urban,2.0
14379,County_14379,Indiana,9.0,Rural,6.0
56867,County_56867,Other,6.0,Rural,5.0
19539,County_19539,Maine,2.0,Urban,2.0
17577,County_17577,Kentucky,9.0,Rural,6.0
48921,County_48921,West Virginia,9.0,Rural,6.0
17761,County_17761,Kentucky,8.0,Rural,6.0
50257,County_50257,Wyoming,1.0,Urban,1.0
34445,County_34445,North Dakota,2.0,Urban,2.0
20199,County_20199,Maryland,8.0,Rural,6.0
24979,County_24979,Mississippi,8.0,Rural,6.0
55949,County_55949,Other,9.0,Rural,6.0
6175,County_6175,Colorado,9.0,Rural,6.0
3131,County_3131,Arizona,2.0,Urban,2.0
37719,County_37719,Oregon,4.0,Suburban/Small City,4.0
4847,County_4847,Arkansas,5.0,Suburban/Small City,4.0
23109,County_23109,Minnesota,8.0,Rural,6.0
31809,County_31809,New Mexico,1.0,Urban,1.0
12405,County_12405,Idaho,8.0,Rural,6.0
25499,County_25499,Missouri,4.0,Suburban/Small City,4.0
19159,County_19159,Maine,2.0,Urban,2.0
39267,County_39267,Rhode Island,3.0,Urban,3.0
32811,County_32811,New York,9.0,Rural,6.0
41525,County_41525,South Dakota,9.0,Rural,6.0
6851,County_6851,Colorado,6.0,Rural,5.0
49099,County_49099,Wisconsin,8.0,Rural,6.0
14453,County_14453,Indiana,1.0,Urban,1.0
22673,County_22673,Michigan,8.0,Rural,6.0
52721,County_52721,Other,1.0,Urban,1.0
47875,County_47875,Washington,8.0,Rural,6.0
44779,County_44779,Utah,1.0,Urban,1.0
44097,County_44097,Utah,1.0,Urban,1.0
24509,County_24509,Mississippi,9.0,Rural,6.0
46995,County_46995,Virginia,8.0,Rural,6.0
46611,County_46611,Virginia,9.0,Rural,6.0
15227,County_15227,Iowa,7.0,Rural,5.0
41053,County_41053,South Dakota,8.0,Rural,6.0
54657,County_54657,Other,6.0,Rural,5.0
13319,County_13319,Illinois,2.0,Urban,2.0
43249,County_43249,Texas,9.0,Rural,6.0
5965,County_5965,California,3.0,Urban,3.0
1207,County_1207,Alabama,8.0,Rural,6.0
56953,County_56953,Other,7.0,Rural,5.0
2263,County_2263,Alaska,8.0,Rural,6.0
36411,County_36411,Oklahoma,9.0,Rural,6.0
8715,County_8715,Delaware,3.0,Urban,3.0
41637,County_41637,South Dakota,5.0,Suburban/Small City,4.0
11065,County_11065,Hawaii,5.0,Suburban/Small City,4.0
20971,County_20971,Maryland,9.0,Rural,6.0
15923,County_15923,Iowa,1.0,Urban,1.0
18767,County_18767,Louisiana,5.0,Suburban/Small City,4.0
24717,County_24717,Mississippi,1.0,Urban,1.0
27885,County_27885,Nebraska,1.0,Urban,1.0
2057,County_2057,Alaska,8.0,Rural,6.0
25345,County_25345,Missouri,8.0,Rural,6.0
44717,County_44717,Utah,1.0,Urban,1.0
49871,County_49871,Wisconsin,9.0,Rural,6.0
45069,County_45069,Vermont,3.0,Urban,3.0
49033,County_49033,Wisconsin,5.0,Suburban/Small City,4.0
15521,County_15521,Iowa,7.0,Rural,5.0
51747,County_51747,Other,2.0,Urban,2.0
19133,County_19133,Maine,4.0,Suburban/Small City,4.0
28183,County_28183,Nevada,8.0,Rural,6.0
34257,County_34257,North Dakota,1.0,Urban,1.0
2289,County_2289,Alaska,8.0,Rural,6.0
10221,County_10221,Georgia,6.0,Rural,5.0
54781,County_54781,Other,5.0,Suburban/Small City,4.0
17827,County_17827,Kentucky,2.0,Urban,2.0
11721,County_11721,Hawaii,3.0,Urban,3.0
40929,County_40929,South Carolina,2.0,Urban,2.0
39123,County_39123,Rhode Island,7.0,Rural,5.0
21225,County_21225,Massachusetts,6.0,Rural,5.0
36241,County_36241,Oklahoma,8.0,Rural,6.0
50579,County_50579,Wyoming,8.0,Rural,6.0
18469,County_18469,Louisiana,1.0,Urban,1.0
5371,County_5371,California,8.0,Rural,6.0
36215,County_36215,Oklahoma,3.0,Urban,3.0
44045,County_44045,Utah,8.0,Rural,6.0
4603,County_4603,Arkansas,9.0,Rural,6.0
54579,County_54579,Other,8.0,Rural,6.0
1337,County_1337,Alabama,1.0,Urban,1.0
51289,County_51289,Other,8.0,Rural,6.0
13827,County_13827,Illinois,5.0,Suburban/Small City,4.0
22015,County_22015,Michigan,4.0,Suburban/Small City,4.0
34827,County_34827,North Dakota,8.0,Rural,6.0
7933,County_7933,Connecticut,2.0,Urban,2.0
10219,County_10219,Georgia,6.0,Rural,5.0
29613,County_29613,New Hampshire,7.0,Rural,5.0
26453,County_26453,Montana,3.0,Urban,3.0
13807,County_13807,Illinois,8.0,Rural,6.0
39871,County_39871,Rhode Island,2.0,Urban,2.0
47661,County_47661,Washington,3.0,Urban,3.0
9435,County_9435,Florida,9.0,Rural,6.0
28821,County_28821,Nevada,6.0,Rural,5.0
40065,County_40065,South Carolina,6.0,Rural,5.0
8063,County_8063,Delaware,9.0,Rural,6.0
44099,County_44099,Utah,2.0,Urban,2.0
1817,County_1817,Alabama,8.0,Rural,6.0
27953,County_27953,Nebraska,8.0,Rural,6.0
47515,County_47515,Washington,9.0,Rural,6.0
52761,County_52761,Other,5.0,Suburban/Small City,4.0
41147,County_41147,South Dakota,8.0,Rural,6.0
6115,County_6115,Colorado,1.0,Urban,1.0
51319,County_51319,Other,2.0,Urban,2.0
5093,County_5093,California,8.0,Rural,6.0
12233,County_12233,Idaho,8.0,Rural,6.0
31055,County_31055,New Mexico,8.0,Rural,6.0
56605,County_56605,Other,5.0,Suburban/Small City,4.0
2991,County_2991,Alaska,6.0,Rural,5.0
29629,County_29629,New Hampshire,9.0,Rural,6.0
27933,County_27933,Nebraska,2.0,Urban,2.0
10583,County_10583,Georgia,2.0,Urban,2.0
22705,County_22705,Michigan,8.0,Rural,6.0
47661,County_47661,Washington,4.0,Suburban/Small City,4.0
15457,County_15457,Iowa,9.0,Rural,6.0
53493,County_53493,Other,2.0,Urban,2.0
10115,County_10115,Georgia,1.0,Urban,1.0
37755,County_37755,Oregon,3.0,Urban,3.0
19235,County_19235,Maine,1.0,Urban,1.0
53081,County_53081,Other,6.0,Rural,5.0
16113,County_16113,Kansas,7.0,Rural,5.0
29797,County_29797,New Hampshire,8.0,Rural,6.0
44773,County_44773,Utah,2.0,Urban,2.0
16417,County_16417,Kansas,7.0,Rural,5.0
15627,County_15627,Iowa,7.0,Rural,5.0
31323,County_31323,New Mexico,8.0,Rural,6.0
49145,County_49145,Wisconsin,3.0,Urban,3.0
4511,County_4511,Arkansas,6.0,Rural,5.0
8201,County_8201,Delaware,2.0,Urban,2.0
32679,County_32679,New York,3.0,Urban,3.0
4049,County_4049,Arkansas,4.0,Suburban/Small City,4.0
6127,County_6127,Colorado,3.0,Urban,3.0
39823,County_39823,Rhode Island,2.0,Urban,2.0
27213,County_27213,Nebraska,9.0,Rural,6.0
24937,County_24937,Mississippi,1.0,Urban,1.0
45193,County_45193,Vermont,7.0,Rural,5.0
2457,County_2457,Alaska,9.0,Rural,6.0
44263,County_44263,Utah,3.0,Urban,3.0
7597,County_7597,Connecticut,9.0,Rural,6.0
25711,County_25711,Missouri,8.0,Rural,6.0
44561,County_44561,Utah,2.0,Urban,2.0
8811,County_8811,Delaware,2.0,Urban,2.0
18653,County_18653,Louisiana,2.0,Urban,2.0
32431,County_32431,New York,6.0,Rural,5.0
50431,County_50431,Wyoming,2.0,Urban,2.0
32477,County_32477,New York,1.0,Urban,1.0
19813,County_19813,Maine,9.0,Rural,6.0
35437,County_35437,Ohio,1.0,Urban,1.0
50661,County_50661,Wyoming,7.0,Rural,5.0
36969,County_36969,Oklahoma,6.0,Rural,5.0
56335,County_56335,Other,1.0,Urban,1.0
31787,County_31787,New Mexico,7.0,Rural,5.0
13851,County_13851,Illinois,5.0,Suburban/Small City,4.0
41515,County_41515,South Dakota,8.0,Rural,6.0
31899,County_31899,New Mexico,8.0,Rural,6.0
46211,County_46211,Virginia,1.0,Urban,1.0
47165,County_47165,Washington,1.0,Urban,1.0
40341,County_40341,South Carolina,8.0,Rural,6.0
10049,County_10049,Georgia,7.0,Rural,5.0
20751,County_20751,Maryland,6.0,Rural,5.0
41269,County_41269,South Dakota,1.0,Urban,1.0
4235,County_4235,Arkansas,3.0,Urban,3.0
24581,County_24581,Mississippi,4.0,Suburban/Small City,4.0
6549,County_6549,Colorado,1.0,Urban,1.0
43041,County_43041,Texas,7.0,Rural,5.0
54831,County_54831,Other,7.0,Rural,5.0
33657,County_33657,North Carolina,9.0,Rural,6.0
4873,County_4873,Arkansas,1.0,Urban,1.0
26811,County_26811,Montana,6.0,Rural,5.0
44401,County_44401,Utah,9.0,Rural,6.0
2631,County_2631,Alaska,9.0,Rural,6.0
19667,County_19667,Maine,6.0,Rural,5.0
14657,County_14657,Indiana,9.0,Rural,6.0
36755,County_36755,Oklahoma,1.0,Urban,1.0
33141,County_33141,North Carolina,8.0,Rural,6.0
28969,County_28969,Nevada,9.0,Rural,6.0
45273,County_45273,Vermont,1.0,Urban,1.0
34833,County_34833,North Dakota,1.0,Urban,1.0
30813,County_30813,New Jersey,6.0,Rural,5.0
7487,County_7487,Connecticut,5.0,Suburban/Small City,4.0
26485,County_26485,Montana,8.0,Rural,6.0
39747,County_39747,Rhode Island,2.0,Urban,2.0
33813,County_33813,North Carolina,1.0,Urban,1.0
22949,County_22949,Michigan,4.0,Suburban/Small City,4.0
10947,County_10947,Georgia,3.0,Urban,3.0
31051,County_31051,New Mexico,9.0,Rural,6.0
17607,County_17607,Kentucky,2.0,Urban,2.0
10643,County_10643,Georgia,1.0,Urban,1.0
5417,County_5417,California,6.0,Rural,5.0
4899,County_4899,Arkansas,9.0,Rural,6.0
44115,County_44115,Utah,8.0,Rural,6.0
53831,County_53831,Other,2.0,Urban,2.0
5063,County_5063,California,5.0,Suburban/Small City,4.0
33127,County_33127,North Carolina,2.0,Urban,2.0
22301,County_22301,Michigan,9.0,Rural,6.0
37961,County_37961,Oregon,9.0,Rural,6.0
31939,County_31939,New Mexico,6.0,Rural,5.0
16489,County_16489,Kansas,1.0,Urban,1.0
43567,County_43567,Texas,8.0,Rural,6.0
51229,County_51229,Other,6.0,Rural,5.0
51073,County_51073,Other,9.0,Rural,6.0
17455,County_17455,Kentucky,9.0,Rural,6.0
16965,County_16965,Kansas,6.0,Rural,5.0
22861,County_22861,Michigan,1.0,Urban,1.0
10155,County_10155,Georgia,6.0,Rural,5.0
3251,County_3251,Arizona,2.0,Urban,2.0
1699,County_1699,Alabama,1.0,Urban,1.0
27917,County_27917,Nebraska,8.0,Rural,6.0
27919,County_27919,Nebraska,5.0,Suburban/Small City,4.0
1795,County_1795,Alabama,9.0,Rural,6.0
4677,County_4677,Arkansas,9.0,Rural,6.0
55119,County_55119,Other,3.0,Urban,3.0
6841,County_6841,Colorado,1.0,Urban,1.0
30147,County_30147,New Jersey,2.0,Urban,2.0
41169,County_41169,South Dakota,7.0,Rural,5.0
48827,County_48827,West Virginia,6.0,Rural,5.0
42191,County_42191,Tennessee,8.0,Rural,6.0
12579,County_12579,Idaho,9.0,Rural,6.0
28869,County_28869,Nevada,3.0,Urban,3.0
12671,County_12671,Idaho,3.0,Urban,3.0
14901,County_14901,Indiana,9.0,Rural,6.0
49397,County_49397,Wisconsin,6.0,Rural,5.0
26443,County_26443,Montana,6.0,Rural,5.0
12089,County_12089,Idaho,6.0,Rural,5.0
28315,County_28315,Nevada,2.0,Urban,2.0
11429,County_11429,Hawaii,2.0,Urban,2.0
4027,County_4027,Arkansas,3.0,Urban,3.0
2655,County_2655,Alaska,8.0,Rural,6.0
56181,County_56181,Other,9.0,Rural,6.0
18103,County_18103,Louisiana,6.0,Rural,5.0
47193,County_47193,Washington,4.0,Suburban/Small City,4.0
11505,County_11505,Hawaii,8.0,Rural,6.0
29027,County_29027,New Hampshire,9.0,Rural,6.0
43311,County_43311,Texas,8.0,Rural,6.0
56031,County_56031,Other,6.0,Rural,5.0
54879,County_54879,Other,9.0,Rural,6.0
35363,County_35363,Ohio,2.0,Urban,2.0
22637,County_22637,Michigan,5.0,Suburban/Small City,4.0
26909,County_26909,Montana,8.0,Rural,6.0
20269,County_20269,Maryland,3.0,Urban,3.0
11335,County_11335,Hawaii,6.0,Rural,5.0
15681,County_15681,Iowa,1.0,Urban,1.0
42165,County_42165,Tennessee,8.0,Rural,6.0
48335,County_48335,West Virginia,5.0,Suburban/Small City,4.0
3143,County_3143,Arizona,7.0,Rural,5.0
41139,County_41139,South Dakota,8.0,Rural,6.0
36987,County_36987,Oklahoma,6.0,Rural,5.0
43135,County_43135,Texas,1.0,Urban,1.0
40011,County_40011,South Carolina,8.0,Rural,6.0
14785,County_14785,Indiana,2.0,Urban,2.0
15711,County_15711,Iowa,1.0,Urban,1.0
51529,County_51529,Other,7.0,Rural,5.0
3547,County_3547,Arizona,1.0,Urban,1.0
15151,County_15151,Iowa,6.0,Rural,5.0
55429,County_55429,Other,9.0,Rural,6.0
39145,County_39145,Rhode Island,1.0,Urban,1.0
3943,County_3943,Arizona,7.0,Rural,5.0
19149,County_19149,Maine,9.0,Rural,6.0
55119,County_55119,Other,6.0,Rural,5.0
54963,County_54963,Other,4.0,Suburban/Small City,4.0
36969,County_36969,Oklahoma,2.0,Urban,2.0
31141,County_31141,New Mexico,1.0,Urban,1.0
23647,County_23647,Minnesota,8.0,Rural,6.0
16515,County_16515,Kansas,2.0,Urban,2.0
56191,County_56191,Other,9.0,Rural,6.0
56349,County_56349,Other,7.0,Rural,5.0
14689,County_14689,Indiana,8.0,Rural,6.0
38827,County_38827,Pennsylvania,5.0,Suburban/Small City,4.0
39591,County_39591,Rhode Island,3.0,Urban,3.0
37471,County_37471,Oregon,1.0,Urban,1.0
43909,County_43909,Texas,1.0,Urban,1.0
53263,County_53263,Other,6.0,Rural,5.0
35183,County_35183,Ohio,4.0,Suburban/Small City,4.0
52019,County_52019,Other,3.0,Urban,3.0
29929,County_29929,New Hampshire,9.0,Rural,6.0
38659,County_38659,Pennsylvania,4.0,Suburban/Small City,4.0
40873,County_40873,South Carolina,5.0,Suburban/Small City,4.0
23391,County_23391,Minnesota,7.0,Rural,5.0
38441,County_38441,Pennsylvania,2.0,Urban,2.0
37579,County_37579,Oregon,2.0,Urban,2.0
43275,County_43275,Texas,9.0,Rural,6.0
40119,County_40119,South Carolina,2.0,Urban,2.0
22351,County_22351,Michigan,7.0,Rural,5.0
22911,County_22911,Michigan,8.0,Rural,6.0
1843,County_1843,Alabama,6.0,Rural,5.0
40623,County_40623,South Carolina,8.0,Rural,6.0
11597,County_11597,Hawaii,8.0,Rural,6.0
24745,County_24745,Mississippi,8.0,Rural,6.0
2555,County_2555,Alaska,6.0,Rural,5.0
12041,County_12041,Idaho,9.0,Rural,6.0
29673,County_29673,New Hampshire,1.0,Urban,1.0
54899,County_54899,Other,3.0,Urban,3.0
45325,County_45325,Vermont,8.0,Rural,6.0
31121,County_31121,New Mexico,8.0,Rural,6.0
16947,County_16947,Kansas,2.0,Urban,2.0
15975,County_15975,Iowa,3.0,Urban,3.0
55911,County_55911,Other,9.0,Rural,6.0
21601,County_21601,Massachusetts,8.0,Rural,6.0
33579,County_33579,North Carolina,7.0,Rural,5.0
15039,County_15039,Iowa,5.0,Suburban/Small City,4.0
28015,County_28015,Nevada,8.0,Rural,6.0
39643,County_39643,Rhode Island,4.0,Suburban/Small City,4.0
36817,County_36817,Oklahoma,7.0,Rural,5.0
13489,County_13489,Illinois,1.0,Urban,1.0
46343,County_46343,Virginia,9.0,Rural,6.0
53577,County_53577,Other,2.0,Urban,2.0
33913,County_33913,North Carolina,9.0,Rural,6.0
30059,County_30059,New Jersey,7.0,Rural,5.0
24283,County_24283,Mississippi,8.0,Rural,6.0
53073,County_53073,Other,1.0,Urban,1.0
35383,County_35383,Ohio,3.0,Urban,3.0
35899,County_35899,Ohio,6.0,Rural,5.0
14181,County_14181,Indiana,9.0,Rural,6.0
24403,County_24403,Mississippi,2.0,Urban,2.0
45775,County_45775,Vermont,1.0,Urban,1.0
34853,County_34853,North Dakota,1.0,Urban,1.0
39169,County_39169,Rhode Island,6.0,Rural,5.0
12153,County_12153,Idaho,6.0,Rural,5.0
44963,County_44963,Utah,2.0,Urban,2.0
30015,County_30015,New Jersey,3.0,Urban,3.0
15441,County_15441,Iowa,4.0,Suburban/Small City,4.0
35697,County_35697,Ohio,9.0,Rural,6.0
21041,County_21041,Massachusetts,8.0,Rural,6.0
20997,County_20997,Maryland,1.0,Urban,1.0
23727,County_23727,Minnesota,9.0,Rural,6.0
1131,County_1131,Alabama,8.0,Rural,6.0
15291,County_15291,Iowa,6.0,Rural,5.0
1121,County_1121,Alabama,4.0,Suburban/Small City,4.0
16419,County_16419,Kansas,3.0,Urban,3.0
9137,County_9137,Florida,7.0,Rural,5.0
47513,County_47513,Washington,6.0,Rural,5.0
34943,County_34943,North Dakota,8.0,Rural,6.0
7063,County_7063,Connecticut,3.0,Urban,3.0
2543,County_2543,Alaska,7.0,Rural,5.0
37875,County_37875,Oregon,7.0,Rural,5.0
22517,County_22517,Michigan,8.0,Rural,6.0
17989,County_17989,Kentucky,8.0,Rural,6.0
51105,County_51105,Other,8.0,Rural,6.0
55799,County_55799,Other,9.0,Rural,6.0
55567,County_55567,Other,7.0,Rural,5.0
1865,County_1865,Alabama,1.0,Urban,1.0
44407,County_44407,Utah,9.0,Rural,6.0
43115,County_43115,Texas,5.0,Suburban/Small City,4.0
17057,County_17057,Kentucky,2.0,Urban,2.0
7873,County_7873,Connecticut,3.0,Urban,3.0
10921,County_10921,Georgia,6.0,Rural,5.0
50697,County_50697,Wyoming,1.0,Urban,1.0
18015,County_18015,Louisiana,7.0,Rural,5.0
4583,County_4583,Arkansas,1.0,Urban,1.0
5729,County_5729,California,7.0,Rural,5.0
41363,County_41363,South Dakota,9.0,Rural,6.0
18279,County_18279,Louisiana,7.0,Rural,5.0
29389,County_29389,New Hampshire,7.0,Rural,5.0
39737,County_39737,Rhode Island,9.0,Rural,6.0
27021,County_27021,Nebraska,9.0,Rural,6.0
39175,County_39175,Rhode Island,7.0,Rural,5.0
46547,County_46547,Virginia,8.0,Rural,6.0
24901,County_24901,Mississippi,8.0,Rural,6.0
26067,County_26067,Montana,1.0,Urban,1.0
6119,County_6119,Colorado,7.0,Rural,5.0
56561,County_56561,Other,6.0,Rural,5.0
45301,County_45301,Vermont,9.0,Rural,6.0
42373,County_42373,Tennessee,6.0,Rural,5.0
31237,County_31237,New Mexico,2.0,Urban,2.0
54791,County_54791,Other,9.0,Rural,6.0
39169,County_39169,Rhode Island,3.0,Urban,3.0
33989,County_33989,North Carolina,8.0,Rural,6.0
27889,County_27889,Nebraska,3.0,Urban,3.0
17591,County_17591,Kentucky,7.0,Rural,5.0
28805,County_28805,Nevada,8.0,Rural,6.0
26547,County_26547,Montana,2.0,Urban,2.0
50509,County_50509,Wyoming,9.0,Rural,6.0
17925,County_17925,Kentucky,3.0,Urban,3.0
31143,County_31143,New Mexico,1.0,Urban,1.0
22465,County_22465,Michigan,7.0,Rural,5.0
46315,County_46315,Virginia,2.0,Urban,2.0
53895,County_53895,Other,7.0,Rural,5.0
46045,County_46045,Virginia,7.0,Rural,5.0
28101,County_28101,Nevada,8.0,Rural,6.0
50817,County_50817,Wyoming,1.0,Urban,1.0
36995,County_36995,Oklahoma,6.0,Rural,5.0
49429,County_49429,Wisconsin,7.0,Rural,5.0
51279,County_51279,Other,6.0,Rural,5.0
21575,County_21575,Massachusetts,3.0,Urban,3.0
42957,County_42957,Tennessee,9.0,Rural,6.0
9619,County_9619,Florida,7.0,Rural,5.0
2139,County_2139,Alaska,3.0,Urban,3.0
1719,County_1719,Alabama,3.0,Urban,3.0
36373,County_36373,Oklahoma,6.0,Rural,5.0
42897,County_42897,Tennessee,2.0,Urban,2.0
55695,County_55695,Other,8.0,Rural,6.0
46769,County_46769,Virginia,9.0,Rural,6.0
15639,County_15639,Iowa,9.0,Rural,6.0
4975,County_4975,Arkansas,9.0,Rural,6.0
13137,County_13137,Illinois,3.0,Urban,3.0
40525,County_40525,South Carolina,2.0,Urban,2.0
41323,County_41323,South Dakota,9.0,Rural,6.0
50191,County_50191,Wyoming,3.0,Urban,3.0
3557,County_3557,Arizona,8.0,Rural,6.0
21963,County_21963,Massachusetts,8.0,Rural,6.0
12421,County_12421,Idaho,6.0,Rural,5.0
15171,County_15171,Iowa,9.0,Rural,6.0
19773,County_19773,Maine,5.0,Suburban/Small City,4.0
46105,County_46105,Virginia,9.0,Rural,6.0
1145,County_1145,Alabama,4.0,Suburban/Small City,4.0
47197,County_47197,Washington,3.0,Urban,3.0
53055,County_53055,Other,3.0,Urban,3.0
41759,County_41759,South Dakota,2.0,Urban,2.0
35149,County_35149,Ohio,8.0,Rural,6.0
53793,County_53793,Other,9.0,Rural,6.0
43405,County_43405,Texas,6.0,Rural,5.0
29193,County_29193,New Hampshire,9.0,Rural,6.0
14447,County_14447,Indiana,8.0,Rural,6.0
42299,County_42299,Tennessee,8.0,Rural,6.0
13801,County_13801,Illinois,9.0,Rural,6.0
27265,County_27265,Nebraska,9.0,Rural,6.0
42241,County_42241,Tennessee,7.0,Rural,5.0
28209,County_28209,Nevada,4.0,Suburban/Small City,4.0
36561,County_36561,Oklahoma,8.0,Rural,6.0
45853,County_45853,Vermont,7.0,Rural,5.0
15233,County_15233,Iowa,3.0,Urban,3.0
16363,County_16363,Kansas,4.0,Suburban/Small City,4.0
25941,County_25941,Missouri,1.0,Urban,1.0
21507,County_21507,Massachusetts,5.0,Suburban/Small City,4.0
1835,County_1835,Alabama,4.0,Suburban/Small City,4.0
38865,County_38865,Pennsylvania,1.0,Urban,1.0
38437,County_38437,Pennsylvania,6.0,Rural,5.0
5659,County_5659,California,3.0,Urban,3.0
1703,County_1703,Alabama,6.0,Rural,5.0
24321,County_24321,Mississippi,2.0,Urban,2.0
30891,County_30891,New Jersey,6.0,Rural,5.0
13537,County_13537,Illinois,6.0,Rural,5.0
45027,County_45027,Vermont,6.0,Rural,5.0
52519,County_52519,Other,8.0,Rural,6.0
15869,County_15869,Iowa,1.0,Urban,1.0
17773,County_17773,Kentucky,3.0,Urban,3.0
17805,County_17805,Kentucky,9.0,Rural,6.0
7179,County_7179,Connecticut,8.0,Rural,6.0
40027,County_40027,South Carolina,1.0,Urban,1.0
54997,County_54997,Other,9.0,Rural,6.0
49239,County_49239,Wisconsin,3.0,Urban,3.0
28119,County_28119,Nevada,8.0,Rural,6.0
51203,County_51203,Other,2.0,Urban,2.0
24381,County_24381,Mississippi,3.0,Urban,3.0
