COUNTYFIPS,COUNTY,STATE,community_type,unemployment_rate_pct,acs_unemployment_rate_pct,employment_rate_pct,pct_not_in_labor_force
27785,County_27785,Nebraska,Urban,5.55,6.85,51.16,42.0
52453,County_52453,Other,Rural,7.22,7.53,51.29,41.18
46507,County_46507,Virginia,Urban,10.33,10.65,49.52,39.83
19711,County_19711,Maine,Rural,8.06,7.7,47.04,45.26
37137,County_37137,Oregon,Suburban/Small City,7.74,8.31,49.37,42.32
34685,County_34685,North Dakota,Rural,9.23,8.73,50.06,41.2
4435,County_4435,Arkansas,Rural,8.63,9.45,43.26,47.29
31319,County_31319,New Mexico,Urban,9.39,9.96,50.15,39.89
52547,County_52547,Other,Rural,3.03,3.41,54.91,41.67
41329,County_41329,South Dakota,Rural,12.42,12.36,45.74,41.9
26821,County_26821,Montana,Urban,10.1,10.69,51.87,37.44
50687,County_50687,Wyoming,Rural,12.1,12.63,47.0,40.37
48047,County_48047,West Virginia,Rural,15.67,16.43,33.26,50.31
55911,County_55911,Other,Urban,10.95,11.51,39.69,48.8
6145,County_6145,Colorado,Rural,12.33,12.95,48.88,38.16
38629,County_38629,Pennsylvania,Rural,3.28,2.95,48.44,48.61
49157,County_49157,Wisconsin,Rural,15.33,15.52,37.3,47.17
47037,County_47037,Washington,Rural,10.08,10.57,36.62,52.81
28765,County_28765,Nevada,Rural,14.96,15.15,31.8,53.05
1445,County_1445,Alabama,Rural,10.24,11.0,47.86,41.14
9709,County_9709,Florida,Rural,10.48,10.18,46.75,43.06
20253,County_20253,Maryland,Rural,7.77,,46.36,44.61
42353,County_42353,Tennessee,Urban,8.97,10.07,42.94,46.99
29909,County_29909,New Hampshire,Rural,13.49,13.84,50.42,35.75
17195,County_17195,Kentucky,Rural,4.03,4.01,52.6,43.39
20443,County_20443,Maryland,Rural,11.75,12.31,47.25,40.44
5351,County_5351,California,Rural,11.14,12.63,41.43,45.94
34825,County_34825,North Dakota,Rural,11.92,12.31,32.88,54.82
36553,County_36553,Oklahoma,Suburban/Small City,13.21,14.13,37.94,47.93
30291,County_30291,New Jersey,Rural,12.06,12.94,45.85,41.21
48551,County_48551,West Virginia,Rural,9.21,9.8,48.62,41.59
30217,County_30217,New Jersey,Rural,17.56,17.59,47.61,34.8
5405,County_5405,California,Rural,16.82,16.76,46.28,36.96
2081,County_2081,Alaska,Rural,12.87,13.59,50.39,36.02
10463,County_10463,Georgia,Urban,5.69,6.68,47.75,45.56
29523,County_29523,New Hampshire,Urban,10.5,11.68,,55.03
2883,County_2883,Alaska,Urban,14.21,14.46,38.23,47.31
32801,County_32801,New York,Urban,9.01,9.68,40.77,49.55
10417,County_10417,Georgia,Urban,4.33,4.59,64.33,31.08
18415,County_18415,Louisiana,Rural,3.22,3.55,50.42,46.03
6565,County_6565,Colorado,Rural,6.25,7.1,45.47,47.44
32745,County_32745,New York,Suburban/Small City,11.16,11.16,42.98,45.86
10347,County_10347,Georgia,Urban,12.59,12.05,50.15,37.8
12245,County_12245,Idaho,Suburban/Small City,13.26,14.06,38.16,47.78
36981,County_36981,Oklahoma,Rural,6.8,7.52,44.16,48.32
24051,County_24051,Mississippi,Rural,10.55,10.6,46.02,43.38
8201,County_8201,Delaware,Suburban/Small City,,6.18,57.72,36.1
11983,County_11983,Hawaii,Rural,10.09,9.68,46.4,43.92
5081,County_5081,California,Urban,8.13,7.74,55.17,37.1
16663,County_16663,Kansas,Urban,9.83,10.0,56.74,33.26
29109,County_29109,New Hampshire,Urban,8.7,9.04,52.65,38.31
13329,County_13329,Illinois,Urban,13.4,13.93,30.69,55.38
19149,County_19149,Maine,Urban,14.31,15.66,42.1,42.23
21951,County_21951,Massachusetts,Rural,11.03,10.96,41.28,47.75
23587,County_23587,Minnesota,Rural,9.13,9.28,46.34,44.38
41581,County_41581,South Dakota,Rural,10.16,11.81,52.14,36.04
11691,County_11691,Hawaii,Urban,9.81,10.14,43.39,46.47
6523,County_6523,Colorado,Suburban/Small City,8.12,8.41,,32.52
19119,County_19119,Maine,Urban,7.41,7.06,,52.05
1829,County_1829,Alabama,Rural,11.32,11.34,49.48,39.18
38385,County_38385,Pennsylvania,Rural,6.61,6.7,46.03,47.26
7431,County_7431,Connecticut,Rural,7.28,7.14,53.91,38.95
5921,County_5921,California,Urban,,12.89,49.22,37.89
18867,County_18867,Louisiana,Urban,10.06,9.67,51.81,38.52
41565,County_41565,South Dakota,Rural,10.28,10.8,47.08,42.13
42663,County_42663,Tennessee,Rural,8.68,8.18,48.14,43.68
51267,County_51267,Other,Urban,,12.28,49.06,38.67
31033,County_31033,New Mexico,Rural,15.09,15.28,40.69,44.03
29611,County_29611,New Hampshire,Rural,5.5,5.3,53.95,40.75
7097,County_7097,Connecticut,Urban,10.96,11.57,,38.76
40087,County_40087,South Carolina,Rural,9.15,9.19,47.19,43.62
12459,County_12459,Idaho,Rural,10.04,,50.82,38.9
30803,County_30803,New Jersey,Rural,13.5,14.39,42.35,43.26
20101,County_20101,Maryland,Rural,11.14,11.01,50.12,38.87
13825,County_13825,Illinois,Urban,10.83,11.6,53.07,35.33
44367,County_44367,Utah,Rural,10.22,10.27,53.88,35.85
16429,County_16429,Kansas,Rural,12.22,12.96,45.64,41.4
15599,County_15599,Iowa,Urban,13.35,14.28,47.47,38.26
30175,County_30175,New Jersey,Urban,10.52,11.31,53.92,34.77
9861,County_9861,Florida,Suburban/Small City,9.74,9.53,49.8,40.67
40887,County_40887,South Carolina,Suburban/Small City,5.06,4.94,53.31,41.75
29979,County_29979,New Hampshire,Rural,10.02,10.73,47.17,42.09
15897,County_15897,Iowa,Rural,13.79,13.79,48.89,37.32
5065,County_5065,California,Rural,8.34,8.34,53.78,37.89
37059,County_37059,Oregon,Urban,10.95,11.63,50.17,38.19
13127,County_13127,Illinois,Rural,7.87,8.18,51.87,39.95
18239,County_18239,Louisiana,Rural,16.95,17.26,40.49,42.25
28845,County_28845,Nevada,Urban,12.73,12.91,44.92,42.17
28305,County_28305,Nevada,Rural,16.56,17.22,37.84,44.94
23549,County_23549,Minnesota,Urban,6.59,7.45,51.09,41.47
48751,County_48751,West Virginia,Rural,13.57,14.44,46.39,39.17
37607,County_37607,Oregon,Rural,12.16,13.22,44.19,42.59
52481,County_52481,Other,Rural,15.06,14.82,30.0,55.18
2505,County_2505,Alaska,Rural,7.86,8.75,44.69,46.55
21037,County_21037,Massachusetts,Rural,7.07,7.28,49.84,42.88
37909,County_37909,Oregon,Urban,10.93,11.87,35.11,53.01
18139,County_18139,Louisiana,Rural,9.74,10.21,44.91,44.88
37701,County_37701,Oregon,Rural,,9.41,44.44,46.15
34301,County_34301,North Dakota,Urban,9.68,9.54,36.77,53.69
43481,County_43481,Texas,Rural,16.75,17.01,46.24,36.76
3555,County_3555,Arizona,Rural,11.33,12.12,49.99,37.9
21637,County_21637,Massachusetts,Rural,,13.65,34.9,51.45
43301,County_43301,Texas,Rural,8.27,8.5,45.27,46.23
22001,County_22001,Michigan,Rural,12.58,13.18,41.58,45.24
54449,County_54449,Other,Rural,6.35,6.67,52.63,40.69
25785,County_25785,Missouri,Suburban/Small City,7.84,8.51,44.68,46.81
49775,County_49775,Wisconsin,Urban,,10.88,44.73,44.39
40487,County_40487,South Carolina,Rural,8.87,10.18,51.54,38.28
55731,County_55731,Other,Urban,9.48,9.43,52.56,38.0
8071,County_8071,Delaware,Rural,10.18,10.6,45.79,43.61
37845,County_37845,Oregon,Urban,9.14,8.96,42.02,49.02
45763,County_45763,Vermont,Urban,6.78,6.77,49.11,44.13
44585,County_44585,Utah,Urban,9.65,10.26,41.63,48.11
36441,County_36441,Oklahoma,Urban,14.0,15.35,46.37,38.27
54881,County_54881,Other,Rural,6.03,6.19,58.12,
24373,County_24373,Mississippi,Rural,14.1,14.64,41.48,43.88
26489,County_26489,Montana,Rural,6.36,6.76,45.21,48.03
32069,County_32069,New York,Urban,11.72,12.01,45.55,42.44
14379,County_14379,Indiana,Rural,17.26,16.99,42.03,40.98
56867,County_56867,Other,Rural,7.25,7.3,49.2,43.5
19539,County_19539,Maine,Urban,14.02,14.81,41.27,43.92
17577,County_17577,Kentucky,Rural,15.5,15.65,45.68,38.67
48921,County_48921,West Virginia,Rural,8.42,9.27,51.86,38.87
17761,County_17761,Kentucky,Rural,8.63,8.72,38.01,53.27
50257,County_50257,Wyoming,Urban,11.84,12.9,49.79,37.31
34445,County_34445,North Dakota,Urban,10.73,10.57,52.14,37.29
20199,County_20199,Maryland,Rural,15.79,15.38,41.88,42.75
24979,County_24979,Mississippi,Rural,5.32,4.73,52.77,42.49
55949,County_55949,Other,Rural,7.98,9.0,57.3,33.71
6175,County_6175,Colorado,Rural,7.82,8.78,38.27,52.95
3131,County_3131,Arizona,Urban,5.78,5.9,53.81,40.29
37719,County_37719,Oregon,Suburban/Small City,4.61,5.53,47.85,46.62
4847,County_4847,Arkansas,Suburban/Small City,5.6,6.06,44.72,49.22
23109,County_23109,Minnesota,Rural,12.95,12.88,47.74,39.38
31809,County_31809,New Mexico,Urban,5.26,5.87,52.25,41.88
12405,County_12405,Idaho,Rural,9.46,9.5,52.39,38.11
25499,County_25499,Missouri,Suburban/Small City,13.12,13.68,45.2,41.13
19159,County_19159,Maine,Urban,8.13,8.17,54.28,37.55
39267,County_39267,Rhode Island,Urban,7.19,7.51,50.83,41.66
32811,County_32811,New York,Rural,14.62,14.57,42.73,42.69
41525,County_41525,South Dakota,Rural,13.09,13.02,,35.34
6851,County_6851,Colorado,Rural,11.2,11.12,41.58,47.3
49099,County_49099,Wisconsin,Rural,10.78,10.47,46.16,43.36
14453,County_14453,Indiana,Urban,12.9,13.47,44.21,42.32
22673,County_22673,Michigan,Rural,6.18,6.34,44.86,48.8
52721,County_52721,Other,Urban,13.36,13.99,42.37,43.64
47875,County_47875,Washington,Rural,8.19,9.14,44.5,46.36
44779,County_44779,Utah,Urban,14.86,15.11,40.55,44.34
44097,County_44097,Utah,Urban,9.61,10.46,45.3,44.24
24509,County_24509,Mississippi,Rural,3.04,2.26,62.67,35.07
46995,County_46995,Virginia,Rural,8.01,8.09,53.2,38.71
46611,County_46611,Virginia,Rural,12.55,13.17,41.73,
15227,County_15227,Iowa,Rural,12.17,12.1,40.01,47.9
41053,County_41053,South Dakota,Rural,4.32,4.85,55.74,39.4
54657,County_54657,Other,Rural,13.22,13.04,46.75,40.21
13319,County_13319,Illinois,Urban,9.02,8.81,48.23,42.95
43249,County_43249,Texas,Rural,6.3,6.45,57.25,36.3
5965,County_5965,California,Urban,13.24,13.05,49.73,37.22
1207,County_1207,Alabama,Rural,13.97,14.23,49.02,36.75
56953,County_56953,Other,Rural,11.8,11.71,44.15,44.14
2263,County_2263,Alaska,Rural,10.29,9.48,55.4,35.12
36411,County_36411,Oklahoma,Rural,8.08,8.39,60.28,31.32
8715,County_8715,Delaware,Urban,9.23,9.37,52.48,38.15
41637,County_41637,South Dakota,Suburban/Small City,5.49,5.99,48.82,45.19
11065,County_11065,Hawaii,Suburban/Small City,11.53,12.42,39.42,48.17
20971,County_20971,Maryland,Rural,16.38,17.32,37.46,45.22
15923,County_15923,Iowa,Urban,15.51,15.95,41.28,42.77
18767,County_18767,Louisiana,Suburban/Small City,9.86,10.05,51.09,38.86
24717,County_24717,Mississippi,Urban,10.14,10.5,45.08,44.42
27885,County_27885,Nebraska,Urban,3.32,,58.61,37.97
2057,County_2057,Alaska,Rural,12.21,13.89,39.21,46.9
25345,County_25345,Missouri,Rural,5.12,5.57,54.73,39.7
44717,County_44717,Utah,Urban,9.76,10.46,51.33,38.22
49871,County_49871,Wisconsin,Rural,14.61,15.21,39.22,45.57
45069,County_45069,Vermont,Urban,7.95,7.87,49.19,42.94
49033,County_49033,Wisconsin,Suburban/Small City,12.08,11.63,46.29,42.08
15521,County_15521,Iowa,Rural,,16.95,36.4,46.65
51747,County_51747,Other,Urban,7.79,8.4,53.96,37.64
19133,County_19133,Maine,Suburban/Small City,8.8,9.11,53.11,37.78
28183,County_28183,Nevada,Rural,13.93,12.68,51.64,35.68
34257,County_34257,North Dakota,Urban,12.47,13.13,51.19,35.68
2289,County_2289,Alaska,Rural,11.82,12.38,40.19,47.44
10221,County_10221,Georgia,Rural,5.8,6.15,51.29,42.56
54781,County_54781,Other,Suburban/Small City,9.77,9.66,48.92,41.42
17827,County_17827,Kentucky,Urban,14.04,14.3,54.61,31.1
11721,County_11721,Hawaii,Urban,5.22,4.8,55.69,39.51
40929,County_40929,South Carolina,Urban,14.01,14.27,40.51,45.23
39123,County_39123,Rhode Island,Rural,9.71,9.6,40.38,50.02
21225,County_21225,Massachusetts,Rural,10.71,11.24,53.95,34.81
36241,County_36241,Oklahoma,Rural,17.55,17.28,43.13,
50579,County_50579,Wyoming,Rural,13.72,13.95,44.09,41.96
18469,County_18469,Louisiana,Urban,11.72,12.84,40.48,46.68
5371,County_5371,California,Rural,9.73,9.77,47.34,42.89
36215,County_36215,Oklahoma,Urban,4.5,5.32,49.75,44.93
44045,County_44045,Utah,Rural,10.61,10.77,50.6,38.63
4603,County_4603,Arkansas,Rural,5.07,5.71,52.6,41.69
54579,County_54579,Other,Rural,12.21,,35.96,51.82
1337,County_1337,Alabama,Urban,3.92,5.0,53.83,41.16
51289,County_51289,Other,Rural,13.44,14.09,37.74,48.17
13827,County_13827,Illinois,Suburban/Small City,8.18,7.97,47.49,44.54
22015,County_22015,Michigan,Suburban/Small City,4.75,,53.57,41.42
34827,County_34827,North Dakota,Rural,11.29,11.97,47.81,40.22
7933,County_7933,Connecticut,Urban,9.97,9.74,55.57,34.69
10219,County_10219,Georgia,Rural,11.49,12.82,46.08,41.1
29613,County_29613,New Hampshire,Rural,,8.07,56.05,35.88
26453,County_26453,Montana,Urban,8.74,9.19,39.23,51.57
13807,County_13807,Illinois,Rural,13.18,13.7,52.26,34.04
39871,County_39871,Rhode Island,Urban,14.57,14.45,49.1,36.45
47661,County_47661,Washington,Urban,8.91,9.39,48.44,42.16
9435,County_9435,Florida,Rural,10.22,11.72,48.34,39.94
28821,County_28821,Nevada,Rural,6.54,6.76,54.81,38.43
40065,County_40065,South Carolina,Rural,12.39,12.34,52.48,35.17
8063,County_8063,Delaware,Rural,3.1,2.78,63.25,33.97
44099,County_44099,Utah,Urban,6.89,7.51,51.56,40.93
1817,County_1817,Alabama,Rural,8.1,8.21,54.68,37.11
27953,County_27953,Nebraska,Rural,7.99,8.6,49.11,42.29
47515,County_47515,Washington,Rural,11.9,11.76,46.54,41.7
52761,County_52761,Other,Suburban/Small City,10.86,10.93,53.98,35.09
41147,County_41147,South Dakota,Rural,10.14,11.19,49.4,39.42
6115,County_6115,Colorado,Urban,13.54,14.07,48.63,37.3
51319,County_51319,Other,Urban,15.77,15.99,38.6,45.4
5093,County_5093,California,Rural,11.27,11.92,38.26,49.82
12233,County_12233,Idaho,Rural,7.28,7.25,51.93,40.82
31055,County_31055,New Mexico,Rural,2.62,3.0,57.31,39.7
56605,County_56605,Other,Suburban/Small City,7.48,8.08,38.58,53.34
2991,County_2991,Alaska,Rural,13.24,14.18,44.48,41.34
29629,County_29629,New Hampshire,Rural,13.51,13.79,46.4,39.81
27933,County_27933,Nebraska,Urban,8.08,8.1,49.95,41.95
10583,County_10583,Georgia,Urban,4.15,5.42,,43.2
22705,County_22705,Michigan,Rural,10.98,10.96,44.81,44.23
47661,County_47661,Washington,Suburban/Small City,7.49,7.72,38.55,53.73
15457,County_15457,Iowa,Rural,14.65,15.63,36.63,47.74
53493,County_53493,Other,Urban,8.62,9.48,42.73,47.79
10115,County_10115,Georgia,Urban,12.06,12.73,40.1,47.16
37755,County_37755,Oregon,Urban,3.7,3.84,53.79,42.37
19235,County_19235,Maine,Urban,8.02,9.28,46.09,44.63
53081,County_53081,Other,Rural,,11.02,44.53,44.45
16113,County_16113,Kansas,Rural,13.15,,48.07,
29797,County_29797,New Hampshire,Rural,14.17,14.74,49.62,35.64
44773,County_44773,Utah,Urban,16.31,16.18,41.09,42.73
16417,County_16417,Kansas,Rural,8.99,9.75,48.93,41.32
15627,County_15627,Iowa,Rural,8.22,7.76,50.67,41.56
31323,County_31323,New Mexico,Rural,,8.97,53.57,37.46
49145,County_49145,Wisconsin,Urban,10.39,10.03,49.59,40.38
4511,County_4511,Arkansas,Rural,6.85,7.32,46.77,45.91
8201,County_8201,Delaware,Urban,10.6,11.75,45.44,42.82
32679,County_32679,New York,Urban,16.2,16.83,40.99,42.18
4049,County_4049,Arkansas,Suburban/Small City,16.88,16.44,34.64,48.92
6127,County_6127,Colorado,Urban,14.25,14.15,45.21,40.64
39823,County_39823,Rhode Island,Urban,5.98,5.83,47.75,46.41
27213,County_27213,Nebraska,Rural,5.2,5.32,48.91,45.77
24937,County_24937,Mississippi,Urban,11.42,12.1,44.25,43.65
45193,County_45193,Vermont,Rural,10.04,10.57,39.5,49.94
2457,County_2457,Alaska,Rural,13.41,14.19,45.45,40.37
44263,County_44263,Utah,Urban,10.01,10.61,52.09,37.3
7597,County_7597,Connecticut,Rural,11.78,11.41,45.43,
25711,County_25711,Missouri,Rural,6.36,7.07,42.72,50.21
44561,County_44561,Utah,Urban,12.56,12.85,48.24,38.91
8811,County_8811,Delaware,Urban,10.98,11.07,49.78,39.15
18653,County_18653,Louisiana,Urban,9.9,9.6,45.3,45.11
32431,County_32431,New York,Rural,10.58,10.82,47.59,41.59
50431,County_50431,Wyoming,Urban,8.55,8.93,51.45,39.62
32477,County_32477,New York,Urban,7.16,6.86,56.65,36.49
19813,County_19813,Maine,Rural,12.85,12.8,45.83,41.37
35437,County_35437,Ohio,Urban,14.27,14.3,40.88,44.82
50661,County_50661,Wyoming,Rural,14.74,16.64,38.06,45.31
36969,County_36969,Oklahoma,Rural,14.11,14.06,45.74,40.19
56335,County_56335,Other,Urban,0.85,0.96,55.75,43.29
31787,County_31787,New Mexico,Rural,7.22,7.31,40.54,52.15
13851,County_13851,Illinois,Suburban/Small City,7.93,8.11,50.95,40.94
41515,County_41515,South Dakota,Rural,8.95,9.33,40.99,49.68
31899,County_31899,New Mexico,Rural,10.59,10.38,48.6,41.02
46211,County_46211,Virginia,Urban,8.2,8.07,48.26,43.68
47165,County_47165,Washington,Urban,7.58,7.55,60.05,32.4
40341,County_40341,South Carolina,Rural,13.7,14.34,45.06,40.59
10049,County_10049,Georgia,Rural,16.19,15.75,40.24,44.01
20751,County_20751,Maryland,Rural,14.19,14.38,47.98,37.64
41269,County_41269,South Dakota,Urban,7.02,7.64,53.12,39.24
4235,County_4235,Arkansas,Urban,11.89,12.78,42.91,44.31
24581,County_24581,Mississippi,Suburban/Small City,4.28,5.87,54.15,39.98
6549,County_6549,Colorado,Urban,,3.64,55.19,41.17
43041,County_43041,Texas,Rural,5.82,6.58,42.66,
54831,County_54831,Other,Rural,13.85,13.47,45.61,40.92
33657,County_33657,North Carolina,Rural,9.55,9.76,57.24,33.0
4873,County_4873,Arkansas,Urban,12.32,12.14,42.61,45.25
26811,County_26811,Montana,Rural,14.11,14.69,39.79,45.52
44401,County_44401,Utah,Rural,9.72,10.03,53.76,36.21
2631,County_2631,Alaska,Rural,8.29,,50.53,40.34
19667,County_19667,Maine,Rural,,14.0,46.93,39.08
14657,County_14657,Indiana,Rural,9.02,10.08,49.25,40.67
36755,County_36755,Oklahoma,Urban,6.79,7.59,40.81,51.6
33141,County_33141,North Carolina,Rural,8.14,8.34,57.59,34.07
28969,County_28969,Nevada,Rural,8.45,7.58,49.9,42.52
45273,County_45273,Vermont,Urban,10.97,10.98,38.97,50.06
34833,County_34833,North Dakota,Urban,6.34,6.63,50.82,42.55
30813,County_30813,New Jersey,Rural,8.78,9.98,40.7,49.32
7487,County_7487,Connecticut,Suburban/Small City,4.9,4.55,49.89,45.56
26485,County_26485,Montana,Rural,13.96,14.29,44.61,41.1
39747,County_39747,Rhode Island,Urban,14.23,15.09,45.18,39.73
33813,County_33813,North Carolina,Urban,14.29,15.26,40.92,43.83
22949,County_22949,Michigan,Suburban/Small City,2.08,2.23,67.37,30.4
10947,County_10947,Georgia,Urban,6.35,5.92,58.37,35.71
31051,County_31051,New Mexico,Rural,15.97,15.93,45.67,38.4
17607,County_17607,Kentucky,Urban,4.12,5.08,46.4,48.52
10643,County_10643,Georgia,Urban,11.57,11.18,55.3,33.52
5417,County_5417,California,Rural,6.78,7.93,43.85,48.22
4899,County_4899,Arkansas,Rural,9.64,9.76,37.19,53.05
44115,County_44115,Utah,Rural,14.88,15.35,38.59,46.06
53831,County_53831,Other,Urban,14.06,14.09,43.68,42.22
5063,County_5063,California,Suburban/Small City,7.02,7.5,50.35,42.15
33127,County_33127,North Carolina,Urban,13.8,13.86,35.28,50.86
22301,County_22301,Michigan,Rural,12.32,12.45,52.43,35.12
37961,County_37961,Oregon,Rural,4.5,3.93,52.39,43.69
31939,County_31939,New Mexico,Rural,10.46,10.39,40.17,49.44
16489,County_16489,Kansas,Urban,7.3,7.87,43.16,48.97
43567,County_43567,Texas,Rural,8.18,8.18,45.07,46.75
51229,County_51229,Other,Rural,7.58,8.08,48.27,43.65
51073,County_51073,Other,Rural,14.28,14.48,42.99,42.53
17455,County_17455,Kentucky,Rural,11.23,12.22,50.44,37.34
16965,County_16965,Kansas,Rural,2.15,2.23,63.75,34.02
22861,County_22861,Michigan,Urban,11.39,12.48,44.48,43.05
10155,County_10155,Georgia,Rural,10.71,10.86,47.87,41.27
3251,County_3251,Arizona,Urban,10.41,10.98,58.24,30.78
1699,County_1699,Alabama,Urban,15.92,,,43.8
27917,County_27917,Nebraska,Rural,10.25,11.16,59.27,29.56
27919,County_27919,Nebraska,Suburban/Small City,12.46,12.71,54.8,32.49
1795,County_1795,Alabama,Rural,11.07,11.37,45.95,42.68
4677,County_4677,Arkansas,Rural,10.14,10.34,55.27,34.39
55119,County_55119,Other,Urban,9.78,10.25,49.99,39.77
6841,County_6841,Colorado,Urban,11.36,11.65,50.88,37.47
30147,County_30147,New Jersey,Urban,4.64,4.61,55.85,39.54
41169,County_41169,South Dakota,Rural,11.35,11.03,50.5,38.47
48827,County_48827,West Virginia,Rural,15.41,15.36,34.78,49.86
42191,County_42191,Tennessee,Rural,10.28,11.02,34.87,54.1
12579,County_12579,Idaho,Rural,9.6,9.31,45.56,45.13
28869,County_28869,Nevada,Urban,13.16,14.35,48.81,36.84
12671,County_12671,Idaho,Urban,9.57,9.9,45.26,44.84
14901,County_14901,Indiana,Rural,12.82,13.05,42.88,44.07
49397,County_49397,Wisconsin,Rural,11.36,11.26,40.33,48.41
26443,County_26443,Montana,Rural,14.09,15.18,,40.33
12089,County_12089,Idaho,Rural,3.72,3.58,43.28,53.14
28315,County_28315,Nevada,Urban,11.55,12.63,40.69,46.68
11429,County_11429,Hawaii,Urban,8.0,7.9,51.46,40.64
4027,County_4027,Arkansas,Urban,9.88,10.21,52.81,36.98
2655,County_2655,Alaska,Rural,12.7,12.82,53.62,33.56
56181,County_56181,Other,Rural,13.32,14.17,48.53,37.3
18103,County_18103,Louisiana,Rural,15.78,15.44,30.0,54.56
47193,County_47193,Washington,Suburban/Small City,7.26,6.78,42.28,50.94
11505,County_11505,Hawaii,Rural,11.66,11.36,48.06,40.57
29027,County_29027,New Hampshire,Rural,12.07,,39.03,48.66
43311,County_43311,Texas,Rural,7.36,7.42,47.34,45.23
56031,County_56031,Other,Rural,10.51,11.28,42.16,
54879,County_54879,Other,Rural,7.52,8.23,58.16,33.61
35363,County_35363,Ohio,Urban,7.21,7.06,51.21,41.72
22637,County_22637,Michigan,Suburban/Small City,10.72,11.41,44.06,44.53
26909,County_26909,Montana,Rural,5.3,6.11,57.65,36.24
20269,County_20269,Maryland,Urban,12.66,14.51,40.65,44.84
11335,County_11335,Hawaii,Rural,9.84,9.74,52.54,37.73
15681,County_15681,Iowa,Urban,16.19,16.27,34.63,49.1
42165,County_42165,Tennessee,Rural,11.56,11.85,41.84,46.31
48335,County_48335,West Virginia,Suburban/Small City,13.09,13.83,44.72,41.45
3143,County_3143,Arizona,Rural,5.61,5.22,54.66,40.12
41139,County_41139,South Dakota,Rural,11.16,10.97,46.98,42.05
36987,County_36987,Oklahoma,Rural,,12.44,47.69,39.86
43135,County_43135,Texas,Urban,,5.78,,43.68
40011,County_40011,South Carolina,Rural,8.13,8.38,42.76,48.87
