COUNTYFIPS,COUNTY,STATE,community_type,poverty_rate_pct,poverty_rate_children_pct,pct_below_50pct_poverty_line,pct_hh_on_food_stamps
20253,County_20253,Maryland,Rural,17.52,20.94,7.54,21.53
42353,County_42353,Tennessee,Urban,21.91,27.89,8.17,28.16
29909,County_29909,New Hampshire,Rural,34.97,46.51,16.94,47.41
17195,County_17195,Kentucky,Rural,10.97,15.01,5.81,
20443,County_20443,Maryland,Rural,23.76,30.31,9.59,36.56
5351,County_5351,California,Rural,26.64,33.68,9.73,34.19
34825,County_34825,North Dakota,Rural,27.75,35.05,,46.38
36553,County_36553,Oklahoma,Suburban/Small City,38.58,50.85,16.04,35.5
30291,County_30291,New Jersey,Rural,32.76,43.15,16.42,42.77
48551,County_48551,West Virginia,Rural,28.36,36.05,13.04,22.27
30217,County_30217,New Jersey,Rural,39.89,53.93,16.42,51.16
5405,County_5405,California,Rural,41.58,53.67,18.65,52.19
2081,County_2081,Alaska,Rural,34.56,44.71,15.42,38.49
10463,County_10463,Georgia,Urban,22.19,28.13,10.15,19.98
29523,County_29523,New Hampshire,Urban,,45.48,15.28,40.34
2883,County_2883,Alaska,Urban,37.53,47.07,15.17,44.03
32801,County_32801,New York,Urban,19.69,24.97,11.4,28.17
10417,County_10417,Georgia,Urban,16.31,,8.6,16.03
18415,County_18415,Louisiana,Rural,17.44,24.52,5.45,12.16
6565,County_6565,Colorado,Rural,22.37,29.23,9.45,22.94
32745,County_32745,New York,Suburban/Small City,24.01,34.88,11.02,32.2
10347,County_10347,Georgia,Urban,26.98,33.73,12.29,39.54
12245,County_12245,Idaho,Suburban/Small City,38.75,46.43,17.91,49.06
36981,County_36981,Oklahoma,Rural,22.49,28.54,10.41,27.48
24051,County_24051,Mississippi,Rural,28.45,36.15,13.25,35.91
8201,County_8201,Delaware,Suburban/Small City,16.19,25.67,9.31,14.21
11983,County_11983,Hawaii,Rural,27.18,40.64,10.16,34.42
5081,County_5081,California,Urban,25.4,33.11,10.13,28.49
16663,County_16663,Kansas,Urban,21.73,27.25,10.57,26.23
29109,County_29109,New Hampshire,Urban,23.13,30.44,10.37,22.18
13329,County_13329,Illinois,Urban,29.97,43.13,14.54,35.78
19149,County_19149,Maine,Urban,35.0,43.86,15.15,43.86
21951,County_21951,Massachusetts,Rural,33.29,40.15,16.1,40.66
23587,County_23587,Minnesota,Rural,27.77,37.19,12.34,34.02
41581,County_41581,South Dakota,Rural,22.92,29.41,9.33,26.41
11691,County_11691,Hawaii,Urban,27.72,36.78,,35.71
6523,County_6523,Colorado,Suburban/Small City,22.03,28.05,9.75,28.61
19119,County_19119,Maine,Urban,19.62,26.6,10.98,20.24
1829,County_1829,Alabama,Rural,28.33,37.4,10.62,35.21
38385,County_38385,Pennsylvania,Rural,18.29,26.64,7.45,22.6
7431,County_7431,Connecticut,Rural,15.43,18.33,6.63,9.7
5921,County_5921,California,Urban,31.5,43.0,17.97,42.18
18867,County_18867,Louisiana,Urban,18.94,20.35,6.45,31.85
41565,County_41565,South Dakota,Rural,25.26,34.59,7.6,29.15
42663,County_42663,Tennessee,Rural,26.37,33.7,9.75,27.56
51267,County_51267,Other,Urban,25.76,30.4,13.21,31.44
31033,County_31033,New Mexico,Rural,35.48,42.73,16.73,38.71
29611,County_29611,New Hampshire,Rural,16.44,21.24,6.67,15.54
7097,County_7097,Connecticut,Urban,27.48,38.51,10.0,35.49
40087,County_40087,South Carolina,Rural,28.78,36.58,11.5,30.9
12459,County_12459,Idaho,Rural,,31.17,11.1,25.46
30803,County_30803,New Jersey,Rural,30.45,38.43,15.3,38.97
20101,County_20101,Maryland,Rural,32.46,,14.38,40.74
13825,County_13825,Illinois,Urban,32.42,43.62,16.17,45.18
44367,County_44367,Utah,Rural,28.53,37.45,13.9,35.74
16429,County_16429,Kansas,Rural,32.35,42.05,14.31,41.04
15599,County_15599,Iowa,Urban,39.55,,16.43,43.62
30175,County_30175,New Jersey,Urban,28.14,,12.69,37.63
9861,County_9861,Florida,Suburban/Small City,21.46,28.03,10.86,26.5
40887,County_40887,South Carolina,Suburban/Small City,12.58,17.85,6.69,9.04
29979,County_29979,New Hampshire,Rural,26.49,34.98,11.41,31.83
15897,County_15897,Iowa,Rural,32.05,42.31,12.69,40.38
5065,County_5065,California,Rural,21.38,27.59,9.89,22.87
37059,County_37059,Oregon,Urban,27.41,36.53,12.15,31.87
13127,County_13127,Illinois,Rural,20.48,28.83,8.68,24.83
18239,County_18239,Louisiana,Rural,39.17,49.31,16.04,53.78
28845,County_28845,Nevada,Urban,31.59,41.82,16.19,38.59
28305,County_28305,Nevada,Rural,41.31,51.72,18.87,52.54
23549,County_23549,Minnesota,Urban,20.8,32.52,8.19,14.66
48751,County_48751,West Virginia,Rural,38.29,49.81,15.57,42.99
37607,County_37607,Oregon,Rural,27.85,36.9,14.0,32.83
52481,County_52481,Other,Rural,35.91,50.65,16.19,43.5
2505,County_2505,Alaska,Rural,18.6,21.41,8.38,26.95
21037,County_21037,Massachusetts,Rural,15.21,20.5,7.81,20.01
37909,County_37909,Oregon,Urban,25.35,35.97,10.01,29.89
18139,County_18139,Louisiana,Rural,27.15,32.43,12.55,31.22
37701,County_37701,Oregon,Rural,23.79,28.45,7.88,33.28
34301,County_34301,North Dakota,Urban,28.75,38.1,11.01,33.41
43481,County_43481,Texas,Rural,35.76,45.87,15.52,54.51
3555,County_3555,Arizona,Rural,29.27,35.03,13.81,31.98
21637,County_21637,Massachusetts,Rural,32.82,45.45,14.12,44.8
43301,County_43301,Texas,Rural,22.41,26.98,11.37,29.76
22001,County_22001,Michigan,Rural,27.29,33.34,11.29,36.64
54449,County_54449,Other,Rural,21.93,24.84,7.95,27.24
25785,County_25785,Missouri,Suburban/Small City,22.02,28.98,10.34,
49775,County_49775,Wisconsin,Urban,30.95,42.94,12.96,37.04
40487,County_40487,South Carolina,Rural,26.19,34.25,9.55,28.25
55731,County_55731,Other,Urban,19.72,22.65,6.95,26.03
8071,County_8071,Delaware,Rural,22.71,29.96,11.45,35.77
37845,County_37845,Oregon,Urban,17.03,22.26,6.86,21.63
45763,County_45763,Vermont,Urban,22.2,29.03,10.05,21.52
44585,County_44585,Utah,Urban,25.78,34.17,9.76,31.54
36441,County_36441,Oklahoma,Urban,36.63,46.89,,48.15
54881,County_54881,Other,Rural,15.59,23.46,8.2,13.7
24373,County_24373,Mississippi,Rural,33.81,46.89,15.87,52.23
26489,County_26489,Montana,Rural,15.76,21.43,8.17,18.2
32069,County_32069,New York,Urban,30.03,39.46,14.15,37.34
14379,County_14379,Indiana,Rural,42.13,54.07,20.44,51.17
56867,County_56867,Other,Rural,21.4,24.78,11.32,22.81
19539,County_19539,Maine,Urban,33.82,41.75,13.4,46.08
17577,County_17577,Kentucky,Rural,36.77,51.23,16.81,44.66
48921,County_48921,West Virginia,Rural,18.99,24.04,8.89,15.03
17761,County_17761,Kentucky,Rural,26.19,33.89,9.15,23.43
50257,County_50257,Wyoming,Urban,28.09,32.34,10.32,35.65
34445,County_34445,North Dakota,Urban,29.47,38.1,13.65,36.9
20199,County_20199,Maryland,Rural,37.4,48.35,16.27,48.69
24979,County_24979,Mississippi,Rural,15.73,21.32,8.12,13.19
55949,County_55949,Other,Rural,21.34,26.91,8.75,31.86
6175,County_6175,Colorado,Rural,21.68,29.91,9.11,23.81
3131,County_3131,Arizona,Urban,21.36,24.54,9.38,20.83
37719,County_37719,Oregon,Suburban/Small City,,19.16,5.6,13.55
4847,County_4847,Arkansas,Suburban/Small City,14.94,13.87,6.23,20.95
23109,County_23109,Minnesota,Rural,28.65,37.13,8.55,44.67
31809,County_31809,New Mexico,Urban,12.03,,6.03,11.7
12405,County_12405,Idaho,Rural,22.68,28.87,8.6,22.39
25499,County_25499,Missouri,Suburban/Small City,,40.29,13.92,36.89
19159,County_19159,Maine,Urban,19.71,23.87,8.39,17.45
39267,County_39267,Rhode Island,Urban,16.41,19.26,7.2,14.34
32811,County_32811,New York,Rural,37.46,48.81,15.22,45.31
41525,County_41525,South Dakota,Rural,,41.88,14.51,42.32
6851,County_6851,Colorado,Rural,,34.04,14.66,39.68
49099,County_49099,Wisconsin,Rural,32.77,43.31,13.75,32.2
14453,County_14453,Indiana,Urban,33.08,44.09,15.48,41.93
22673,County_22673,Michigan,Rural,15.35,18.21,5.25,11.53
52721,County_52721,Other,Urban,32.08,40.52,15.82,30.12
47875,County_47875,Washington,Rural,24.69,31.7,10.8,27.05
44779,County_44779,Utah,Urban,34.66,43.64,15.25,40.16
44097,County_44097,Utah,Urban,16.42,18.85,8.34,20.26
24509,County_24509,Mississippi,Rural,14.11,18.52,4.94,8.6
46995,County_46995,Virginia,Rural,26.92,,13.33,27.49
46611,County_46611,Virginia,Rural,28.81,40.33,12.69,38.46
15227,County_15227,Iowa,Rural,31.04,40.15,16.76,40.24
41053,County_41053,South Dakota,Rural,16.62,19.01,7.21,9.44
54657,County_54657,Other,Rural,33.09,44.1,13.98,41.66
13319,County_13319,Illinois,Urban,22.86,29.07,9.73,31.19
43249,County_43249,Texas,Rural,15.38,19.16,6.13,19.69
5965,County_5965,California,Urban,35.86,49.81,17.74,39.55
1207,County_1207,Alabama,Rural,34.35,45.21,17.64,
56953,County_56953,Other,Rural,27.99,35.26,11.85,36.33
2263,County_2263,Alaska,Rural,24.73,34.2,8.18,25.62
36411,County_36411,Oklahoma,Rural,25.51,36.12,9.8,29.64
8715,County_8715,Delaware,Urban,25.37,30.69,11.58,35.47
41637,County_41637,South Dakota,Suburban/Small City,21.42,28.11,7.99,16.8
11065,County_11065,Hawaii,Suburban/Small City,26.42,31.49,10.07,37.35
20971,County_20971,Maryland,Rural,36.37,50.61,18.93,47.22
15923,County_15923,Iowa,Urban,35.93,47.31,18.33,53.87
18767,County_18767,Louisiana,Suburban/Small City,28.44,40.67,13.08,35.72
24717,County_24717,Mississippi,Urban,27.67,35.09,12.07,30.27
27885,County_27885,Nebraska,Urban,14.53,21.8,8.99,15.57
2057,County_2057,Alaska,Rural,35.03,41.87,15.47,42.21
25345,County_25345,Missouri,Rural,16.93,22.11,7.12,5.73
44717,County_44717,Utah,Urban,30.08,40.71,12.37,34.46
49871,County_49871,Wisconsin,Rural,28.47,37.43,12.74,44.54
45069,County_45069,Vermont,Urban,17.24,21.35,6.54,
49033,County_49033,Wisconsin,Suburban/Small City,28.24,35.82,16.02,44.87
15521,County_15521,Iowa,Rural,42.23,54.94,20.51,53.83
51747,County_51747,Other,Urban,23.32,28.34,11.69,24.76
19133,County_19133,Maine,Suburban/Small City,23.67,34.74,9.92,30.94
28183,County_28183,Nevada,Rural,35.35,46.13,14.91,44.99
34257,County_34257,North Dakota,Urban,33.72,45.84,16.29,36.06
2289,County_2289,Alaska,Rural,27.49,33.75,11.17,31.17
10221,County_10221,Georgia,Rural,13.18,17.74,6.72,10.2
54781,County_54781,Other,Suburban/Small City,23.99,33.19,12.52,28.85
17827,County_17827,Kentucky,Urban,36.47,52.77,17.85,49.43
11721,County_11721,Hawaii,Urban,15.37,,9.88,16.55
40929,County_40929,South Carolina,Urban,28.3,40.26,,34.84
39123,County_39123,Rhode Island,Rural,20.49,26.94,6.59,27.77
21225,County_21225,Massachusetts,Rural,29.61,37.66,13.75,36.99
36241,County_36241,Oklahoma,Rural,38.0,48.43,16.87,51.55
50579,County_50579,Wyoming,Rural,33.74,41.85,15.19,44.68
18469,County_18469,Louisiana,Urban,36.98,47.46,15.97,48.05
5371,County_5371,California,Rural,22.34,29.84,8.7,21.6
36215,County_36215,Oklahoma,Urban,12.4,14.01,6.71,18.05
44045,County_44045,Utah,Rural,23.4,28.9,11.99,29.52
4603,County_4603,Arkansas,Rural,14.56,16.75,8.39,17.33
54579,County_54579,Other,Rural,28.32,34.37,13.56,42.23
1337,County_1337,Alabama,Urban,17.41,20.98,9.03,12.9
51289,County_51289,Other,Rural,34.67,43.15,16.25,41.3
13827,County_13827,Illinois,Suburban/Small City,21.61,27.33,8.2,26.52
22015,County_22015,Michigan,Suburban/Small City,15.58,18.34,,14.31
34827,County_34827,North Dakota,Rural,28.02,38.72,12.89,33.12
7933,County_7933,Connecticut,Urban,24.32,31.18,12.31,35.38
10219,County_10219,Georgia,Rural,32.08,42.96,17.07,33.66
29613,County_29613,New Hampshire,Rural,23.25,29.12,9.78,25.69
26453,County_26453,Montana,Urban,21.24,29.3,10.65,25.7
13807,County_13807,Illinois,Rural,24.41,32.32,11.99,30.98
39871,County_39871,Rhode Island,Urban,30.11,41.49,12.68,45.22
47661,County_47661,Washington,Urban,25.14,,10.93,22.54
9435,County_9435,Florida,Rural,21.18,28.84,,29.5
28821,County_28821,Nevada,Rural,15.77,17.04,5.86,14.24
40065,County_40065,South Carolina,Rural,29.73,35.84,12.38,42.75
8063,County_8063,Delaware,Rural,13.3,16.89,6.57,3.57
44099,County_44099,Utah,Urban,22.88,28.83,10.23,13.36
1817,County_1817,Alabama,Rural,,27.75,7.23,24.29
27953,County_27953,Nebraska,Rural,20.34,27.01,8.47,
47515,County_47515,Washington,Rural,31.34,41.36,16.31,39.85
52761,County_52761,Other,Suburban/Small City,28.97,36.94,14.53,40.19
41147,County_41147,South Dakota,Rural,29.67,39.9,14.66,28.33
6115,County_6115,Colorado,Urban,35.41,44.65,16.77,40.72
51319,County_51319,Other,Urban,41.12,53.97,17.91,49.01
5093,County_5093,California,Rural,24.59,29.55,11.2,31.7
12233,County_12233,Idaho,Rural,17.34,25.18,8.06,11.18
31055,County_31055,New Mexico,Rural,9.33,14.15,3.4,8.22
56605,County_56605,Other,Suburban/Small City,21.28,28.1,8.29,18.72
2991,County_2991,Alaska,Rural,31.92,41.2,13.4,38.32
29629,County_29629,New Hampshire,Rural,29.8,36.7,14.67,38.3
27933,County_27933,Nebraska,Urban,19.28,25.05,8.58,22.57
10583,County_10583,Georgia,Urban,15.89,24.6,6.17,10.44
22705,County_22705,Michigan,Rural,24.55,36.47,10.24,31.26
47661,County_47661,Washington,Suburban/Small City,,29.56,11.54,25.52
15457,County_15457,Iowa,Rural,36.5,46.91,17.08,46.35
53493,County_53493,Other,Urban,22.51,27.54,10.57,30.02
10115,County_10115,Georgia,Urban,,36.55,13.05,35.0
37755,County_37755,Oregon,Urban,11.14,13.82,3.91,9.06
19235,County_19235,Maine,Urban,15.46,18.46,6.94,14.56
53081,County_53081,Other,Rural,22.24,30.56,9.52,28.03
16113,County_16113,Kansas,Rural,33.61,41.78,14.06,46.09
29797,County_29797,New Hampshire,Rural,,46.66,20.02,46.86
44773,County_44773,Utah,Urban,36.64,46.13,18.06,
16417,County_16417,Kansas,Rural,23.69,29.33,10.46,23.88
15627,County_15627,Iowa,Rural,20.48,28.33,10.14,19.97
31323,County_31323,New Mexico,Rural,15.79,19.11,8.16,23.12
49145,County_49145,Wisconsin,Urban,27.78,33.28,12.5,30.45
4511,County_4511,Arkansas,Rural,17.06,23.75,8.93,22.97
8201,County_8201,Delaware,Urban,25.23,31.98,11.09,29.12
32679,County_32679,New York,Urban,36.7,47.68,17.18,53.62
4049,County_4049,Arkansas,Suburban/Small City,41.02,53.11,17.78,55.29
6127,County_6127,Colorado,Urban,30.13,35.83,12.75,40.95
39823,County_39823,Rhode Island,Urban,18.73,24.24,8.03,12.0
27213,County_27213,Nebraska,Rural,20.79,29.07,7.98,19.2
24937,County_24937,Mississippi,Urban,23.69,34.65,9.34,32.37
45193,County_45193,Vermont,Rural,30.35,42.06,14.11,31.46
2457,County_2457,Alaska,Rural,35.53,45.59,14.81,47.81
44263,County_44263,Utah,Urban,,32.73,14.43,31.92
7597,County_7597,Connecticut,Rural,25.29,33.36,12.56,27.04
25711,County_25711,Missouri,Rural,15.28,22.96,6.97,15.2
44561,County_44561,Utah,Urban,30.47,41.12,14.8,
8811,County_8811,Delaware,Urban,24.19,33.64,8.33,27.11
18653,County_18653,Louisiana,Urban,21.13,28.51,7.05,28.19
32431,County_32431,New York,Rural,25.7,34.98,13.94,25.32
50431,County_50431,Wyoming,Urban,22.42,30.06,8.9,19.17
32477,County_32477,New York,Urban,16.92,21.44,10.55,18.85
19813,County_19813,Maine,Rural,33.42,40.23,13.96,39.74
35437,County_35437,Ohio,Urban,26.62,33.55,11.74,40.43
50661,County_50661,Wyoming,Rural,36.84,46.36,16.34,48.93
36969,County_36969,Oklahoma,Rural,28.78,36.56,11.31,39.68
56335,County_56335,Other,Urban,11.88,13.43,5.64,11.28
31787,County_31787,New Mexico,Rural,20.8,26.46,8.64,16.46
13851,County_13851,Illinois,Suburban/Small City,20.11,26.32,9.98,21.37
41515,County_41515,South Dakota,Rural,21.71,30.1,11.27,23.81
31899,County_31899,New Mexico,Rural,21.18,30.02,8.54,
46211,County_46211,Virginia,Urban,23.86,30.01,10.14,30.59
47165,County_47165,Washington,Urban,19.86,24.58,10.58,26.16
40341,County_40341,South Carolina,Rural,28.92,36.16,11.88,40.91
10049,County_10049,Georgia,Rural,36.83,50.47,17.97,51.18
20751,County_20751,Maryland,Rural,36.23,49.64,14.86,46.83
41269,County_41269,South Dakota,Urban,18.37,24.42,8.85,18.84
4235,County_4235,Arkansas,Urban,30.67,41.37,14.23,35.66
24581,County_24581,Mississippi,Suburban/Small City,13.53,14.98,7.39,4.76
6549,County_6549,Colorado,Urban,11.96,18.66,2.84,8.29
43041,County_43041,Texas,Rural,14.47,18.79,8.15,12.92
54831,County_54831,Other,Rural,36.1,46.81,16.54,48.4
33657,County_33657,North Carolina,Rural,24.95,32.73,7.39,27.28
4873,County_4873,Arkansas,Urban,28.75,38.12,13.51,33.53
26811,County_26811,Montana,Rural,34.5,43.48,16.39,42.71
44401,County_44401,Utah,Rural,23.44,27.31,10.72,30.81
2631,County_2631,Alaska,Rural,19.34,28.37,10.73,16.99
19667,County_19667,Maine,Rural,31.68,41.69,12.56,45.97
14657,County_14657,Indiana,Rural,24.98,31.44,12.48,34.35
36755,County_36755,Oklahoma,Urban,22.97,31.12,9.67,22.61
33141,County_33141,North Carolina,Rural,23.36,30.9,10.41,25.44
28969,County_28969,Nevada,Rural,30.25,37.36,13.41,28.71
45273,County_45273,Vermont,Urban,22.99,,10.19,32.61
34833,County_34833,North Dakota,Urban,19.09,23.39,6.73,16.62
30813,County_30813,New Jersey,Rural,20.51,26.18,10.36,20.1
7487,County_7487,Connecticut,Suburban/Small City,16.27,18.86,7.99,10.86
26485,County_26485,Montana,Rural,35.29,45.84,18.08,44.33
39747,County_39747,Rhode Island,Urban,36.35,49.2,18.25,48.9
33813,County_33813,North Carolina,Urban,35.48,,16.06,42.33
22949,County_22949,Michigan,Suburban/Small City,9.5,12.66,6.08,7.21
10947,County_10947,Georgia,Urban,19.46,27.3,7.41,18.09
31051,County_31051,New Mexico,Rural,36.68,44.82,18.4,
17607,County_17607,Kentucky,Urban,9.06,11.02,7.16,11.85
10643,County_10643,Georgia,Urban,30.26,39.54,14.3,39.28
5417,County_5417,California,Rural,,27.74,11.48,21.16
4899,County_4899,Arkansas,Rural,22.71,26.35,10.42,26.6
44115,County_44115,Utah,Rural,,43.88,15.3,44.09
53831,County_53831,Other,Urban,34.5,46.39,13.52,41.36
5063,County_5063,California,Suburban/Small City,14.93,18.66,8.95,18.25
33127,County_33127,North Carolina,Urban,38.66,,19.93,52.22
22301,County_22301,Michigan,Rural,32.42,41.4,12.73,43.32
37961,County_37961,Oregon,Rural,,19.79,7.28,12.0
31939,County_31939,New Mexico,Rural,23.86,32.45,9.55,33.21
16489,County_16489,Kansas,Urban,22.77,29.57,12.02,23.68
43567,County_43567,Texas,Rural,16.25,19.25,7.43,21.72
51229,County_51229,Other,Rural,23.98,33.24,11.01,28.48
51073,County_51073,Other,Rural,36.21,48.92,15.69,47.62
17455,County_17455,Kentucky,Rural,28.19,36.03,12.58,34.94
16965,County_16965,Kansas,Rural,13.3,,7.66,4.75
22861,County_22861,Michigan,Urban,32.04,42.04,16.35,29.39
10155,County_10155,Georgia,Rural,20.88,29.1,11.05,30.97
3251,County_3251,Arizona,Urban,20.41,29.33,10.34,19.25
1699,County_1699,Alabama,Urban,39.31,49.74,16.67,47.73
27917,County_27917,Nebraska,Rural,26.71,35.89,13.51,32.2
27919,County_27919,Nebraska,Suburban/Small City,36.13,47.55,19.31,42.04
1795,County_1795,Alabama,Rural,28.06,33.85,13.06,37.7
4677,County_4677,Arkansas,Rural,21.76,28.77,8.23,24.87
55119,County_55119,Other,Urban,23.27,28.87,10.85,26.61
6841,County_6841,Colorado,Urban,30.06,36.69,12.43,37.76
30147,County_30147,New Jersey,Urban,12.03,14.81,5.74,10.07
41169,County_41169,South Dakota,Rural,26.83,36.85,11.74,43.28
48827,County_48827,West Virginia,Rural,38.38,51.6,17.39,54.11
42191,County_42191,Tennessee,Rural,24.36,28.13,9.71,31.62
12579,County_12579,Idaho,Rural,20.22,27.76,9.95,27.37
28869,County_28869,Nevada,Urban,32.8,42.26,13.93,
12671,County_12671,Idaho,Urban,28.13,38.75,14.15,31.04
14901,County_14901,Indiana,Rural,28.94,37.43,14.39,37.13
49397,County_49397,Wisconsin,Rural,30.74,38.13,14.32,38.61
26443,County_26443,Montana,Rural,33.45,46.24,14.38,45.03
12089,County_12089,Idaho,Rural,15.64,16.97,8.94,13.43
28315,County_28315,Nevada,Urban,22.63,30.5,12.68,30.56
11429,County_11429,Hawaii,Urban,16.5,18.92,5.34,19.61
4027,County_4027,Arkansas,Urban,24.66,30.84,9.37,34.16
2655,County_2655,Alaska,Rural,,39.48,14.12,
56181,County_56181,Other,Rural,36.73,47.41,15.14,50.54
18103,County_18103,Louisiana,Rural,41.21,52.92,18.57,46.72
47193,County_47193,Washington,Suburban/Small City,14.38,22.81,7.99,
11505,County_11505,Hawaii,Rural,26.58,36.25,10.59,33.25
29027,County_29027,New Hampshire,Rural,30.69,43.67,11.02,41.62
43311,County_43311,Texas,Rural,17.02,23.51,5.45,
56031,County_56031,Other,Rural,32.83,39.98,14.8,41.9
54879,County_54879,Other,Rural,20.8,28.57,9.54,
35363,County_35363,Ohio,Urban,21.79,27.58,6.56,24.72
22637,County_22637,Michigan,Suburban/Small City,33.83,42.51,15.27,35.16
26909,County_26909,Montana,Rural,19.16,25.33,9.34,20.59
20269,County_20269,Maryland,Urban,30.55,37.25,13.85,41.05
11335,County_11335,Hawaii,Rural,24.53,30.33,9.23,29.93
15681,County_15681,Iowa,Urban,36.22,45.38,15.94,46.94
42165,County_42165,Tennessee,Rural,30.78,34.97,13.3,37.36
48335,County_48335,West Virginia,Suburban/Small City,27.71,36.52,16.29,39.9
3143,County_3143,Arizona,Rural,15.95,21.26,7.13,13.63
41139,County_41139,South Dakota,Rural,18.67,25.5,10.32,34.61
36987,County_36987,Oklahoma,Rural,27.94,38.5,12.69,36.8
43135,County_43135,Texas,Urban,16.91,19.11,9.25,18.31
40011,County_40011,South Carolina,Rural,16.3,16.93,7.14,15.83
14785,County_14785,Indiana,Urban,37.36,50.54,14.73,50.77
15711,County_15711,Iowa,Urban,41.66,53.53,21.74,54.73
51529,County_51529,Other,Rural,20.08,28.76,8.37,27.06
3547,County_3547,Arizona,Urban,29.43,37.89,14.62,31.12
15151,County_15151,Iowa,Rural,28.18,37.23,12.64,36.37
55429,County_55429,Other,Rural,19.17,24.74,6.97,20.32
39145,County_39145,Rhode Island,Urban,29.44,,12.65,34.6
3943,County_3943,Arizona,Rural,25.75,31.24,12.57,28.45
19149,County_19149,Maine,Rural,27.95,36.75,14.96,30.53
55119,County_55119,Other,Rural,30.99,43.23,16.05,45.02
54963,County_54963,Other,Suburban/Small City,17.59,25.2,8.43,19.39
36969,County_36969,Oklahoma,Urban,29.11,37.52,14.53,40.17
31141,County_31141,New Mexico,Urban,12.85,16.06,7.99,11.97
23647,County_23647,Minnesota,Rural,22.68,30.36,10.61,19.88
16515,County_16515,Kansas,Urban,31.07,39.13,13.09,31.6
56191,County_56191,Other,Rural,32.47,42.24,15.58,33.96
56349,County_56349,Other,Rural,12.26,16.07,4.3,14.26
